name,originalTimestamp,category,userId,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,button_name,city,search_text,parish,event_type
,2025-12-30 04:59:14.453000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070754453-22162031-f998-4b7b-8d9a-c7b5111c78ca,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,,,,search,,,,button_click
,2025-12-30 05:00:48.134000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070848134-f4b5d350-8ad3-4e2f-9fb3-43c2e143f238,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,,true,sidebar,,,,,impression
business_profile,2025-12-30 05:01:45.164000+00:00,profile,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070905164-c3dbccf2-8d93-46ad-83be-c41c82bc2b6a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,,,,/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/karavas--kranz-pc-1763569204895x378265538177280400,profile,business_profile,1763569204895x378265538177280400,,,,,,,page
,2025-12-30 05:01:42.191000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070902191-82a254fb-b263-417b-809f-cd155226d39f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,,,,,,,,,,,1744335958024x226211831616957250,true,main_list,,,,,impression
,2025-12-30 05:04:30.233000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071070233-7f4b1034-f61a-4ea9-a975-874968a7ce6a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,true,sidebar,,,,,impression
search,2025-12-30 05:05:24.195000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071124195-c9e6e676-89e2-4e4f-94da-471c9ce9e31a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
,2025-12-30 04:59:56.870000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070796870-1701c693-ac63-4ed8-b794-b1f682f83e58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,,true,sidebar,,,,,impression
,2025-12-30 05:01:42.501000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070902501-54fbb263-d17b-409f-8d15-5226d39f3985,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,,,,,,,,,,,"1747184079669x994211808429350800, 1750423781412x480534435350699700, 1744175271939x575064790204550460, 1751224250248x539537516841198200, 1763569204895x378265538177280400, 1744260813114x505427712482621440, 1753465897836x101289632151690960, 1744282156200x727555159743162000",false,,,,,,impression
,2025-12-30 05:03:09.596000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070989596-a39531d0-acf3-4acc-ad58-ae041ecdd247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=engineer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=engineer&category=,,,,,,,,,,,,true,sidebar,,,,,impression
business_profile,2025-12-30 05:04:06.105000+00:00,profile,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071046105-8553537c-a0f5-4f8a-a7aa-7dd03c20fd62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/eden-aesthetics-1753909381745x872991521395046100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/eden-aesthetics-1753909381745x872991521395046100,,,,/business_profile/eden-aesthetics-1753909381745x872991521395046100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/eden-aesthetics-1753909381745x872991521395046100,profile,business_profile,1753909381745x872991521395046100,,,,,,,page
,2025-12-30 05:06:30.117000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071190117-34847ac6-1cfc-468d-b314-3159db65c323,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,Home Services,,,,main_search,,,,,search
,2025-12-30 05:00:48.440000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070848440-d3508ad3-de2f-4fb3-83c2-e143f23848fe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,1750436264420x989591292213482400,true,main_list,,,,,impression
,2025-12-30 05:03:52.592000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071032592-4f0acaf4-c63d-40af-8e31-f7c992d05e2f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,"1746938798847x931997689495082400, 1744740154739x566945822952470660, 1744157592334x292550965261606100, 1761930377989x951815782791809400, 1753909381745x872991521395046100, 1751224250248x539537516841198200, 1762957766158x632118084948257900, 1747185390251x665604546429507900, 1747415704843x665338483592092500, 1746631267951x741803061642879500, 1749057953945x756346430245684600, 1761762460002x434978052003146300, 1749173974503x736079030141835600, 1745528732739x896561533370513300, 1764893879099x465248075524681500, 1747420152884x437771544876149700, 1746765568691x979794717919274100, 1764781838221x716772635359430500",false,,,,,,impression
,2025-12-30 05:04:14.499000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071054499-a430ffb9-67bc-447a-a155-d943bdc04d1f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,"1761762460002x434978052003146300, 1747420152884x437771544876149700, 1746938798847x931997689495082400, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1751224250248x539537516841198200, 1762957766158x632118084948257900, 1744157592334x292550965261606100, 1761930377989x951815782791809400, 1745528732739x896561533370513300, 1746765568691x979794717919274100, 1764893879099x465248075524681500, 1744740154739x566945822952470660, 1749173974503x736079030141835600, 1747185390251x665604546429507900, 1764781838221x716772635359430500, 1747415704843x665338483592092500, 1746631267951x741803061642879500",false,,,,,,impression
search,2025-12-30 05:00:23.734000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070823734-7d322290-bf00-423e-b53a-18a82d08f18f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,,,,page
search,2025-12-30 05:03:17.038000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070997038-ae041ecd-d247-4460-a766-a6087d9a9efd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,page
,2025-12-30 04:59:45.652000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070785652-c9f1fb10-801b-48a6-9375-1b605f827b99,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,"1745533127765x291393362647413700, 1761044854709x307607562836745150, 1747165674437x491901038958021200, 1755271286521x378031808974615550, 1747221865162x703532834449508000, 1744260813114x505427712482621440, 1762271200864x775090106640580500, 1752182630575x854371423894944000, 1758147388607x898014240790697700, 1750423781412x480534435350699700, 1762889659042x996969350831174300, 1766070455303x639821695383855700, 1757720364741x595714121363069200, 1763509156539x144450665564595840, 1763305551668x997299018011994600, 1744737250347x219277345743008400, 1749068120323x412920063824988600, 1752687366861x422755081931784260, 1749580724532x760028975589297300, 1762364811793x796217509980630800, 1746843461447x686795565273950000, 1760118921086x941497076227920600, 1750436264420x989591292213482400, 1751402056748x637551618886434600, 1748581534531x956271769254002200, 1758568877707x715638242996164100, 1757355028996x505189727810192200, 1764342295066x618134664283571500, 1754949567759x639105313824555300, 1747170561218x640297169073643000, 1748389292320x918627677903932400, 1744736810207x919925185055488400, 1747184079669x994211808429350800, 1763569204895x378265538177280400, 1745597587022x519433479989605000, 1744319857648x144922844539837200, 1744282156200x727555159743162000, 1744743906400x631087870982087000, 1765001972595x338020444395840100, 1750783679107x801419812763124500, 1754941249648x796792188496967000, 1751744301621x758526182685981300, 1746548006831x128230088489826860, 1748365021326x105262688542451250, 1753465897836x101289632151690960, 1764711530894x480989914892320700, 1744907031541x119079844893356540, 1746467711533x453074785848415400, 1747163465846x476237095610093000, 1758120880051x675194275556497400, 1753985929691x853149258569598100, 1750784475796x702583457937545900",false,,,,,,impression
,2025-12-30 04:59:57.173000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070797173-c693ac63-7ed8-4794-b1f6-82f83e58558a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,1750436264420x989591292213482400,true,main_list,,,,,impression
search,2025-12-30 05:02:38.864000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070958864-09993f21-02c8-42c3-9c8f-fc08b70ff104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=law&category=,search,search,,,,,,,,page
business_profile,2025-12-30 05:04:21.125000+00:00,profile,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071061125-40914796-57c8-4a1c-8330-a55709da2c27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,,,,/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,profile,business_profile,1761930377989x951815782791809400,,,,,,,page
,2025-12-30 05:06:22.184000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071182184-1b6d2bba-64e8-4484-bac6-1cfcd68d7314,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,1743549178851x847080663521240200,true,main_list,,,,,impression
,2025-12-30 05:06:30.730000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071190730-1cfcd68d-7314-4159-9b65-c3234299914f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,true,sidebar,,,,,impression
search,2025-12-30 04:59:15.069000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070755069-f998db7b-cd9a-47b5-911c-78ca3e507860,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,,,,page
,2025-12-30 05:02:48.628000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070968628-e78322a4-b659-4fa6-82cf-ebd1bee452a8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=engineer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=engineer&category=,,,,,,,,,,,1763509156539x144450665564595840,false,,,,,,impression
,2025-12-30 05:03:27.912000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071007912-fe5d88f4-df0c-4c1f-913e-56734f0acaf4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,"1761762406893x958878656538368500, 1763672237927x725969385673238800, 1764963280733x431041418968701760, 1744391553368x301043576290850300, 1753135741395x558904608479141570, 1750785338983x949958887494882000, 1746635677548x343522492232585660, 1761919898226x928695665795906700, 1753982403438x535213824960417500, 1750784029587x963255839088365200, 1765991015203x350068785849064760, 1766011883106x917993758751800300, 1744134674881x127285411168640110, 1758312173588x895819358343598700, 1746827109704x963221719337950200, 1757369121056x350487849823425600, 1760458225389x690604949380638100",false,,,,,,impression
,2025-12-30 04:59:15.991000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070755991-c7b5111c-78ca-4e50-b860-6b54556039dd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,"1747163465846x476237095610093000, 1762271200864x775090106640580500, 1744260813114x505427712482621440, 1754941249648x796792188496967000, 1744319857648x144922844539837200, 1750423781412x480534435350699700, 1747221865162x703532834449508000, 1747165674437x491901038958021200, 1764342295066x618134664283571500, 1758568877707x715638242996164100, 1748365021326x105262688542451250, 1748389292320x918627677903932400, 1744736810207x919925185055488400, 1753465897836x101289632151690960, 1749580724532x760028975589297300, 1744907031541x119079844893356540, 1748581534531x956271769254002200, 1744282156200x727555159743162000, 1761044854709x307607562836745150, 1757355028996x505189727810192200, 1755271286521x378031808974615550, 1746843461447x686795565273950000, 1750783679107x801419812763124500, 1747184079669x994211808429350800, 1764711530894x480989914892320700, 1747170561218x640297169073643000, 1763305551668x997299018011994600, 1744737250347x219277345743008400, 1762364811793x796217509980630800, 1751402056748x637551618886434600, 1750436264420x989591292213482400, 1757720364741x595714121363069200, 1762889659042x996969350831174300, 1744743906400x631087870982087000, 1754949567759x639105313824555300, 1765001972595x338020444395840100, 1763569204895x378265538177280400, 1745597587022x519433479989605000, 1758147388607x898014240790697700, 1760118921086x941497076227920600, 1766070455303x639821695383855700, 1763509156539x144450665564595840, 1750784475796x702583457937545900, 1752182630575x854371423894944000, 1758120880051x675194275556497400, 1753985929691x853149258569598100, 1752687366861x422755081931784260, 1746467711533x453074785848415400, 1749068120323x412920063824988600, 1745533127765x291393362647413700, 1751744301621x758526182685981300, 1746548006831x128230088489826860",false,,,,,,impression
search,2025-12-30 05:04:29.777000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071069777-b5667f4b-1034-461a-bea9-6975874968a7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
,2025-12-30 05:00:48.750000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070848750-8ad3de2f-9fb3-43c2-a143-f23848febdea,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,"1744282156200x727555159743162000, 1744907031541x119079844893356540, 1750783679107x801419812763124500, 1760118921086x941497076227920600, 1745597587022x519433479989605000, 1744743906400x631087870982087000, 1749580724532x760028975589297300, 1757720364741x595714121363069200, 1754941249648x796792188496967000, 1747163465846x476237095610093000, 1761044854709x307607562836745150, 1746548006831x128230088489826860, 1746467711533x453074785848415400, 1749068120323x412920063824988600, 1764342295066x618134664283571500, 1750436264420x989591292213482400, 1747221865162x703532834449508000, 1746843461447x686795565273950000, 1763305551668x997299018011994600, 1754949567759x639105313824555300, 1765001972595x338020444395840100, 1764711530894x480989914892320700, 1747170561218x640297169073643000, 1752687366861x422755081931784260, 1755271286521x378031808974615550, 1747184079669x994211808429350800, 1758568877707x715638242996164100, 1758120880051x675194275556497400, 1763569204895x378265538177280400, 1744319857648x144922844539837200, 1763509156539x144450665564595840, 1757355028996x505189727810192200, 1747165674437x491901038958021200, 1744737250347x219277345743008400, 1753985929691x853149258569598100, 1753465897836x101289632151690960, 1752182630575x854371423894944000, 1762271200864x775090106640580500, 1745533127765x291393362647413700, 1751402056748x637551618886434600, 1762889659042x996969350831174300, 1744736810207x919925185055488400, 1750784475796x702583457937545900, 1751744301621x758526182685981300, 1766070455303x639821695383855700, 1744260813114x505427712482621440, 1750423781412x480534435350699700, 1762364811793x796217509980630800, 1758147388607x898014240790697700, 1748365021326x105262688542451250, 1748389292320x918627677903932400, 1748581534531x956271769254002200",false,,,,,,impression
business_profile,2025-12-30 05:03:22.417000+00:00,profile,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071002417-e8181e99-f7da-466c-95dd-7ee85817be3a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,,,,/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tekwise-financial-planners-1744391553368x301043576290850300,profile,business_profile,1744391553368x301043576290850300,,,,,,,page
search,2025-12-30 05:06:17.921000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071177921-0e37f121-2f43-43cc-bb60-aadf68743fec,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
,2025-12-30 05:02:57.902000+00:00,,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070977902-451d0ce0-ad09-4e3b-b6f4-8fee93e4675b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/business_profile/multiwave-rf-llc-1763509156539x144450665564595840,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/multiwave-rf-llc-1763509156539x144450665564595840,,,,,,,,,,,1763509156539x144450665564595840,,,visit_website,,,,button_click
search,2025-12-30 05:03:09.294000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767070989294-40eca395-31d0-4cf3-bacc-6d58ae041ecd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=engineer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=engineer&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=engineer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=engineer&category=,search,search,,,,,,,,page
search,2025-12-30 05:06:21.577000+00:00,search,,7da74e2b-add4-465f-969b-36d1e9b1a83e,ajs-next-1767071181577-68743fec-1b6d-4bba-a4e8-34847ac61cfc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,search,search,,,,,,,,page
