category,messageId,name,originalTimestamp,anonymousId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,event_type
,ajs-next-1770500385370-fdaf68f5-80c2-45f5-b8b2-6fc66543bb7c,,2026-02-07 21:39:45.370000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500310437-41f5798e-4da4-4037-8633-d5728d3450ea,,2026-02-07 21:38:30.437000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,,,impression
,ajs-next-1770500342178-87152294-9a41-46d9-b95d-08783a8c9e76,,2026-02-07 21:39:02.178000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,,main_list,,impression
,ajs-next-1770500381593-9e76fdaf-68f5-40c2-85f5-f8b26fc66543,,2026-02-07 21:39:41.593000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500341865-e29a8715-2294-4a41-96d9-f95d08783a8c,,2026-02-07 21:39:01.865000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,true,,sidebar,,impression
,ajs-next-1770500398004-c5f5f8b2-6fc6-4543-bb7c-87129638191a,,2026-02-07 21:39:58.004000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770508792428-76624164-e0d7-43e1-b290-c9e6c9321770,,2026-02-07 23:59:52.428000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,"1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250",true,,,,impression
profile,ajs-next-1770508798759-67bb9851-cdf9-4a3d-a64f-10b08fdffbc5,business_profile,2026-02-07 23:59:58.759000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,1743547621069x279645472884266780,,,,,page
index,ajs-next-1770508792378-8de90276-6241-44e0-9783-e1f290c9e6c9,index,2026-02-07 23:59:52.378000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
,ajs-next-1770508793514-4164e0d7-83e1-4290-89e6-c9321770e4c5,,2026-02-07 23:59:53.514000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,"1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250",true,,,,impression
profile,ajs-next-1770508810371-4b6bc42a-b692-4ce8-8951-48c5040901a7,business_profile,2026-02-08 00:00:10.371000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,,page
start,ajs-next-1770508831079-57630ad6-2d5a-4f05-95fa-d7945e6a763a,start,2026-02-08 00:00:31.079000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
profile,ajs-next-1770508805562-1ef36816-f6a0-40e3-962a-910f72b8982e,business_profile,2026-02-08 00:00:05.562000+00:00,e9027662-4164-40d7-83e1-f290c9e6c932,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,1753374338412x209529915103450200,,,,,page
index,ajs-next-1770524637364-47d62767-6af3-43b6-b8bf-414241dc884c,index,2026-02-08 04:23:57.364000+00:00,d627676a-f353-4638-bf41-4241dc884c1b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '117'}, {'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '117'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
about_us,ajs-next-1770524642982-4f97396f-a487-4b6a-9ccb-b3dedd24280b,about_us,2026-02-08 04:24:02.982000+00:00,97396fa4-872b-4a9c-8bb3-dedd24280be6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",/about_us/1770524633714x133700828096915410,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1770524633714x133700828096915410,"[{'brand': 'HeadlessChrome', 'version': '117'}, {'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '117'}]",False,Linux,/about_us/1770524633714x133700828096915410,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1770524633714x133700828096915410,about_us,about_us,,,,,,page
,ajs-next-1770524649132-68c7e04b-191a-42dd-bd31-7fdcb65ee88f,,2026-02-08 04:24:09.132000+00:00,989c68c7-e04b-491a-92dd-fd317fdcb65e,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '117'}, {'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '117'}]",False,Linux,,,,,,,,,true,,sidebar,,impression
search,ajs-next-1770524648817-d2989c68-c7e0-4b19-9a92-ddfd317fdcb6,search,2026-02-08 04:24:08.817000+00:00,989c68c7-e04b-491a-92dd-fd317fdcb65e,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '117'}, {'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '117'}]",False,Linux,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,page
,ajs-next-1770524637407-676af353-b638-4f41-8241-dc884c1b32f3,,2026-02-08 04:23:57.407000+00:00,d627676a-f353-4638-bf41-4241dc884c1b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '117'}, {'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '117'}]",False,Linux,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1753374338412x209529915103450200",true,,,,impression
