category,name,originalTimestamp,userId,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,button_name,sponsored_listing,city,search_text,location,parish,event_type
,,2026-08-18 22:20:20.151000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091620151-e53bc0eb-ff7f-4073-b7ce-f23b54135e7b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
,,2026-08-18 22:20:02.961000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091602961-24ba6982-a656-4d48-a53b-c0ebff7f8073,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,,2026-08-18 22:20:20.777000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091620777-ff7f8073-b7ce-423b-9413-5e7bf01a2249,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"1762889659042x996969350831174300, 1762364811793x796217509980630800, 1763569204895x378265538177280400, 1779223019066x495549806274790700, 1778185404695x597979725335827200, 1768844277981x664142917381285000, 1776210729408x448410210135887360, 1747170561218x640297169073643000, 1753465897836x101289632151690960, 1744907031541x119079844893356540, 1757355028996x505189727810192200, 1746467711533x453074785848415400, 1760118921086x941497076227920600, 1763305551668x997299018011994600, 1746548006831x128230088489826860, 1744736810207x919925185055488400, 1761044854709x307607562836745150, 1786064042259x692870208226282400, 1783603380895x646194509208660700, 1766070455303x639821695383855700, 1745597587022x519433479989605000, 1751744301621x758526182685981300, 1771538218470x758525499484679000, 1744737250347x219277345743008400, 1763509156539x144450665564595840, 1774573166178x561429420668618400, 1783629215270x470942340385689600, 1751402056748x637551618886434600, 1750783679107x801419812763124500, 1750423781412x480534435350699700, 1750784475796x702583457937545900, 1749068120323x412920063824988600, 1752687366861x422755081931784260, 1754949567759x639105313824555300, 1753985929691x853149258569598100, 1747165674437x491901038958021200, 1747163465846x476237095610093000, 1779898672007x583448227567234600, 1744260813114x505427712482621440, 1785949295783x548744299333027400, 1752182630575x854371423894944000, 1744319857648x144922844539837200, 1748581534531x956271769254002200, 1768427614253x929508274229176300, 1747184079669x994211808429350800, 1758568877707x715638242996164100, 1749580724532x760028975589297300, 1769719058268x843927058977011000, 1769635123521x385801932800474700, 1748365021326x105262688542451250, 1764711530894x480989914892320700, 1758120880051x675194275556497400, 1745533127765x291393362647413700, 1765001972595x338020444395840100, 1777921226784x512595595894430850, 1781791909727x427924501831676600, 1777042895042x187867473484191420, 1754941249648x796792188496967000, 1764342295066x618134664283571500, 1758147388607x898014240790697700, 1757720364741x595714121363069200, 1747221865162x703532834449508000, 1781830336957x808577548450478500, 1771545376609x752763268373144000, 1755271286521x378031808974615550, 1744743906400x631087870982087000, 1771021914207x198452557005754900, 1762271200864x775090106640580500, 1744282156200x727555159743162000, 1748389292320x918627677903932400, 1746843461447x686795565273950000, 1770755356265x111382421474427680",,false,,,,,impression
,,2026-08-18 22:17:54.616000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091474616-a207dfa6-8284-444b-82c4-f0cb3914a002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1744643921578x315333816253624100, 1770943484557x164806709481949200, 1781830336957x808577548450478500, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,impression
,,2026-08-18 22:19:47.391000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091587391-e79f81c9-24ba-4982-a656-bd48e53bc0eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,,2026-08-18 22:18:14.484000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091494484-f132a481-8ffc-479f-81c9-24ba6982a656,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1771436045389x658317953644361100,,true,,,main_list,,impression
index,index,2026-08-18 22:17:54.284000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091474284-2ad5b5a2-07df-4682-8414-4b42c4f0cb39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,2026-08-18 22:17:54.618000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091474618-dfa68284-144b-42c4-b0cb-3914a002f01a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1744643921578x315333816253624100, 1770943484557x164806709481949200, 1781830336957x808577548450478500, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,impression
,,2026-08-18 22:18:11.496000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091491496-8284144b-42c4-40cb-b914-a002f01ab377,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,search,,,,,,button_click
Other,,2026-08-18 22:20:19.495000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091619495-a656bd48-e53b-40eb-bf7f-8073b7cef23b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,,,,main_search,,search
,,2026-08-18 22:20:20.459000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091620459-c0ebff7f-8073-47ce-b23b-54135e7bf01a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1781830336957x808577548450478500,,true,,,main_list,,impression
search,search,2026-08-18 22:18:13.875000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091493875-852e60ef-f132-4481-8ffc-e79f81c924ba,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,page
,,2026-08-18 22:18:14.825000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091494825-a4818ffc-e79f-41c9-a4ba-6982a656bd48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,"1764963280733x431041418968701760, 1753135741395x558904608479141570, 1758312173588x895819358343598700, 1760458225389x690604949380638100, 1746827109704x963221719337950200, 1757369121056x350487849823425600, 1750784029587x963255839088365200, 1784643082658x121064733756065300, 1777405836126x277715594249416060, 1776360466250x658348247885801300, 1779207002005x542183775914824900, 1771436045389x658317953644361100, 1763672237927x725969385673238800, 1761919898226x928695665795906700, 1744134674881x127285411168640110, 1746635677548x343522492232585660, 1771003581692x955050931630977700, 1765991015203x350068785849064760, 1775244057768x699511577684581800, 1768584016102x834619843946063900, 1753982403438x535213824960417500, 1766011883106x917993758751800300, 1750785338983x949958887494882000, 1744391553368x301043576290850300, 1770152894907x464897480736850900, 1761762406893x958878656538368500",,false,,,,,impression
Finance,,2026-08-18 22:18:11.809000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091491809-144b42c4-f0cb-4914-a002-f01ab377fe75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,,,,,,search
,,2026-08-18 22:20:19.190000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091619190-6982a656-bd48-453b-80eb-ff7f8073b7ce,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,search,,,,,,button_click
,,2026-08-18 22:18:14.180000+00:00,,d5b5a207-dfa6-4284-944b-42c4f0cb3914,ajs-next-1787091494181-60eff132-a481-4ffc-a79f-81c924ba6982,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,true,,,sidebar,,impression
index,index,2026-08-18 22:40:32.873000+00:00,,c7181dec-7323-4f70-947e-f876ee68e62d,ajs-next-1787092832873-86c7181d-ec73-438f-b0d4-7ef876ee68e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://www.saayig.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,https://www.saayig.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,2026-08-18 22:40:34.093000+00:00,,c7181dec-7323-4f70-947e-f876ee68e62d,ajs-next-1787092834093-73238f70-d47e-4876-ae68-e62d4d1d79a0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://www.saayig.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1770943484557x164806709481949200, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,impression
,,2026-08-18 22:40:32.914000+00:00,,c7181dec-7323-4f70-947e-f876ee68e62d,ajs-next-1787092832914-1dec7323-8f70-447e-b876-ee68e62d4d1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/,https://www.saayig.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1770943484557x164806709481949200, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,impression
,,2026-08-19 01:41:04.756000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787103664756-44f76241-6fe2-4933-b221-880aaaa00fc4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,,,impression
index,index,2026-08-19 01:41:04.436000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787103664436-399044f7-6241-4fe2-8933-7221880aaaa0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,index,index,,,,,,,,page
index,index,2026-08-19 01:55:32.348000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787104532348-1075e6e0-96c9-4927-b822-d2268ee4dfe9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,index,index,,,,,,,,page
,,2026-08-19 01:55:34.130000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787104534130-e6e096c9-c927-4822-9226-8ee4dfe91da0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,,,impression
,,2026-08-19 01:56:31.132000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787104591132-9de22f17-190c-45ae-a47e-9c34c7b48c45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,1760648653645x114408415368440820,,true,,,,,impression
index,index,2026-08-19 01:56:29.587000+00:00,,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,ajs-next-1787104589587-17229de2-2f17-490c-95ae-a47e9c34c7b4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,/version-test,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test,index,index,,,,,,,,page
