category,name,userId,messageId,anonymousId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,button_name,event_type
search,search,,ajs-next-1786340293554-e16a7847-9645-4eb2-b17b-f6389dd717b4,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:13.554000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,page
,,,ajs-next-1786340294175-9645beb2-b17b-4638-9dd7-17b415339ddb,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:14.175000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,1744579851707x640487742075829500,true,main_list,,impression
,,,ajs-next-1786340293869-78479645-beb2-417b-b638-9dd717b41533,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:13.869000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,,true,sidebar,,impression
index,index,,ajs-next-1786340249692-9c779e69-48e0-4c0e-a4a2-0bd4acefdad5,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:37:29.692000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,,,ajs-next-1786340294489-beb2b17b-f638-4dd7-97b4-15339ddbb1ef,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:14.489000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,"1781830336957x808577548450478500, 1747183179554x540122160625888100, 1755533063776x956164571796881400, 1752687366861x422755081931784260, 1747185390251x665604546429507900, 1752717497153x537286585580736960, 1757438153395x416809556103947500, 1786064042259x692870208226282400, 1744335958024x226211831616957250, 1747163465846x476237095610093000, 1753374338412x209529915103450200, 1753135741395x558904608479141570, 1753982403438x535213824960417500, 1744743906400x631087870982087000, 1763305551668x997299018011994600, 1777921226784x512595595894430850, 1771003581692x955050931630977700, 1745528732739x896561533370513300, 1747848709032x210920410073364830, 1758120880051x675194275556497400, 1758568877707x715638242996164100, 1752182630575x854371423894944000, 1771517879190x523242735258870900, 1744134674881x127285411168640110, 1769719058268x843927058977011000, 1751224250248x539537516841198200, 1753911193017x504194995643152640, 1778709723276x637265650543127800, 1744157592334x292550965261606100, 1775058462201x523059865418210800, 1763672237927x725969385673238800, 1750783674403x491887953737125700, 1760458225389x690604949380638100, 1771433486472x495156137805681660, 1745533127765x291393362647413700, 1744319857648x144922844539837200, 1748365021326x105262688542451250, 1781791909727x427924501831676600, 1749057953945x756346430245684600, 1771545376609x752763268373144000, 1746631267951x741803061642879500, 1748389292320x918627677903932400, 1746635677548x343522492232585660, 1747221865162x703532834449508000, 1783603380895x646194509208660700, 1761762460002x434978052003146300, 1748581534531x956271769254002200, 1758147388607x898014240790697700, 1757355028996x505189727810192200, 1753985929691x853149258569598100, 1778678470875x691076180629588500, 1749068120323x412920063824988600, 1758312173588x895819358343598700, 1754941249648x796792188496967000, 1759930025997x126109694575208930, 1779371355755x238144527494011940, 1774573166178x561429420668618400, 1747420152884x437771544876149700, 1750784475796x702583457937545900, 1764781838221x716772635359430500, 1762889659042x996969350831174300, 1751425811600x127124815802215140, 1747827548541x313848517899538500, 1744760380914x558772773612561600, 1772982809798x739419868972941400, 1749742920378x965836759111504900, 1763569204895x378265538177280400, 1757437593796x460281345015416640, 1744175271939x575064790204550460, 1754927931120x470668069008822300, 1764893879099x465248075524681500, 1765001972595x338020444395840100, 1777052217878x935579896985562900, 1744397288473x909294892772270800, 1746765568691x979794717919274100, 1744740154739x566945822952470660, 1776360466250x658348247885801300, 1776373432940x530737443814194940, 1754624056001x759184470890143000, 1769635123521x385801932800474700, 1746827109704x963221719337950200, 1747864432460x772931238395911000, 1749173974503x736079030141835600, 1761044854709x307607562836745150, 1784643082658x121064733756065300, 1744751205492x235134337285239230, 1755271286521x378031808974615550, 1744748222708x779656090283929300, 1779898672007x583448227567234600, 1775244057768x699511577684581800, 1751402056748x637551618886434600, 1754084205128x675147807630683600, 1759153763139x433792388290277000, 1765991015203x350068785849064760, 1759423986281x805514757919405700, 1766011883106x917993758751800300, 1770152894907x464897480736850900, 1744736810207x919925185055488400, 1779564452798x328047204556438640, 1761762406893x958878656538368500, 1771436045389x658317953644361100, 1753909381745x872991521395046100, 1744398484109x785674167096991400, 1768427614253x929508274229176300, 1754505203290x671062062407191900, 1763509156539x144450665564595840, 1743549178851x847080663521240200, 1761930377989x951815782791809400, 1770943484557x164806709481949200, 1746467711533x453074785848415400, 1768426055630x579798080961828200, 1744737250347x219277345743008400, 1777405836126x277715594249416060, 1747594874125x270237571814453630, 1746855895334x711816173120128000, 1747170561218x640297169073643000, 1771538218470x758525499484679000, 1785949295783x548744299333027400, 1772482882558x843076024552954900, 1776552489781x780158200693874000, 1762957766158x632118084948257900, 1776210729408x448410210135887360, 1768844277981x664142917381285000, 1768238584049x399775147114029200, 1761919898226x928695665795906700, 1763408145585x201322720695875870, 1764342295066x618134664283571500, 1749580724532x760028975589297300, 1768581853937x610498789092930300, 1747184079669x994211808429350800, 1747216018889x770977089491677400, 1757720364741x595714121363069200, 1744282156200x727555159743162000, 1777321143190x321072500270616060, 1746843461447x686795565273950000, 1785541764222x907401192484364800, 1776102250538x198432379819539760, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1750784029587x963255839088365200, 1764711530894x480989914892320700, 1778185404695x597979725335827200, 1771021914207x198452557005754900, 1743547621069x279645472884266780, 1760118921086x941497076227920600, 1764963280733x431041418968701760, 1768584016102x834619843946063900, 1747398900475x598159844147748100, 1744907031541x119079844893356540, 1763148950401x545361905340972600, 1762271200864x775090106640580500, 1750423781412x480534435350699700, 1766070455303x639821695383855700, 1745273541628x945470626229355500, 1751319669665x621437589169731200, 1744579851707x640487742075829500, 1785246262777x370343103907722500, 1751749348389x952656707958261400, 1783629215270x470942340385689600, 1776360294100x840938158936498600, 1779223019066x495549806274790700, 1779207002005x542183775914824900, 1770755356265x111382421474427680, 1744391553368x301043576290850300, 1755621956288x571897163769246900, 1744643921578x315333816253624100, 1782146204142x629417106351450200, 1762364811793x796217509980630800, 1744260813114x505427712482621440, 1777042895042x187867473484191420, 1746938798847x931997689495082400, 1750785338983x949958887494882000, 1751744301621x758526182685981300, 1750783679107x801419812763124500, 1747415704843x665338483592092500, 1746548006831x128230088489826860, 1757369121056x350487849823425600, 1745597587022x519433479989605000, 1777042863057x294476376362385400, 1781734682517x295026001124971000, 1754949567759x639105313824555300, 1765399408996x262641226191956400, 1753465897836x101289632151690960, 1750436264420x989591292213482400, 1763255155587x707008769292458900",false,,,impression
,,,ajs-next-1786340250012-48e01c0e-64a2-4bd4-acef-dad51b07f046,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:37:30.012000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,"1744643921578x315333816253624100, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1781830336957x808577548450478500, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1771436045389x658317953644361100",true,,,impression
how_it_works,how_it_works,,ajs-next-1786340316154-133c0a44-371e-428e-b3f2-9c5208677a1d,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:36.154000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/how_it_works/1786340248524x160385135638405860,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786340248524x160385135638405860,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,/how_it_works/1786340248524x160385135638405860,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786340248524x160385135638405860,how_it_works,how_it_works,,,,,page
how_it_works,how_it_works,,ajs-next-1786340281021-d3a66e36-2151-4be4-99f9-dbeccd139048,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:01.021000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/how_it_works/1786340248524x160385135638405860,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786340248524x160385135638405860,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,/how_it_works/1786340248524x160385135638405860,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786340248524x160385135638405860,how_it_works,how_it_works,,,,,page
,,,ajs-next-1786340318096-57c72da5-1201-41c9-bc96-604f374a0ff3,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:38.096000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1781830336957x808577548450478500, 1770943484557x164806709481949200",true,,,impression
index,index,,ajs-next-1786340317597-216257c7-2da5-4201-91c9-fc96604f374a,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:38:37.597000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,,,ajs-next-1786340250007-9e6948e0-1c0e-44a2-8bd4-acefdad51b07,9b6c24ac-9bd0-46b4-9c8f-0955989d7876,2026-08-10 05:37:30.007000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,"1744643921578x315333816253624100, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1781830336957x808577548450478500, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1771436045389x658317953644361100",true,,,impression
