anonymousId,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,search_text,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,location,userAgentData.brands,userAgentData.mobile,userAgentData.platform,city,parish,event_type
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031372560-debe3d3c-7e0a-47b8-ab20-292c1f74beda,2026-04-12 22:02:52.559000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"1748389292320x918627677903932400, 1760118921086x941497076227920600, 1750423781412x480534435350699700, 1768427614253x929508274229176300, 1750784475796x702583457937545900, 1747165674437x491901038958021200, 1758147388607x898014240790697700, 1758568877707x715638242996164100, 1753465897836x101289632151690960, 1744743906400x631087870982087000, 1750783679107x801419812763124500, 1766070455303x639821695383855700, 1769635123521x385801932800474700, 1746548006831x128230088489826860, 1762364811793x796217509980630800, 1745597587022x519433479989605000, 1763305551668x997299018011994600, 1748365021326x105262688542451250, 1757355028996x505189727810192200, 1765001972595x338020444395840100, 1748581534531x956271769254002200, 1744319857648x144922844539837200, 1744737250347x219277345743008400, 1744907031541x119079844893356540, 1747184079669x994211808429350800, 1751402056748x637551618886434600, 1754941249648x796792188496967000, 1753985929691x853149258569598100, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1771021914207x198452557005754900, 1746467711533x453074785848415400, 1762271200864x775090106640580500, 1749580724532x760028975589297300, 1762889659042x996969350831174300, 1771538218470x758525499484679000, 1749068120323x412920063824988600, 1769719058268x843927058977011000, 1754949567759x639105313824555300, 1744260813114x505427712482621440, 1774573166178x561429420668618400, 1744736810207x919925185055488400, 1763509156539x144450665564595840, 1744282156200x727555159743162000, 1771545376609x752763268373144000, 1761044854709x307607562836745150, 1745533127765x291393362647413700, 1747221865162x703532834449508000, 1764342295066x618134664283571500, 1764711530894x480989914892320700, 1752687366861x422755081931784260, 1757720364741x595714121363069200, 1763569204895x378265538177280400, 1746843461447x686795565273950000, 1768844277981x664142917381285000, 1747163465846x476237095610093000, 1755271286521x378031808974615550, 1747170561218x640297169073643000, 1758120880051x675194275556497400, 1752182630575x854371423894944000, 1770755356265x111382421474427680",false,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031314259-8a098b8a-00dc-41ab-85f7-4fd38a62c498,2026-04-12 22:01:54.259000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,true,,,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031254672-db8ae571-1fb4-4621-aa66-b904832d7bca,2026-04-12 22:00:54.672000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1770943484557x164806709481949200",true,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031380843-a05c5f4f-07a2-42cd-aa62-2d80d3bd1849,2026-04-12 22:03:00.843000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1770943484557x164806709481949200",true,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031274403-1fb40621-ea66-4904-832d-7bcadfac38fc,2026-04-12 22:01:14.403000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,search,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,button_click
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031312856-5510312e-37be-48f7-9f56-11d057186d53,2026-04-12 22:01:52.856000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,Home Services,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,search
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031312543-c7cf5510-312e-47be-a8f7-1f5611d05718,2026-04-12 22:01:52.543000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,search,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,button_click
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031333568-9e4f8eef-7912-4ad7-b0d5-7d984a740af3,2026-04-12 22:02:13.568000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,"1751749348389x952656707958261400, 1772982809798x739419868972941400, 1743549178851x847080663521240200",false,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031380331-8038a05c-5f4f-47a2-92cd-ea622d80d3bd,2026-04-12 22:03:00.331000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,page
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031276698-6f498522-b2c0-4b3c-827a-0e67ca362c28,2026-04-12 22:01:16.698000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,page
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031306062-6f00c7cf-5510-412e-b7be-e8f71f5611d0,2026-04-12 22:01:46.062000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1771436045389x658317953644361100",true,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031360531-59c5f2d4-7851-4645-b2cd-3eb132fe96b0,2026-04-12 22:02:40.531000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1757437593796x460281345015416640, 1768426055630x579798080961828200, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1754081360962x724252535884739300, 1754084205128x675147807630683600, 1744397288473x909294892772270800, 1757438153395x416809556103947500, 1765399408996x262641226191956400",false,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031254524-50ed20db-8ae5-411f-b406-21ea66b90483,2026-04-12 22:00:54.524000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,page
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031277020-8522b2c0-1b3c-427a-8e67-ca362c2840a2,2026-04-12 22:01:17.020000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,true,,,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031305595-1dfd6f00-c7cf-4510-b12e-37bee8f71f56,2026-04-12 22:01:45.595000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,page
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031320916-6b42761a-2784-4029-bcfd-ae9259a3b4eb,2026-04-12 22:02:00.916000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1771436045389x658317953644361100",true,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031336423-598c231d-1442-40bb-9f75-a9c99645f08b,2026-04-12 22:02:16.423000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,page
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031359910-493b5479-59c5-42d4-b851-6645f2cd3eb1,2026-04-12 22:02:39.910000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,true,,,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031358249-5e3d1907-1682-4742-a8e4-2b19db43bd9c,2026-04-12 22:02:38.249000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,search,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,button_click
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031332945-ce17c85d-9e4f-4eef-b912-2ad7b0d57d98,2026-04-12 22:02:12.945000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,true,,,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
ed20db8a-e571-4fb4-8621-ea66b904832d,,ajs-next-1776031366399-89708260-e354-48ad-bfa4-22dbd96d57df,2026-04-12 22:02:46.399000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200",true,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,impression
e5b8b437-a8f9-4dc5-9c3c-2818bca621cb,,ajs-next-1776033024415-b437a8f9-0dc5-4c3c-a818-bca621cbb91d,2026-04-12 22:30:24.415000+00:00,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G925R6 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753982403438x535213824960417500",true,,,,,,,,,,,,,"[{'brand': 'HeadlessChrome', 'version': '131'}, {'brand': 'Chromium', 'version': '131'}, {'brand': 'Not_A Brand', 'version': '24'}]",False,Android,,,impression
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050364108-3031556c-a188-4acc-b5fe-783c9fa7b426,2026-04-13 03:19:24.108000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050364466-88daccf5-fe78-4c9f-a7b4-26d1bc775d4b,2026-04-13 03:19:24.466000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200",true,,,,,,,,,,,,,,,,,,impression
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050399686-8c32ebf7-4e72-4bc2-814f-f2062ddf2614,2026-04-13 03:19:59.686000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1754505203290x671062062407191900,false,,,,,,,,,,,more_info_text,,,,,,,button_click
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050370720-ccf5fe78-3c9f-47b4-a6d1-bc775d4b001c,2026-04-13 03:19:30.720000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,search,,,,,,,button_click
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050364465-6ca188da-ccf5-4e78-bc9f-a7b426d1bc77,2026-04-13 03:19:24.465000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200",true,,,,,,,,,,,,,,,,,,impression
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050372620-b4388708-8c32-4bf7-8e72-7bc2814ff206,2026-04-13 03:19:32.620000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1770943484557x164806709481949200,true,,,,,,,,,,,,main_list,,,,,,impression
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050400490-53025818-b82c-4d3c-a9b9-1c1fdeed0669,2026-04-13 03:20:00.490000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,1754505203290x671062062407191900,,,profile,business_profile,/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,profile,business_profile,,,,,,,,page
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050372286-3a6fb438-8708-4c32-abf7-4e727bc2814f,2026-04-13 03:19:32.286000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,true,,,,,,,,,,,,sidebar,,,,,,impression
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050478557-5818b82c-ed3c-49b9-9c1f-deed06698188,2026-04-13 03:21:18.557000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,1754505203290x671062062407191900,,,,,,,,,,,,visit_website,,,,,,,button_click
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050371023-fe783c9f-a7b4-46d1-bc77-5d4b001c63ba,2026-04-13 03:19:31.023000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,Home Services,,,,,,,,,,,,,,,,search
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050372923-87088c32-ebf7-4e72-bbc2-814ff2062ddf,2026-04-13 03:19:32.923000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"1759423986281x805514757919405700, 1747216018889x770977089491677400, 1759153763139x433792388290277000, 1763255155587x707008769292458900, 1744335958024x226211831616957250, 1744748222708x779656090283929300, 1755533063776x956164571796881400, 1750783674403x491887953737125700, 1763408145585x201322720695875870, 1749742920378x965836759111504900, 1763148950401x545361905340972600, 1747398900475x598159844147748100, 1755621956288x571897163769246900, 1754927931120x470668069008822300, 1745273541628x945470626229355500, 1759930025997x126109694575208930, 1744579851707x640487742075829500, 1744398484109x785674167096991400, 1751319669665x621437589169731200, 1747864432460x772931238395911000, 1768581853937x610498789092930300, 1753911193017x504194995643152640, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1770943484557x164806709481949200, 1746855895334x711816173120128000, 1775058462201x523059865418210800",false,,,,,,,,,,,,,,,,,,impression
31556ca1-88da-4cf5-be78-3c9fa7b426d1,,ajs-next-1776050371982-48b23a6f-b438-4708-8c32-ebf74e727bc2,2026-04-13 03:19:31.982000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,page
