anonymousId,messageId,name,userId,category,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,event_type
bd883a05-3403-4211-a917-15cd73d0a83a,ajs-next-1774206784244-3403a211-2917-45cd-b3d0-a83ac560945d,,,,2026-03-22 19:13:04.244000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,impression
fb5429ae-bcec-4510-9c5a-5f3d6abff853,ajs-next-1774205331466-29aebcec-4510-4c5a-9f3d-6abff853019e,,,,2026-03-22 18:48:51.466000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1743547621069x279645472884266780",true,,,impression
9d5c2cc6-2ca5-4005-9897-db059a966cd2,ajs-next-1774206976761-b19d5c2c-c62c-4570-85d8-97db059a966c,index,,index,2026-03-22 19:16:16.761000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
fb5429ae-bcec-4510-9c5a-5f3d6abff853,ajs-next-1774205363687-a7eea0f9-0448-4ffc-82ac-28c59e8a37b9,start,,start,2026-03-22 18:49:23.687000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,[],False,,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,start,start,,,,,page
fb5429ae-bcec-4510-9c5a-5f3d6abff853,ajs-next-1774205331458-8ffb5429-aebc-4c45-90dc-5a5f3d6abff8,index,,index,2026-03-22 18:48:51.458000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
fb5429ae-bcec-4510-9c5a-5f3d6abff853,ajs-next-1774205361502-4510dc5a-5f3d-4abf-b853-019e327a7d12,,,,2026-03-22 18:49:21.502000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,,,login,navbar,button_click
9d5c2cc6-2ca5-4005-9897-db059a966cd2,ajs-next-1774206993156-9fa22894-155f-4abb-ab36-eb9e37578f43,business_profile,,profile,2026-03-22 19:16:33.156000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,1750436264420x989591292213482400,,,,page
bd883a05-3403-4211-a917-15cd73d0a83a,ajs-next-1774206784069-3a053403-a211-4917-95cd-73d0a83ac560,,,,2026-03-22 19:13:04.069000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,,,"1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,impression
bd883a05-3403-4211-a917-15cd73d0a83a,ajs-next-1774206783747-65bd883a-0534-43a2-9129-1715cd73d0a8,index,,index,2026-03-22 19:13:03.747000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
9d5c2cc6-2ca5-4005-9897-db059a966cd2,ajs-next-1774206985281-1ab35019-b5b5-4cb3-aeb1-cce041702f1f,business_profile,,profile,2026-03-22 19:16:25.281000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,page
