messageId,anonymousId,originalTimestamp,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,location,button_name,search_text,event_type
ajs-next-1787152101339-c905bce5-35c7-48b0-a68a-175fe844c1bb,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:08:21.339000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,1757355028996x505189727810192200,false,,,,,,,,,,,more_info_text,,button_click
ajs-next-1787152402652-46cf9bd0-1b16-4acf-96e6-3adebf547e8f,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:22.652000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152552844-44db7a85-8ba3-43e4-bde6-ca7d491ff1fd,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:15:52.844000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,,1771545376609x752763268373144000,,,,,,,,,,,,visit_website,,button_click
ajs-next-1787152045220-c289b23f-c905-4ce5-b5c7-08b0e68a175f,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:25.220000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,1781830336957x808577548450478500,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152382398-11cb1f75-815c-480e-bc7e-5eedd62fb018,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:02.398000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,https://bubble.io/,?debug_mode=true,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test?debug_mode=true,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,,,,search,,button_click
ajs-next-1787152027544-1ec22603-2152-427d-9ca3-c0c282200a0a,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:07.544000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,1781830336957x808577548450478500,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152108591-b8ac08ad-ba47-465e-9043-1fee43cd6b29,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:08:28.591000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,1781830336957x808577548450478500,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152108288-ed59b8ac-08ad-4a47-b65e-50431fee43cd,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:08:28.288000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152393879-9a02ca0f-05d0-457d-adea-ab5446cf9bd0,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:13.879000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=shopping-retail,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=shopping-retail,search,search,,,,page
ajs-next-1787152428853-ebd5b2ff-558c-417f-a455-fb76f56bc99b,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:48.853000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=health-wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=health-wellness,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=health-wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=health-wellness,search,search,,,,page
ajs-next-1787152431327-0276721c-b199-415d-a5a0-23aaf5ca1ba5,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:51.327000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=shopping-retail,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=shopping-retail,search,search,,,,page
ajs-next-1787152039478-5d06dfe4-3c7d-4c97-b314-f3c710f8b718,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:19.478000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/business_profile/running-to-christ-1744907031541x119079844893356540,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/running-to-christ-1744907031541x119079844893356540,,,,1744907031541x119079844893356540,,business_profile,profile,/business_profile/running-to-christ-1744907031541x119079844893356540,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/running-to-christ-1744907031541x119079844893356540,profile,business_profile,,,,page
ajs-next-1787152382711-1f75815c-780e-4c7e-9eed-d62fb018e43b,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:02.711000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,https://bubble.io/,?debug_mode=true,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test?debug_mode=true,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,,,,,,,,,,,,,search
ajs-next-1787152431629-721cb199-415d-45a0-a3aa-f5ca1ba5d10c,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:51.629000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=shopping-retail,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152389192-22a89a02-ca0f-45d0-a57d-adeaab5446cf,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:09.192000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=family-community-life,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=family-community-life,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1746548006831x128230088489826860, 1744907031541x119079844893356540, 1750784475796x702583457937545900",false,,,,,,,,,,,,,impression
ajs-next-1787152411171-7e8ff199-70d2-4d75-a19b-884452cf1e29,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:31.171000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152402956-9bd01b16-aacf-46e6-bade-bf547e8ff199,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:22.956000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1744335958024x226211831616957250, 1746843461447x686795565273950000, 1745533127765x291393362647413700, 1745597587022x519433479989605000, 1744319857648x144922844539837200, 1750436264420x989591292213482400",false,,,,,,,,,,,,,impression
ajs-next-1787152408466-3adebf54-7e8f-4199-b0d2-9d75a19b8844,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:28.466000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=religious-goods-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=religious-goods-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1744736810207x919925185055488400, 1748365021326x105262688542451250",false,,,,,,,,,,,,,impression
ajs-next-1787152388877-7e9722a8-9a02-4a0f-85d0-257dadeaab54,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:08.877000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=family-community-life,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=family-community-life,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152386306-d37724fb-cf24-4395-a6a3-7e9722a89a02,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:06.306000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=professional-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152025291-0330ee89-1d5d-4de7-872b-3c4cf98fc083,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:05.291000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,Other,,,,,,,,,,,search
ajs-next-1787152385065-ca2f395b-29c3-4216-9377-24fbcf243395,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:05.065000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&query=&category=,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152026939-c855ca83-1ec2-4603-a152-727d9ca3c0c2,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:06.939000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,page
ajs-next-1787152407551-1b16aacf-16e6-4ade-bf54-7e8ff19970d2,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:27.551000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=religious-goods-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=religious-goods-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=religious-goods-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=religious-goods-services,search,search,,,,page
ajs-next-1787152414545-a19b8844-52cf-4e29-afba-a0b8a042a252,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:34.545000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=construction-trades,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152426758-3a88a2dd-ebd5-42ff-958c-017f2455fb76,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:46.758000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152430079-2455fb76-f56b-499b-8276-721cb199415d,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:50.079000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,search,search,,,,page
ajs-next-1787152045524-b23fc905-bce5-45c7-88b0-e68a175fe844,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:25.524000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,"1750423781412x480534435350699700, 1749580724532x760028975589297300, 1781830336957x808577548450478500, 1744737250347x219277345743008400, 1785949295783x548744299333027400, 1769635123521x385801932800474700, 1779898672007x583448227567234600, 1751744301621x758526182685981300, 1750784475796x702583457937545900, 1752687366861x422755081931784260, 1770755356265x111382421474427680, 1751402056748x637551618886434600, 1760118921086x941497076227920600, 1744319857648x144922844539837200, 1771538218470x758525499484679000, 1755271286521x378031808974615550, 1781791909727x427924501831676600, 1771545376609x752763268373144000, 1744743906400x631087870982087000, 1747165674437x491901038958021200, 1765001972595x338020444395840100, 1786064042259x692870208226282400, 1758147388607x898014240790697700, 1746548006831x128230088489826860, 1768844277981x664142917381285000, 1758120880051x675194275556497400, 1754941249648x796792188496967000, 1748365021326x105262688542451250, 1749068120323x412920063824988600, 1753465897836x101289632151690960, 1783629215270x470942340385689600, 1748581534531x956271769254002200, 1754949567759x639105313824555300, 1776210729408x448410210135887360, 1761044854709x307607562836745150, 1758568877707x715638242996164100, 1762889659042x996969350831174300, 1763305551668x997299018011994600, 1777042895042x187867473484191420, 1778185404695x597979725335827200, 1746467711533x453074785848415400, 1762364811793x796217509980630800, 1744260813114x505427712482621440, 1764342295066x618134664283571500, 1766070455303x639821695383855700, 1768427614253x929508274229176300, 1753985929691x853149258569598100, 1750783679107x801419812763124500, 1747163465846x476237095610093000, 1748389292320x918627677903932400, 1752182630575x854371423894944000, 1747170561218x640297169073643000, 1745533127765x291393362647413700, 1783603380895x646194509208660700, 1744282156200x727555159743162000, 1744736810207x919925185055488400, 1757355028996x505189727810192200, 1763569204895x378265538177280400, 1762271200864x775090106640580500, 1764711530894x480989914892320700, 1746843461447x686795565273950000, 1745597587022x519433479989605000, 1779223019066x495549806274790700, 1747221865162x703532834449508000, 1774573166178x561429420668618400, 1771021914207x198452557005754900, 1744907031541x119079844893356540, 1777921226784x512595595894430850, 1747184079669x994211808429350800, 1757720364741x595714121363069200, 1763509156539x144450665564595840, 1769719058268x843927058977011000",false,,,,,,,,,,,,,impression
ajs-next-1787152411786-70d29d75-a19b-4844-92cf-1e292fbaa0b8,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:31.786000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1749068120323x412920063824988600, 1747221865162x703532834449508000, 1746765568691x979794717919274100, 1747165674437x491901038958021200, 1744743906400x631087870982087000",false,,,,,,,,,,,,,impression
ajs-next-1787152419310-a042a252-b529-4a88-a2dd-ebd5b2ff558c,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:39.310000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=home-local-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1750783674403x491887953737125700, 1747216018889x770977089491677400, 1750783679107x801419812763124500, 1747183179554x540122160625888100, 1747398900475x598159844147748100, 1744748222708x779656090283929300",false,,,,,,,,,,,,,impression
ajs-next-1787152044599-94740ead-c289-423f-8905-bce535c708b0,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:24.599000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,page
ajs-next-1787152429458-558c017f-2455-4b76-b56b-c99b0276721c,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:49.458000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=health-wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=health-wellness,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
