anonymousId,userId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,location,button_name,city,search_text,parish,event_type
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:34:06.940000+00:00,ajs-next-1780083246940-65834b9a-0b43-4f82-bddc-cb9799b7df5e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,,profile,business_profile,/business_profile/slider-artworks-1744335958024x226211831616957250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:43:11.335000+00:00,ajs-next-1780083791335-fb9497e6-1d77-4afb-a171-634f643f2a3b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,1746855895334x711816173120128000,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,visit_website,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:44:37.888000+00:00,ajs-next-1780083877888-4d79c02f-d19d-4837-bcee-4b1ddf78a5ec,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/palazzo-sourdough-1772982809798x739419868972941400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/palazzo-sourdough-1772982809798x739419868972941400,1772982809798x739419868972941400,,profile,business_profile,/business_profile/palazzo-sourdough-1772982809798x739419868972941400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/palazzo-sourdough-1772982809798x739419868972941400,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:46:57.632000+00:00,ajs-next-1780084017632-5df978d5-139a-4c17-9705-f57aea75bea9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,sidebar,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:53:02.716000+00:00,ajs-next-1780084382716-38311199-e3e0-4678-b8ff-09ead6c64f83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/call-of-the-wild-1758120880051x675194275556497400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/call-of-the-wild-1758120880051x675194275556497400,1758120880051x675194275556497400,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,visit_website,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:43:00.783000+00:00,ajs-next-1780083780783-e6ff5e0b-d799-462b-ac5e-b969d0744e0a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1744579851707x640487742075829500,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,main_list,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:46:57.322000+00:00,ajs-next-1780084017322-46045df9-78d5-439a-9c17-9705f57aea75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:46:57.934000+00:00,ajs-next-1780084017934-78d5139a-9c17-4705-b57a-ea75bea9f688,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,main_list,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:47:40.983000+00:00,ajs-next-1780084060983-3b122e1f-5681-44e7-9af6-1d91c82a41e3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,1748365021326x105262688542451250,,profile,business_profile,/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/house-of-carmel-religious-gifts--books-1748365021326x105262688542451250,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:44:28.099000+00:00,ajs-next-1780083868099-2e134073-837c-465f-aef0-1def39994a82,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,main_list,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:43:01.091000+00:00,ajs-next-1780083781091-5e0bd799-c62b-4c5e-b969-d0744e0a2fde,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"1763148950401x545361905340972600, 1746855895334x711816173120128000, 1745273541628x945470626229355500, 1763255155587x707008769292458900, 1759423986281x805514757919405700, 1775058462201x523059865418210800, 1753911193017x504194995643152640, 1777042863057x294476376362385400, 1759930025997x126109694575208930, 1776552489781x780158200693874000, 1759153763139x433792388290277000, 1751319669665x621437589169731200, 1747864432460x772931238395911000, 1749742920378x965836759111504900, 1747398900475x598159844147748100, 1747216018889x770977089491677400, 1750436264420x989591292213482400, 1754505203290x671062062407191900, 1744398484109x785674167096991400, 1755621956288x571897163769246900, 1763408145585x201322720695875870, 1744751205492x235134337285239230, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750783674403x491887953737125700, 1770943484557x164806709481949200, 1744748222708x779656090283929300, 1755533063776x956164571796881400, 1768581853937x610498789092930300, 1754927931120x470668069008822300",false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:47:05.373000+00:00,ajs-next-1780084025373-5c748975-a5b6-4d05-adad-f650025b2574,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/the-little-catholic-box-1769719058268x843927058977011000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-catholic-box-1769719058268x843927058977011000,1769719058268x843927058977011000,,profile,business_profile,/business_profile/the-little-catholic-box-1769719058268x843927058977011000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-catholic-box-1769719058268x843927058977011000,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:47:17.450000+00:00,ajs-next-1780084037450-35b4575e-53d3-48df-9768-34a8b8b8e5c4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/studio-fratesco-1746843461447x686795565273950000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/studio-fratesco-1746843461447x686795565273950000,1746843461447x686795565273950000,,profile,business_profile,/business_profile/studio-fratesco-1746843461447x686795565273950000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/studio-fratesco-1746843461447x686795565273950000,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:45:58.554000+00:00,ajs-next-1780083958554-c65f6ef0-1def-4999-8a82-c4e293289ec5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,sidebar,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:44:39.107000+00:00,ajs-next-1780083879107-d43983c6-eebb-453d-8fe4-ac6f0364f4b0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/am-honey-1751749348389x952656707958261400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,1751749348389x952656707958261400,,profile,business_profile,/business_profile/am-honey-1751749348389x952656707958261400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/am-honey-1751749348389x952656707958261400,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:45:58.241000+00:00,ajs-next-1780083958241-837cc65f-6ef0-4def-b999-4a82c4e29328,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:59:05.570000+00:00,ajs-next-1780084745570-2647c1bd-a1e2-4502-8b45-47359c907b56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/clara-rose-creative-1754949567759x639105313824555300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,1754949567759x639105313824555300,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,visit_website,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:44:05.589000+00:00,ajs-next-1780083845589-7c707637-de1b-4521-9ed0-2e134073837c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"1763255155587x707008769292458900, 1744398484109x785674167096991400, 1747864432460x772931238395911000, 1776552489781x780158200693874000, 1755621956288x571897163769246900, 1751319669665x621437589169731200, 1759930025997x126109694575208930, 1768581853937x610498789092930300, 1744335958024x226211831616957250, 1759423986281x805514757919405700, 1777042863057x294476376362385400, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1763148950401x545361905340972600, 1753911193017x504194995643152640, 1744579851707x640487742075829500, 1746855895334x711816173120128000, 1744751205492x235134337285239230, 1754927931120x470668069008822300, 1749742920378x965836759111504900, 1763408145585x201322720695875870, 1770943484557x164806709481949200, 1750783674403x491887953737125700, 1750436264420x989591292213482400, 1745273541628x945470626229355500, 1744748222708x779656090283929300, 1747398900475x598159844147748100, 1775058462201x523059865418210800, 1754505203290x671062062407191900, 1755533063776x956164571796881400",false,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:45:05.522000+00:00,ajs-next-1780083905522-c02fd19d-0837-4cee-8b1d-df78a5ecbb1b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/palazzo-sourdough-1772982809798x739419868972941400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/palazzo-sourdough-1772982809798x739419868972941400,1772982809798x739419868972941400,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,visit_website,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:46:10.953000+00:00,ajs-next-1780083970953-9ec5e2e6-a373-4bd9-8604-5df978d5139a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,main_list,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:43:03.997000+00:00,ajs-next-1780083783997-dd92fb94-97e6-4d77-aafb-e171634f643f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,1746855895334x711816173120128000,,profile,business_profile,/business_profile/the-little-flower-market--1746855895334x711816173120128000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-little-flower-market--1746855895334x711816173120128000,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:47:30.600000+00:00,ajs-next-1780084050600-9182e359-4a04-4d35-968c-41df1bb44ce3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/castle-frenchies-1752687366861x422755081931784260,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/castle-frenchies-1752687366861x422755081931784260,1752687366861x422755081931784260,,profile,business_profile,/business_profile/castle-frenchies-1752687366861x422755081931784260,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/castle-frenchies-1752687366861x422755081931784260,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:48:23.567000+00:00,ajs-next-1780084103567-2f212647-c1bd-41e2-9502-cb4547359c90,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/clara-rose-creative-1754949567759x639105313824555300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,1754949567759x639105313824555300,,profile,business_profile,/business_profile/clara-rose-creative-1754949567759x639105313824555300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/clara-rose-creative-1754949567759x639105313824555300,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:44:05.276000+00:00,ajs-next-1780083845276-f04d7c70-7637-4e1b-a521-5ed02e134073,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1770943484557x164806709481949200,true,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,main_list,,,,,impression
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:46:09.715000+00:00,ajs-next-1780083969715-39994a82-c4e2-4328-9ec5-e2e6a3736bd9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,search,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:46:56.692000+00:00,ajs-next-1780084016692-a3736bd9-4604-4df9-b8d5-139a9c179705,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,search,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:48:07.637000+00:00,ajs-next-1780084087637-c3aa1d3f-c4e3-431b-b3eb-73afb2b6f97e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/beauty-by-zoie-1769635123521x385801932800474700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/beauty-by-zoie-1769635123521x385801932800474700,1769635123521x385801932800474700,,profile,business_profile,/business_profile/beauty-by-zoie-1769635123521x385801932800474700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/beauty-by-zoie-1769635123521x385801932800474700,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:55:45.701000+00:00,ajs-next-1780084545701-9ccbc8c4-c3b8-4902-b511-66d4ca3cbedb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/esthers-bramble-1745597587022x519433479989605000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/esthers-bramble-1745597587022x519433479989605000,1745597587022x519433479989605000,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,visit_website,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:57:51.734000+00:00,ajs-next-1780084671734-07e62a66-7e41-486c-b225-37791af800d5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/her-seven-sorrows-1754941249648x796792188496967000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/her-seven-sorrows-1754941249648x796792188496967000,1754941249648x796792188496967000,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,visit_website,,,,button_click
d37532a3-0083-4310-bbfa-df9b6c6568d5,,2026-05-29 19:47:14.393000+00:00,ajs-next-1780084034393-ff78c07b-93c9-4a74-bf6c-2905c0dcb814,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/business_profile/paths-to-his-heart-1757720364741x595714121363069200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paths-to-his-heart-1757720364741x595714121363069200,1757720364741x595714121363069200,,profile,business_profile,/business_profile/paths-to-his-heart-1757720364741x595714121363069200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paths-to-his-heart-1757720364741x595714121363069200,profile,business_profile,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,page
