originalTimestamp,name,userId,category,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,city,search_text,location,parish,button_name,sponsored_listing,event_type
2025-12-16 18:18:47.946000+00:00,index,,index,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909127946-05b1931b-9225-4770-b57b-8c5fa879366c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
2025-12-16 18:19:18.157000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909158157-9f31c309-1c9f-4082-a2d9-513963cf4a04,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Pueblo&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Pueblo&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,,,search,,button_click
2025-12-16 17:55:31.017000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907731017-42ce0e34-fba7-42eb-89ad-3457945a19f0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780",,,,,,true,impression
2025-12-16 17:55:51.521000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907751521-3bd9c51c-b1e1-4d6a-91df-7760a5d7e8fa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,1744579851707x640487742075829500,,,main_list,,,true,impression
2025-12-16 17:55:51.830000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907751830-c51cb1e1-bd6a-41df-b760-a5d7e8fad864,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,"1757369121056x350487849823425600, 1764963280733x431041418968701760, 1763255155587x707008769292458900, 1744760380914x558772773612561600, 1757437593796x460281345015416640, 1753374338412x209529915103450200, 1744398484109x785674167096991400, 1746843461447x686795565273950000, 1754949567759x639105313824555300, 1749173974503x736079030141835600, 1762889659042x996969350831174300, 1744736810207x919925185055488400, 1744643921578x315333816253624100, 1755533063776x956164571796881400, 1746938798847x931997689495082400, 1754927931120x470668069008822300, 1761762406893x958878656538368500, 1753135741395x558904608479141570, 1746827109704x963221719337950200, 1753909381745x872991521395046100, 1747163465846x476237095610093000, 1757438153395x416809556103947500, 1747594874125x270237571814453630, 1759930025997x126109694575208930, 1754505203290x671062062407191900, 1745273541628x945470626229355500, 1747420152884x437771544876149700, 1747184079669x994211808429350800, 1748365021326x105262688542451250, 1744282156200x727555159743162000, 1754084205128x675147807630683600, 1747415704843x665338483592092500, 1750783674403x491887953737125700, 1763305551668x997299018011994600, 1746631267951x741803061642879500, 1752182630575x854371423894944000, 1743549178851x847080663521240200, 1747216018889x770977089491677400, 1747165674437x491901038958021200, 1758312173588x895819358343598700, 1758568877707x715638242996164100, 1747185390251x665604546429507900, 1751744301621x758526182685981300, 1744175271939x575064790204550460, 1751319669665x621437589169731200, 1744737250347x219277345743008400, 1745528732739x896561533370513300, 1750436264420x989591292213482400, 1761919898226x928695665795906700, 1763408145585x201322720695875870, 1754624056001x759184470890143000, 1744391553368x301043576290850300, 1765399408996x262641226191956400, 1744907031541x119079844893356540, 1760118921086x941497076227920600, 1757720364741x595714121363069200, 1744748222708x779656090283929300, 1744335958024x226211831616957250, 1744397288473x909294892772270800, 1759153763139x433792388290277000, 1765001972595x338020444395840100, 1746467711533x453074785848415400, 1763148950401x545361905340972600, 1744260813114x505427712482621440, 1764781838221x716772635359430500, 1753982403438x535213824960417500, 1759423986281x805514757919405700, 1753985929691x853149258569598100, 1752687366861x422755081931784260, 1750423781412x480534435350699700, 1744579851707x640487742075829500, 1761930377989x951815782791809400, 1758120880051x675194275556497400, 1751224250248x539537516841198200, 1744157592334x292550965261606100, 1761762460002x434978052003146300, 1746855895334x711816173120128000, 1744319857648x144922844539837200, 1763569204895x378265538177280400, 1745597587022x519433479989605000, 1744740154739x566945822952470660, 1746635677548x343522492232585660, 1750783679107x801419812763124500, 1762364811793x796217509980630800, 1763672237927x725969385673238800, 1754081360962x724252535884739300, 1746765568691x979794717919274100, 1763509156539x144450665564595840, 1747864432460x772931238395911000, 1755621956288x571897163769246900, 1747848709032x210920410073364830, 1764893879099x465248075524681500, 1757355028996x505189727810192200, 1744134674881x127285411168640110, 1751749348389x952656707958261400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1761044854709x307607562836745150, 1760458225389x690604949380638100, 1747183179554x540122160625888100, 1753465897836x101289632151690960, 1762957766158x632118084948257900, 1753911193017x504194995643152640, 1747221865162x703532834449508000, 1749057953945x756346430245684600, 1755271286521x378031808974615550, 1747398900475x598159844147748100, 1750784029587x963255839088365200, 1749742920378x965836759111504900, 1745533127765x291393362647413700, 1750784475796x702583457937545900, 1747170561218x640297169073643000, 1758147388607x898014240790697700, 1748581534531x956271769254002200, 1750785338983x949958887494882000, 1754941249648x796792188496967000, 1751402056748x637551618886434600, 1744751205492x235134337285239230, 1749580724532x760028975589297300, 1751425811600x127124815802215140, 1762271200864x775090106640580500, 1744743906400x631087870982087000, 1749068120323x412920063824988600, 1746548006831x128230088489826860, 1764711530894x480989914892320700, 1747827548541x313848517899538500, 1764342295066x618134664283571500, 1748389292320x918627677903932400",,,,,,false,impression
2025-12-16 18:19:09.909000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909149909-71e60034-c100-444a-b094-2637a3eff7b1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,,,search,,button_click
2025-12-16 17:55:30.710000+00:00,index,,index,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907730710-25de9d0d-0342-4e0e-b4fb-a792eb09ad34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
2025-12-16 18:19:11.923000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909151923-530d8707-9f31-4309-9c9f-608262d95139,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Pueblo&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Pueblo&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,main_list,,,true,impression
2025-12-16 18:19:19.748000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909159748-513963cf-4a04-4a96-b4b9-83e45ef5bab8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,"1747185390251x665604546429507900, 1745528732739x896561533370513300, 1747420152884x437771544876149700, 1749173974503x736079030141835600, 1762957766158x632118084948257900, 1746631267951x741803061642879500, 1764781838221x716772635359430500, 1744157592334x292550965261606100, 1746765568691x979794717919274100, 1761762460002x434978052003146300, 1753909381745x872991521395046100, 1747415704843x665338483592092500, 1764893879099x465248075524681500, 1746938798847x931997689495082400, 1761930377989x951815782791809400, 1751224250248x539537516841198200, 1749057953945x756346430245684600, 1744740154739x566945822952470660",,,,,,false,impression
2025-12-16 17:56:09.076000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907769076-7760a5d7-e8fa-4864-b3a9-b2047302ae8b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,,sidebar,,,true,impression
2025-12-16 17:56:08.773000+00:00,search,,search,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907768773-91df7760-a5d7-48fa-9864-b3a9b2047302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,page
2025-12-16 18:19:30.188000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909170188-63cf4a04-da96-44b9-83e4-5ef5bab8bc5a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,,,search,,button_click
2025-12-16 17:56:30.987000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907790987-b2047302-ae8b-43c5-bf1a-6e5662bdfa64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,,,,map_maker,,button_click
2025-12-16 18:19:11.620000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909151620-5633530d-8707-4f31-8309-1c9f608262d9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Pueblo&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Pueblo&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,sidebar,,,true,impression
2025-12-16 17:56:08.465000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907768465-bd6a91df-7760-45d7-a8fa-d864b3a9b204,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,main_search,Sacred Heart of Jesus,,,search
2025-12-16 18:19:18.776000+00:00,search,,search,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909158776-1c9f6082-62d9-4139-a3cf-4a04da96b4b9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,,,,,,,page
2025-12-16 17:56:09.686000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907769686-e8fad864-b3a9-4204-b302-ae8b33c53f1a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,"1757369121056x350487849823425600, 1764963280733x431041418968701760, 1763255155587x707008769292458900, 1744760380914x558772773612561600, 1757437593796x460281345015416640, 1753374338412x209529915103450200, 1744398484109x785674167096991400, 1746843461447x686795565273950000, 1754949567759x639105313824555300, 1749173974503x736079030141835600, 1762889659042x996969350831174300, 1744736810207x919925185055488400, 1744643921578x315333816253624100, 1755533063776x956164571796881400, 1746938798847x931997689495082400, 1754927931120x470668069008822300, 1761762406893x958878656538368500, 1753135741395x558904608479141570, 1746827109704x963221719337950200, 1753909381745x872991521395046100, 1747163465846x476237095610093000, 1757438153395x416809556103947500, 1747594874125x270237571814453630, 1759930025997x126109694575208930, 1754505203290x671062062407191900, 1745273541628x945470626229355500, 1747420152884x437771544876149700, 1747184079669x994211808429350800, 1748365021326x105262688542451250, 1744282156200x727555159743162000, 1754084205128x675147807630683600, 1747415704843x665338483592092500, 1750783674403x491887953737125700, 1763305551668x997299018011994600, 1746631267951x741803061642879500, 1752182630575x854371423894944000, 1743549178851x847080663521240200, 1747216018889x770977089491677400, 1747165674437x491901038958021200, 1758312173588x895819358343598700, 1758568877707x715638242996164100, 1747185390251x665604546429507900, 1751744301621x758526182685981300, 1744175271939x575064790204550460, 1751319669665x621437589169731200, 1744737250347x219277345743008400, 1745528732739x896561533370513300, 1750436264420x989591292213482400, 1761919898226x928695665795906700, 1763408145585x201322720695875870, 1754624056001x759184470890143000, 1744391553368x301043576290850300, 1765399408996x262641226191956400, 1744907031541x119079844893356540, 1760118921086x941497076227920600, 1757720364741x595714121363069200, 1744748222708x779656090283929300, 1744335958024x226211831616957250, 1744397288473x909294892772270800, 1759153763139x433792388290277000, 1765001972595x338020444395840100, 1746467711533x453074785848415400, 1763148950401x545361905340972600, 1744260813114x505427712482621440, 1764781838221x716772635359430500, 1753982403438x535213824960417500, 1759423986281x805514757919405700, 1753985929691x853149258569598100, 1752687366861x422755081931784260, 1750423781412x480534435350699700, 1744579851707x640487742075829500, 1761930377989x951815782791809400, 1758120880051x675194275556497400, 1751224250248x539537516841198200, 1744157592334x292550965261606100, 1761762460002x434978052003146300, 1746855895334x711816173120128000, 1744319857648x144922844539837200, 1763569204895x378265538177280400, 1745597587022x519433479989605000, 1744740154739x566945822952470660, 1746635677548x343522492232585660, 1750783679107x801419812763124500, 1762364811793x796217509980630800, 1763672237927x725969385673238800, 1754081360962x724252535884739300, 1746765568691x979794717919274100, 1763509156539x144450665564595840, 1747864432460x772931238395911000, 1755621956288x571897163769246900, 1747848709032x210920410073364830, 1764893879099x465248075524681500, 1757355028996x505189727810192200, 1744134674881x127285411168640110, 1751749348389x952656707958261400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1761044854709x307607562836745150, 1760458225389x690604949380638100, 1747183179554x540122160625888100, 1753465897836x101289632151690960, 1762957766158x632118084948257900, 1753911193017x504194995643152640, 1747221865162x703532834449508000, 1749057953945x756346430245684600, 1755271286521x378031808974615550, 1747398900475x598159844147748100, 1750784029587x963255839088365200, 1749742920378x965836759111504900, 1745533127765x291393362647413700, 1750784475796x702583457937545900, 1747170561218x640297169073643000, 1758147388607x898014240790697700, 1748581534531x956271769254002200, 1750785338983x949958887494882000, 1754941249648x796792188496967000, 1751402056748x637551618886434600, 1744751205492x235134337285239230, 1749580724532x760028975589297300, 1751425811600x127124815802215140, 1762271200864x775090106640580500, 1744743906400x631087870982087000, 1749068120323x412920063824988600, 1746548006831x128230088489826860, 1764711530894x480989914892320700, 1747827548541x313848517899538500, 1764342295066x618134664283571500, 1748389292320x918627677903932400",,,,,,false,impression
2025-12-16 18:19:12.226000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909152226-87079f31-c309-4c9f-a082-62d9513963cf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Pueblo&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Pueblo&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,,,,false,impression
2025-12-16 17:55:51.218000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907751218-44653bd9-c51c-41e1-bd6a-91df7760a5d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,sidebar,,,true,impression
2025-12-16 17:56:15.004000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907775004-b3a9b204-7302-4e8b-b3c5-3f1a6e5662bd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,,main_search,Sacred Heart of Jesus,,,search
2025-12-16 17:55:30.721000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907730721-0d0342ce-0e34-4ba7-92eb-09ad3457945a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780",,,,,,true,impression
2025-12-16 17:56:14.697000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907774697-d864b3a9-b204-4302-ae8b-33c53f1a6e56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,,,,search,,button_click
2025-12-16 17:56:09.379000+00:00,,,,de9d0d03-42ce-4e34-bba7-92eb09ad3457,ajs-next-1765907769379-a5d7e8fa-d864-43a9-b204-7302ae8b33c5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,1744579851707x640487742075829500,,,main_list,,,true,impression
2025-12-16 18:19:18.464000+00:00,,,Health & Wellness,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909158464-c3091c9f-6082-42d9-9139-63cf4a04da96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Pueblo&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Pueblo&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,main_search,,,,search
2025-12-16 18:19:10.215000+00:00,,,Health & Wellness,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909150215-0034c100-744a-4094-a637-a3eff7b1ff47,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,Pueblo,,,,,search
2025-12-16 18:19:19.384000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909159384-62d95139-63cf-4a04-9a96-b4b983e45ef5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,main_list,,,true,impression
2025-12-16 18:18:48.284000+00:00,,,,b1931b92-2597-4075-bb8c-5fa879366c23,ajs-next-1765909128284-1b922597-7075-4b8c-9fa8-79366c2301a2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,macOS,,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743549178851x847080663521240200",,,,,,true,impression
