category,name,messageId,anonymousId,originalTimestamp,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,button_name,search_text,city,parish,event_type
,,ajs-next-1774627391461-136f3248-c85d-46ab-a06f-cdcbfb96e859,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:11.461000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,"1754927931120x470668069008822300, 1759153763139x433792388290277000, 1744751205492x235134337285239230, 1768581853937x610498789092930300, 1759423986281x805514757919405700, 1746855895334x711816173120128000, 1751319669665x621437589169731200, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744398484109x785674167096991400, 1755621956288x571897163769246900, 1763148950401x545361905340972600, 1763255155587x707008769292458900, 1747398900475x598159844147748100, 1753911193017x504194995643152640, 1747216018889x770977089491677400, 1749742920378x965836759111504900, 1754505203290x671062062407191900, 1744748222708x779656090283929300, 1763408145585x201322720695875870, 1744335958024x226211831616957250, 1759930025997x126109694575208930, 1750783674403x491887953737125700, 1755533063776x956164571796881400, 1747864432460x772931238395911000",,false,,,,,impression
profile,business_profile,ajs-next-1774630214946-6fc34448-17df-4508-b4c2-fcf45a129a7e,c3444817-df95-4874-82fc-f45a129a7e7c,2026-03-27 16:50:14.946000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,1743547621069x279645472884266780,,,,,,,page
search,search,ajs-next-1774627473259-2292a1e0-13c3-4575-9240-b146bf8b2b76,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:33.259000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,search,search,,,,,,,,page
,,ajs-next-1774627492495-ea3bb322-d3a8-4ea3-8027-3f79fc013c61,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:52.495000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,main_list,true,,,,,impression
,,ajs-next-1774627507798-a4500323-936a-47c3-9eec-d9f19c0de965,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:07.798000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,1771436045389x658317953644361100,main_list,true,,,,,impression
index,index,ajs-next-1774630095840-d583f9c8-1414-453d-a423-37867e8dd4bd,0644ff0c-9dbc-49eb-873e-0f35a07c0ef1,2026-03-27 16:48:15.840000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774627391412-963c136f-3248-485d-a6ab-206fcdcbfb96,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:11.412000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,1770943484557x164806709481949200,main_list,true,,,,,impression
,,ajs-next-1774627473413-a1e013c3-0575-4240-b146-bf8b2b76441f,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:33.413000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,sidebar,true,,,,,impression
,,ajs-next-1774627506272-3f79fc01-3c61-40ad-a450-0323936a87c3,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:06.272000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,,,search,,,,button_click
,,ajs-next-1774627539501-6380c150-20b0-4a02-85e5-d2945f287b18,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:39.501000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,,sidebar,true,,,,,impression
index,index,ajs-next-1774629957074-76a8dd7c-178d-477a-838a-4455be2fce27,a8dd7c17-8d57-4a43-8a44-55be2fce2736,2026-03-27 16:45:57.074000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
profile,business_profile,ajs-next-1774630095758-d30644ff-0c9d-4ca9-ab47-3e0f35a07c0e,0644ff0c-9dbc-49eb-873e-0f35a07c0ef1,2026-03-27 16:48:15.758000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,,,,page
,,ajs-next-1774630119669-8c98f55c-d926-455a-9c87-e26a6d53fe59,3487530b-8c98-455c-9926-755a9c87e26a,2026-03-27 16:48:39.669000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753982403438x535213824960417500",,true,,,,,impression
index,index,ajs-next-1774630206356-a0d114c5-68ce-460f-bff7-03feb4e6d6ba,9515522c-3a8e-4c4c-9ca8-774e5177127c,2026-03-27 16:50:06.356000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774627448852-66ab206f-cdcb-4b96-a859-2486360954ad,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:08.852000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,,,map_maker,,,,button_click
,,ajs-next-1774627520196-d9f19c0d-e965-4712-bac6-6380c15020b0,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:20.196000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,,,map_maker,,,,button_click
search,search,ajs-next-1774627539196-fac66380-c150-40b0-8a02-85e5d2945f28,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:39.196000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,search,search,,,,,,,,page
,,ajs-next-1774627465713-fdf74594-5a43-4b8c-af2d-cd33b44407d7,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:25.713000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,true,,,,,impression
,,ajs-next-1774629988024-07b9718e-a259-49ec-9f9c-1d5ebe952bfa,75b95669-07b9-418e-a259-b9ecdf9c1d5e,2026-03-27 16:46:28.024000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1750436264420x989591292213482400",,true,,,,,impression
Health & Wellness,,ajs-next-1774627491243-441f97b6-25ff-4a3b-b322-d3a83ea30027,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:51.243000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,main_search,,,,,,search
,,ajs-next-1774627507284-10ada450-0323-436a-87c3-1eecd9f19c0d,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:07.284000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,,sidebar,true,,,,,impression
,,ajs-next-1774630122917-eb0af6b8-ebdc-4a04-9275-a60284a09054,86391292-eb0a-46b8-abdc-ca045275a602,2026-03-27 16:48:42.917000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1753982403438x535213824960417500",,true,,,,,impression
,,ajs-next-1774627506586-fc013c61-10ad-4450-8323-936a87c31eec,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:06.586000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,Finance,,,main_search,,,,,,search
index,index,ajs-next-1774630123483-d9e9e01a-77b9-4ee1-9a15-3d10b0f9ac47,e9e01a77-b9be-41da-953d-10b0f9ac4705,2026-03-27 16:48:43.483000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774630124005-b9bee1da-153d-40b0-b9ac-4705a38b6139,e9e01a77-b9be-41da-953d-10b0f9ac4705,2026-03-27 16:48:44.005000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1771436045389x658317953644361100",,true,,,,,impression
,,ajs-next-1774627540129-20b0ca02-85e5-4294-9f28-7b1805935277,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:40.129000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,"1754084205128x675147807630683600, 1754081360962x724252535884739300, 1744643921578x315333816253624100, 1768426055630x579798080961828200, 1744397288473x909294892772270800, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1757438153395x416809556103947500, 1765399408996x262641226191956400, 1757437593796x460281345015416640",,false,,,,,impression
,,ajs-next-1774627353569-322b205e-eb56-44e7-b4f0-7d1a8754d977,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:02:33.569000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1752717497153x537286585580736960",,true,,,,,impression
,,ajs-next-1774627391104-22f4ebbc-ce98-463c-936f-3248c85d66ab,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:11.104000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,sidebar,true,,,,,impression
,,ajs-next-1774627440860-c85d66ab-206f-4dcb-bb96-e85924863609,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:00.860000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,,,map_maker,,,,button_click
,,ajs-next-1774629957543-7c178d57-7a43-4a44-95be-2fce2736af3b,a8dd7c17-8d57-4a43-8a44-55be2fce2736,2026-03-27 16:45:57.543000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1752717497153x537286585580736960",,true,,,,,impression
,,ajs-next-1774630212277-0c1acd6c-fdc2-4470-8971-87ac2045c7e1,749c0c1a-cd6c-4dc2-a470-497187ac2045,2026-03-27 16:50:12.277000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743549178851x847080663521240200",,true,,,,,impression
,,ajs-next-1774627465515-decafdf7-4594-4a43-bb8c-6f2dcd33b444,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:04:25.515000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,true,,,,,impression
,,ajs-next-1774630095865-f9c81414-c53d-4423-b786-7e8dd4bd7933,0644ff0c-9dbc-49eb-873e-0f35a07c0ef1,2026-03-27 16:48:15.865000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200",,true,,,,,impression
,,ajs-next-1774627387183-74e7b4f0-7d1a-4754-9977-db186893fd0c,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:07.183000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,Home Services,,,,,,,,,search
index,index,ajs-next-1774630212257-46749c0c-1acd-4cfd-8224-70497187ac20,749c0c1a-cd6c-4dc2-a470-497187ac2045,2026-03-27 16:50:12.257000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
index,index,ajs-next-1774627353567-5395dd32-2b20-4eeb-9674-e7b4f07d1a87,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:02:33.567000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774627508111-936a87c3-1eec-49f1-9c0d-e9655712fac6,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:05:08.111000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,,"1746827109704x963221719337950200, 1764963280733x431041418968701760, 1761919898226x928695665795906700, 1771003581692x955050931630977700, 1746635677548x343522492232585660, 1753135741395x558904608479141570, 1758312173588x895819358343598700, 1763672237927x725969385673238800, 1760458225389x690604949380638100, 1744391553368x301043576290850300, 1765991015203x350068785849064760, 1761762406893x958878656538368500, 1770152894907x464897480736850900, 1744134674881x127285411168640110, 1766011883106x917993758751800300, 1750785338983x949958887494882000, 1757369121056x350487849823425600, 1771436045389x658317953644361100, 1768584016102x834619843946063900, 1753982403438x535213824960417500, 1750784029587x963255839088365200",,false,,,,,impression
,,ajs-next-1774630109705-18c94bcb-1c44-49d7-ba54-b49a71fe4c47,76117a4f-18c9-4bcb-9c44-c9d73a54b49a,2026-03-27 16:48:29.705000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1770943484557x164806709481949200, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753374338412x209529915103450200",,true,,,,,impression
index,index,ajs-next-1774630122581-aa863912-92eb-4af6-b8eb-dcca045275a6,86391292-eb0a-46b8-abdc-ca045275a602,2026-03-27 16:48:42.581000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,,ajs-next-1774627386877-eb5674e7-b4f0-4d1a-8754-d977db186893,95dd322b-205e-4b56-b4e7-b4f07d1a8754,2026-03-27 16:03:06.877000+00:00,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,search,,,,button_click
