userId,anonymousId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,location,category,name,path,referrer,search,title,url,category_properties,name_properties,city,search_text,parish,button_name,event_type
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:19.048000+00:00,ajs-next-1779125839048-e0a509ba-5f9d-441d-b0b1-5e2450966842,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,"1751744301621x758526182685981300, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:18.748000+00:00,ajs-next-1779125838748-8213e0a5-09ba-4f9d-841d-70b15e245096,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,"1751744301621x758526182685981300, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:31.465000+00:00,ajs-next-1779125851465-5f9d041d-70b1-4e24-9096-6842b4107183,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,,,,truck,,,search
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:18.745000+00:00,ajs-next-1779125838745-51f83582-13e0-4509-ba5f-9d041d70b15e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:31.162000+00:00,ajs-next-1779125851162-09ba5f9d-041d-40b1-9e24-50966842b410,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,,,,,,,,,,,,,,,,search,button_click
,c4ee6fbf-64b3-43e6-9af3-a61d3b6c77aa,2026-05-18 17:52:54.022000+00:00,ajs-next-1779126774022-efc4ee6f-bf64-4343-a6da-f3a61d3b6c77,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,page
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:35.485000+00:00,ajs-next-1779125855485-8f81248b-cebb-41a9-87f5-104a6b16db1c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=truck&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=truck&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=truck&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=truck&category=,search,search,,,,,page
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:36.089000+00:00,ajs-next-1779125856089-cebbc1a9-07f5-404a-ab16-db1c6d4b47ef,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=truck&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=truck&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,1752717497153x537286585580736960,true,main_list,,,,,,,,,,,,,,impression
,f8358213-e0a5-49ba-9f9d-041d70b15e24,2026-05-18 17:37:35.786000+00:00,ajs-next-1779125855786-248bcebb-c1a9-47f5-904a-6b16db1c6d4b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=truck&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=truck&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,macOS,,true,sidebar,,,,,,,,,,,,,,impression
,44bf1ef4-62ff-43f7-8dde-d09e70ca311f,2026-05-18 18:59:06.496000+00:00,ajs-next-1779130746496-ffa86452-ae4b-497e-9176-23e2af054628,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753982403438x535213824960417500,,,profile,business_profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,page
,44bf1ef4-62ff-43f7-8dde-d09e70ca311f,2026-05-18 18:59:11.398000+00:00,ajs-next-1779130751398-749fd040-da03-4811-934e-9611635fe646,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1770943484557x164806709481949200,,,profile,business_profile,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,,,,,page
,44bf1ef4-62ff-43f7-8dde-d09e70ca311f,2026-05-18 18:59:17.393000+00:00,ajs-next-1779130757393-72398c43-51e1-46a1-ac00-6c7af86f70ec,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1750436264420x989591292213482400,,,profile,business_profile,/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,profile,business_profile,,,,,page
,bd8642be-8a1d-47c5-a2cf-81e1067fb8eb,2026-05-18 20:20:54.988000+00:00,ajs-next-1779135654988-250e715a-e80a-46fe-b806-02149a7b7dae,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1753982403438x535213824960417500,,,profile,business_profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,page
,bd8642be-8a1d-47c5-a2cf-81e1067fb8eb,2026-05-18 20:20:57.012000+00:00,ajs-next-1779135657012-0d581fd9-cfae-4fa6-9347-18ea76fb5f5c,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/laymans-flame-1751744301621x758526182685981300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/laymans-flame-1751744301621x758526182685981300,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1751744301621x758526182685981300,,,profile,business_profile,/business_profile/laymans-flame-1751744301621x758526182685981300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/laymans-flame-1751744301621x758526182685981300,profile,business_profile,,,,,page
,237a45b2-d318-4140-aab9-9d098a335249,2026-05-18 20:49:40.553000+00:00,ajs-next-1779137380553-45b2d318-9140-4ab9-9d09-8a335249fb33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,f22d84e6-c1df-45fe-b310-028ebef3a1d6,2026-05-18 20:50:17.507000+00:00,ajs-next-1779137417507-c29c022e-2483-4166-b16c-1165c2eda725,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1751744301621x758526182685981300, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,bd8642be-8a1d-47c5-a2cf-81e1067fb8eb,2026-05-18 20:20:48.020000+00:00,ajs-next-1779135648020-e9bd8642-be8a-4d17-85a2-cf81e1067fb8,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,1750436264420x989591292213482400,,,profile,business_profile,/business_profile/solomons-toolbox-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomons-toolbox-1750436264420x989591292213482400,profile,business_profile,,,,,page
,bd8642be-8a1d-47c5-a2cf-81e1067fb8eb,2026-05-18 20:21:07.997000+00:00,ajs-next-1779135667997-af9e451b-75d0-4882-82d4-1042a0708281,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,page
,d18ad03b-f18c-42af-96c5-509aa3adb1a8,2026-05-18 20:44:57.777000+00:00,ajs-next-1779137097777-b4d18ad0-3bf1-4ca2-af96-c5509aa3adb1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,237a45b2-d318-4140-aab9-9d098a335249,2026-05-18 20:49:40.856000+00:00,ajs-next-1779137380856-d3189140-2ab9-4d09-8a33-5249fb33ba55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,76af3d49-2f48-4fe0-8876-e71a005c377e,2026-05-18 20:46:14.616000+00:00,ajs-next-1779137174616-9bc4aba5-1239-4469-a489-d04ddf5a3a21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,1770943484557x164806709481949200,,,profile,business_profile,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,,,,,page
,d18ad03b-f18c-42af-96c5-509aa3adb1a8,2026-05-18 20:44:58.094000+00:00,ajs-next-1779137098094-f18ca2af-96c5-409a-a3ad-b1a8e1a4c781,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1751744301621x758526182685981300, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,d18ad03b-f18c-42af-96c5-509aa3adb1a8,2026-05-18 20:44:57.791000+00:00,ajs-next-1779137097791-d03bf18c-a2af-46c5-909a-a3adb1a8e1a4,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1751744301621x758526182685981300, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,471923ed-1a8f-4a3b-b903-81b86551c7ac,2026-05-18 20:48:56.057000+00:00,ajs-next-1779137336057-45471923-ed1a-4fba-bb79-0381b86551c7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,f22d84e6-c1df-45fe-b310-028ebef3a1d6,2026-05-18 20:50:17.432000+00:00,ajs-next-1779137417432-40dac29c-022e-4483-8166-716c1165c2ed,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,471923ed-1a8f-4a3b-b903-81b86551c7ac,2026-05-18 20:48:56.397000+00:00,ajs-next-1779137336397-1a8fba3b-7903-41b8-a551-c7acc72b1d68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1744579851707x640487742075829500, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1751744301621x758526182685981300, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,impression
,f22d84e6-c1df-45fe-b310-028ebef3a1d6,2026-05-18 20:50:24.378000+00:00,ajs-next-1779137424379-022e2483-8166-416c-9165-c2eda7253fa7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1751744301621x758526182685981300, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,76af3d49-2f48-4fe0-8876-e71a005c377e,2026-05-18 20:46:14.540000+00:00,ajs-next-1779137174540-4f76af3d-492f-480f-a048-76e71a005c37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,1744335958024x226211831616957250,,,profile,business_profile,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,,,,,page
,237a45b2-d318-4140-aab9-9d098a335249,2026-05-18 20:49:40.535000+00:00,ajs-next-1779137380535-06237a45-b2d3-4891-802a-b99d098a3352,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,f22d84e6-c1df-45fe-b310-028ebef3a1d6,2026-05-18 20:50:17.353000+00:00,ajs-next-1779137417353-8ff22d84-e6c1-4f65-beb3-10028ebef3a1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,1752717497153x537286585580736960,,,profile,business_profile,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,,,,,page
,471923ed-1a8f-4a3b-b903-81b86551c7ac,2026-05-18 20:48:56.066000+00:00,ajs-next-1779137336066-23ed1a8f-ba3b-4903-81b8-6551c7acc72b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1744579851707x640487742075829500, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1751744301621x758526182685981300, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,impression
,f22d84e6-c1df-45fe-b310-028ebef3a1d6,2026-05-18 20:50:17.386000+00:00,ajs-next-1779137417386-c2162095-21db-4174-a7b4-16ab410b9803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,1771436045389x658317953644361100,,,profile,business_profile,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,profile,business_profile,,,,,page
,c9b4d5aa-b78b-4cdd-8797-e44bd1640d7c,2026-05-18 22:38:16.564000+00:00,ajs-next-1779143896564-c6c9b4d5-aab7-4bdc-9d47-97e44bd1640d,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,c9b4d5aa-b78b-4cdd-8797-e44bd1640d7c,2026-05-18 22:38:16.936000+00:00,ajs-next-1779143896936-b78bdcdd-4797-444b-9164-0d7c8f38a2b5,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
,c9b4d5aa-b78b-4cdd-8797-e44bd1640d7c,2026-05-18 22:38:16.820000+00:00,ajs-next-1779143896820-d5aab78b-dcdd-4797-a44b-d1640d7c8f38,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,impression
