userId,originalTimestamp,category,anonymousId,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,location,sponsored_listing,search_text,city,parish,event_type
,2026-01-18 18:04:02.537000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759442537-8c958522-35af-4639-af2a-b138832e46ce,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,1752717497153x537286585580736960,,,,main_list,true,,,,impression
,2026-01-18 18:04:50.372000+00:00,search,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759490372-517b4c7b-f72b-40e7-840a-22191cab2524,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,page
,2026-01-18 18:04:50.979000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759490979-f72bc0e7-440a-4219-9cab-2524cdb67153,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,1753982403438x535213824960417500,,,,main_list,true,,,,impression
,2026-01-18 18:03:27.174000+00:00,how_it_works,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759407174-7c04ed77-5fe0-4ece-90d3-146e588461e3,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/how_it_works/1768758868181x983005108078959500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1768758868181x983005108078959500,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/how_it_works/1768758868181x983005108078959500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1768758868181x983005108078959500,,how_it_works,how_it_works,,,,,,,page
,2026-01-18 18:04:01.901000+00:00,search,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759441901-0a94af41-8c95-4522-b5af-0639af2ab138,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,page
,2026-01-18 18:04:50.674000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759490674-4c7bf72b-c0e7-440a-a219-1cab2524cdb6,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,sidebar,true,,,,impression
,2026-01-18 18:04:51.296000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759491296-c0e7440a-2219-4cab-a524-cdb671532bba,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1750784475796x702583457937545900, 1762271200864x775090106640580500, 1753911193017x504194995643152640, 1749742920378x965836759111504900, 1744398484109x785674167096991400, 1749057953945x756346430245684600, 1757355028996x505189727810192200, 1754084205128x675147807630683600, 1744737250347x219277345743008400, 1746843461447x686795565273950000, 1762364811793x796217509980630800, 1753909381745x872991521395046100, 1764781838221x716772635359430500, 1761044854709x307607562836745150, 1763672237927x725969385673238800, 1746467711533x453074785848415400, 1752717497153x537286585580736960, 1744260813114x505427712482621440, 1745273541628x945470626229355500, 1758120880051x675194275556497400, 1758568877707x715638242996164100, 1744134674881x127285411168640110, 1755621956288x571897163769246900, 1762957766158x632118084948257900, 1750436264420x989591292213482400, 1758312173588x895819358343598700, 1750783674403x491887953737125700, 1745597587022x519433479989605000, 1768427614253x929508274229176300, 1764711530894x480989914892320700, 1748581534531x956271769254002200, 1754941249648x796792188496967000, 1763305551668x997299018011994600, 1753135741395x558904608479141570, 1754081360962x724252535884739300, 1749068120323x412920063824988600, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1747594874125x270237571814453630, 1754624056001x759184470890143000, 1764893879099x465248075524681500, 1746855895334x711816173120128000, 1747183179554x540122160625888100, 1761919898226x928695665795906700, 1760458225389x690604949380638100, 1752182630575x854371423894944000, 1748389292320x918627677903932400, 1754505203290x671062062407191900, 1747163465846x476237095610093000, 1763255155587x707008769292458900, 1747170561218x640297169073643000, 1761762460002x434978052003146300, 1750423781412x480534435350699700, 1747398900475x598159844147748100, 1763569204895x378265538177280400, 1751402056748x637551618886434600, 1745528732739x896561533370513300, 1755533063776x956164571796881400, 1766011883106x917993758751800300, 1746548006831x128230088489826860, 1753465897836x101289632151690960, 1747185390251x665604546429507900, 1768238584049x399775147114029200, 1762889659042x996969350831174300, 1747221865162x703532834449508000, 1751749348389x952656707958261400, 1747184079669x994211808429350800, 1763148950401x545361905340972600, 1746938798847x931997689495082400, 1744175271939x575064790204550460, 1750785338983x949958887494882000, 1751744301621x758526182685981300, 1746765568691x979794717919274100, 1751224250248x539537516841198200, 1747420152884x437771544876149700, 1744643921578x315333816253624100, 1755271286521x378031808974615550, 1747864432460x772931238395911000, 1759153763139x433792388290277000, 1746631267951x741803061642879500, 1754927931120x470668069008822300, 1747216018889x770977089491677400, 1761762406893x958878656538368500, 1758147388607x898014240790697700, 1744740154739x566945822952470660, 1749173974503x736079030141835600, 1744748222708x779656090283929300, 1744282156200x727555159743162000, 1763509156539x144450665564595840, 1747415704843x665338483592092500, 1768426055630x579798080961828200, 1746635677548x343522492232585660, 1750784029587x963255839088365200, 1768581853937x610498789092930300, 1757369121056x350487849823425600, 1744760380914x558772773612561600, 1764342295066x618134664283571500, 1759423986281x805514757919405700, 1757438153395x416809556103947500, 1745533127765x291393362647413700, 1764963280733x431041418968701760, 1748365021326x105262688542451250, 1766070455303x639821695383855700, 1765399408996x262641226191956400, 1757720364741x595714121363069200, 1754949567759x639105313824555300, 1751319669665x621437589169731200, 1746827109704x963221719337950200, 1744736810207x919925185055488400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1744319857648x144922844539837200, 1760118921086x941497076227920600, 1759930025997x126109694575208930, 1768584016102x834619843946063900, 1753982403438x535213824960417500, 1744397288473x909294892772270800, 1744157592334x292550965261606100, 1751425811600x127124815802215140, 1752687366861x422755081931784260, 1743549178851x847080663521240200, 1761930377989x951815782791809400, 1757437593796x460281345015416640, 1765991015203x350068785849064760, 1765001972595x338020444395840100, 1744743906400x631087870982087000, 1749580724532x760028975589297300, 1747827548541x313848517899538500, 1744391553368x301043576290850300, 1763408145585x201322720695875870, 1753985929691x853149258569598100, 1747848709032x210920410073364830, 1744751205492x235134337285239230, 1744907031541x119079844893356540, 1750783679107x801419812763124500, 1747165674437x491901038958021200",,,,,false,,,,impression
,2026-01-18 19:30:47.393000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764647393-d0cbebe5-379c-44c5-8ffb-bf1dae3d4e77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1751425811600x127124815802215140, 1747221865162x703532834449508000, 1747594874125x270237571814453630, 1762271200864x775090106640580500, 1747827548541x313848517899538500, 1747184079669x994211808429350800, 1746938798847x931997689495082400, 1746548006831x128230088489826860, 1744736810207x919925185055488400, 1764711530894x480989914892320700, 1755621956288x571897163769246900, 1746631267951x741803061642879500, 1744398484109x785674167096991400, 1744748222708x779656090283929300, 1760118921086x941497076227920600, 1744907031541x119079844893356540, 1750784475796x702583457937545900, 1763305551668x997299018011994600, 1766011883106x917993758751800300, 1744579851707x640487742075829500, 1753911193017x504194995643152640, 1768584016102x834619843946063900, 1747185390251x665604546429507900, 1763148950401x545361905340972600, 1750783679107x801419812763124500, 1744175271939x575064790204550460, 1747163465846x476237095610093000, 1761919898226x928695665795906700, 1746765568691x979794717919274100, 1744335958024x226211831616957250, 1755533063776x956164571796881400, 1753909381745x872991521395046100, 1744743906400x631087870982087000, 1768581853937x610498789092930300, 1750436264420x989591292213482400, 1749057953945x756346430245684600, 1744134674881x127285411168640110, 1763569204895x378265538177280400, 1754624056001x759184470890143000, 1747165674437x491901038958021200, 1763408145585x201322720695875870, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1748389292320x918627677903932400, 1754081360962x724252535884739300, 1757438153395x416809556103947500, 1748581534531x956271769254002200, 1745533127765x291393362647413700, 1750783674403x491887953737125700, 1746843461447x686795565273950000, 1743549178851x847080663521240200, 1746467711533x453074785848415400, 1746855895334x711816173120128000, 1766070455303x639821695383855700, 1753982403438x535213824960417500, 1749580724532x760028975589297300, 1744391553368x301043576290850300, 1762889659042x996969350831174300, 1747864432460x772931238395911000, 1744760380914x558772773612561600, 1761762406893x958878656538368500, 1755271286521x378031808974615550, 1750784029587x963255839088365200, 1765399408996x262641226191956400, 1758147388607x898014240790697700, 1753135741395x558904608479141570, 1754927931120x470668069008822300, 1744282156200x727555159743162000, 1764342295066x618134664283571500, 1762957766158x632118084948257900, 1754505203290x671062062407191900, 1751744301621x758526182685981300, 1760458225389x690604949380638100, 1745273541628x945470626229355500, 1748365021326x105262688542451250, 1764963280733x431041418968701760, 1752182630575x854371423894944000, 1747415704843x665338483592092500, 1761930377989x951815782791809400, 1744157592334x292550965261606100, 1757369121056x350487849823425600, 1747398900475x598159844147748100, 1768238584049x399775147114029200, 1744740154739x566945822952470660, 1762364811793x796217509980630800, 1768426055630x579798080961828200, 1753465897836x101289632151690960, 1764893879099x465248075524681500, 1758568877707x715638242996164100, 1752717497153x537286585580736960, 1750423781412x480534435350699700, 1757437593796x460281345015416640, 1743547621069x279645472884266780, 1744643921578x315333816253624100, 1758312173588x895819358343598700, 1749742920378x965836759111504900, 1757720364741x595714121363069200, 1746635677548x343522492232585660, 1749068120323x412920063824988600, 1768427614253x929508274229176300, 1746827109704x963221719337950200, 1763672237927x725969385673238800, 1751402056748x637551618886434600, 1751224250248x539537516841198200, 1753374338412x209529915103450200, 1757355028996x505189727810192200, 1752687366861x422755081931784260, 1759930025997x126109694575208930, 1759153763139x433792388290277000, 1745597587022x519433479989605000, 1763509156539x144450665564595840, 1763255155587x707008769292458900, 1744397288473x909294892772270800, 1759423986281x805514757919405700, 1751749348389x952656707958261400, 1758120880051x675194275556497400, 1744751205492x235134337285239230, 1765001972595x338020444395840100, 1747420152884x437771544876149700, 1750785338983x949958887494882000, 1747848709032x210920410073364830, 1754084205128x675147807630683600, 1761044854709x307607562836745150, 1761762460002x434978052003146300, 1747170561218x640297169073643000, 1751319669665x621437589169731200, 1753985929691x853149258569598100, 1744737250347x219277345743008400, 1765991015203x350068785849064760, 1754941249648x796792188496967000, 1764781838221x716772635359430500, 1744319857648x144922844539837200, 1747216018889x770977089491677400, 1747183179554x540122160625888100, 1754949567759x639105313824555300, 1744260813114x505427712482621440",,,,,false,,,,impression
,2026-01-18 19:30:45.892000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764645892-dc067ffb-0889-4f46-90cb-ebe5379c34c5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,sidebar,true,,,,impression
,2026-01-18 19:30:46.265000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764646265-08897f46-d0cb-4be5-b79c-34c50ffbbf1d,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,1743549178851x847080663521240200,,,,main_list,true,,,,impression
,2026-01-18 19:30:45.374000+00:00,search,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764645374-b5abdc06-7ffb-4889-bf46-d0cbebe5379c,search,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,page
,2026-01-18 19:30:55.842000+00:00,about_us,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764655842-95ca1051-0c11-43d1-92ff-8cf73457ae5e,about_us,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/about_us/1768764628980x900068267474418700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768764628980x900068267474418700,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/1768764628980x900068267474418700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768764628980x900068267474418700,,about_us,about_us,,,,,,,page
,2026-01-18 19:30:36.858000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764636858-69ddfd9f-9985-4cf2-9151-35e0a508adee,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,search
,2026-01-18 19:30:34.134000+00:00,index,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764634134-0d319f1c-4dfe-470e-8569-ddfd9f9985ac,index,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
,2026-01-18 19:30:45.980000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764645980-7ffb0889-7f46-40cb-abe5-379c34c50ffb,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,sidebar,true,,,,impression
,2026-01-18 19:30:34.143000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764634143-1c4dfe77-0e05-49dd-bd9f-9985acf21151,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500",,,,,true,,,,impression
,2026-01-18 19:30:47.396000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764647396-ebe5379c-34c5-4ffb-bf1d-ae3d4e77c718,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1751425811600x127124815802215140, 1747221865162x703532834449508000, 1747594874125x270237571814453630, 1762271200864x775090106640580500, 1747827548541x313848517899538500, 1747184079669x994211808429350800, 1746938798847x931997689495082400, 1746548006831x128230088489826860, 1744736810207x919925185055488400, 1764711530894x480989914892320700, 1755621956288x571897163769246900, 1746631267951x741803061642879500, 1744398484109x785674167096991400, 1744748222708x779656090283929300, 1760118921086x941497076227920600, 1744907031541x119079844893356540, 1750784475796x702583457937545900, 1763305551668x997299018011994600, 1766011883106x917993758751800300, 1744579851707x640487742075829500, 1753911193017x504194995643152640, 1768584016102x834619843946063900, 1747185390251x665604546429507900, 1763148950401x545361905340972600, 1750783679107x801419812763124500, 1744175271939x575064790204550460, 1747163465846x476237095610093000, 1761919898226x928695665795906700, 1746765568691x979794717919274100, 1744335958024x226211831616957250, 1755533063776x956164571796881400, 1753909381745x872991521395046100, 1744743906400x631087870982087000, 1768581853937x610498789092930300, 1750436264420x989591292213482400, 1749057953945x756346430245684600, 1744134674881x127285411168640110, 1763569204895x378265538177280400, 1754624056001x759184470890143000, 1747165674437x491901038958021200, 1763408145585x201322720695875870, 1745528732739x896561533370513300, 1749173974503x736079030141835600, 1748389292320x918627677903932400, 1754081360962x724252535884739300, 1757438153395x416809556103947500, 1748581534531x956271769254002200, 1745533127765x291393362647413700, 1750783674403x491887953737125700, 1746843461447x686795565273950000, 1743549178851x847080663521240200, 1746467711533x453074785848415400, 1746855895334x711816173120128000, 1766070455303x639821695383855700, 1753982403438x535213824960417500, 1749580724532x760028975589297300, 1744391553368x301043576290850300, 1762889659042x996969350831174300, 1747864432460x772931238395911000, 1744760380914x558772773612561600, 1761762406893x958878656538368500, 1755271286521x378031808974615550, 1750784029587x963255839088365200, 1765399408996x262641226191956400, 1758147388607x898014240790697700, 1753135741395x558904608479141570, 1754927931120x470668069008822300, 1744282156200x727555159743162000, 1764342295066x618134664283571500, 1762957766158x632118084948257900, 1754505203290x671062062407191900, 1751744301621x758526182685981300, 1760458225389x690604949380638100, 1745273541628x945470626229355500, 1748365021326x105262688542451250, 1764963280733x431041418968701760, 1752182630575x854371423894944000, 1747415704843x665338483592092500, 1761930377989x951815782791809400, 1744157592334x292550965261606100, 1757369121056x350487849823425600, 1747398900475x598159844147748100, 1768238584049x399775147114029200, 1744740154739x566945822952470660, 1762364811793x796217509980630800, 1768426055630x579798080961828200, 1753465897836x101289632151690960, 1764893879099x465248075524681500, 1758568877707x715638242996164100, 1752717497153x537286585580736960, 1750423781412x480534435350699700, 1757437593796x460281345015416640, 1743547621069x279645472884266780, 1744643921578x315333816253624100, 1758312173588x895819358343598700, 1749742920378x965836759111504900, 1757720364741x595714121363069200, 1746635677548x343522492232585660, 1749068120323x412920063824988600, 1768427614253x929508274229176300, 1746827109704x963221719337950200, 1763672237927x725969385673238800, 1751402056748x637551618886434600, 1751224250248x539537516841198200, 1753374338412x209529915103450200, 1757355028996x505189727810192200, 1752687366861x422755081931784260, 1759930025997x126109694575208930, 1759153763139x433792388290277000, 1745597587022x519433479989605000, 1763509156539x144450665564595840, 1763255155587x707008769292458900, 1744397288473x909294892772270800, 1759423986281x805514757919405700, 1751749348389x952656707958261400, 1758120880051x675194275556497400, 1744751205492x235134337285239230, 1765001972595x338020444395840100, 1747420152884x437771544876149700, 1750785338983x949958887494882000, 1747848709032x210920410073364830, 1754084205128x675147807630683600, 1761044854709x307607562836745150, 1761762460002x434978052003146300, 1747170561218x640297169073643000, 1751319669665x621437589169731200, 1753985929691x853149258569598100, 1744737250347x219277345743008400, 1765991015203x350068785849064760, 1754941249648x796792188496967000, 1764781838221x716772635359430500, 1744319857648x144922844539837200, 1747216018889x770977089491677400, 1747183179554x540122160625888100, 1754949567759x639105313824555300, 1744260813114x505427712482621440",,,,,false,,,,impression
,2026-01-18 19:30:34.902000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764634902-fe770e05-69dd-4d9f-9985-acf2115135e0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500",,,,,true,,,,impression
,2026-01-18 19:30:46.350000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764646350-7f46d0cb-ebe5-479c-b4c5-0ffbbf1dae3d,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/search,,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,1743549178851x847080663521240200,,,,main_list,true,,,,impression
,2026-01-18 19:30:36.553000+00:00,,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764636553-0e0569dd-fd9f-4985-acf2-115135e0a508,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,search,,,,,,button_click
,2026-01-18 19:30:59.131000+00:00,how_it_works,319f1c4d-fe77-4e05-a9dd-fd9f9985acf2,ajs-next-1768764659132-19bc1592-5ccd-47c2-ac62-a5bfaa1a99db,how_it_works,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/how_it_works/1768764628980x900068267474418700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1768764628980x900068267474418700,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/how_it_works/1768764628980x900068267474418700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1768764628980x900068267474418700,,how_it_works,how_it_works,,,,,,,page
,2026-01-18 20:46:44.095000+00:00,index,31d04800-a7b3-480e-be6e-fb52ed07cd59,ajs-next-1768769204095-7c31d048-00a7-43c8-8ebe-6efb52ed07cd,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
,2026-01-18 20:46:50.505000+00:00,,31d04800-a7b3-480e-be6e-fb52ed07cd59,ajs-next-1768769210506-cccb7ad7-aae8-4d8e-8651-5d67e1045657,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Wild%20giise&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Wild%20giise&category=,,,,,,,,,1744579851707x640487742075829500,,,,main_list,true,,,,impression
,2026-01-18 20:46:50.810000+00:00,,31d04800-a7b3-480e-be6e-fb52ed07cd59,ajs-next-1768769210810-7ad7aae8-6d8e-4651-9d67-e104565701ef,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Wild%20giise&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Wild%20giise&category=,,,,,,,,,,,,,,false,,,,impression
,2026-01-18 20:47:57.688000+00:00,index,31d04800-a7b3-480e-be6e-fb52ed07cd59,ajs-next-1768769277688-63ccf4f3-5b3e-492e-b6b1-02feb3c9b9c4,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
