messageId,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,name,category,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,location,button_name,city,search_text,parish,event_type
ajs-next-1768259270330-dd6910cf-f468-47cb-ac56-11eb310c9533,,2026-01-12 23:07:50.330000+00:00,da6389a0-db20-453f-a742-3df785ad4c92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/143.0.7499.151 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,impression
ajs-next-1768265933859-9a3220a1-f940-48bf-a8c3-530d6393e07b,,2026-01-13 00:58:53.859000+00:00,3220a1f9-4048-4f28-8353-0d6393e07b10,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,start,start,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
ajs-next-1768277685992-aa2e2494-59e2-49f3-beae-4e2adfb80678,,2026-01-13 04:14:45.992000+00:00,463c9024-9350-487e-a172-92dfe5ce0352,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,1743547621069x279645472884266780,,business_profile,profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,,,,,,page
ajs-next-1768280140088-0cf9f21e-24b0-42de-a82d-0cc30bd5da1c,,2026-01-13 04:55:40.088000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,impression
ajs-next-1768280682502-75e96453-19f6-4e5a-b923-07a5a1043589,,2026-01-13 05:04:42.502000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,impression
ajs-next-1768277679999-4624c628-d085-495f-9c0b-7bc235abc464,,2026-01-13 04:14:39.999000+00:00,463c9024-9350-487e-a172-92dfe5ce0352,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,1750436264420x989591292213482400,,business_profile,profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,,,,,,page
ajs-next-1768277676034-89dbeba7-f92d-4984-954a-0440b367bd7f,,2026-01-13 04:14:36.034000+00:00,463c9024-9350-487e-a172-92dfe5ce0352,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,,business_profile,profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,,,,,,page
ajs-next-1768280154419-c8087950-d415-477e-90f6-c1e1673bb541,,2026-01-13 04:55:54.419000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,,,,sidebar,,,,,impression
ajs-next-1768277668207-7c463c90-2493-40e8-be61-7292dfe5ce03,,2026-01-13 04:14:28.207000+00:00,463c9024-9350-487e-a172-92dfe5ce0352,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,start,start,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
ajs-next-1768280140090-f21e24b0-42de-482d-8cc3-0bd5da1c2fbb,,2026-01-13 04:55:40.090000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,impression
ajs-next-1768280446456-477e10f6-c1e1-473b-b541-595d5625a4c6,,2026-01-13 05:00:46.456000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1753982403438x535213824960417500,false,,,,,,,,,,,,,,more_info_text,,,,button_click
ajs-next-1768280154116-aa80c808-7950-4415-877e-10f6c1e1673b,,2026-01-13 04:55:54.116000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,,,,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,page
ajs-next-1768280447730-4884c882-62f7-4784-a673-f41e8109a325,,2026-01-13 05:00:47.730000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,,business_profile,profile,,,,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,,page
ajs-next-1768280139581-5d309d0c-f9f2-4e24-b042-de282d0cc30b,,2026-01-13 04:55:39.581000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
ajs-next-1768280155028-d415477e-10f6-41e1-a73b-b541595d5625,,2026-01-13 04:55:55.028000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"1764893879099x465248075524681500, 1751744301621x758526182685981300, 1748581534531x956271769254002200, 1749580724532x760028975589297300, 1755271286521x378031808974615550, 1745597587022x519433479989605000, 1744748222708x779656090283929300, 1758312173588x895819358343598700, 1766070455303x639821695383855700, 1762271200864x775090106640580500, 1755533063776x956164571796881400, 1752182630575x854371423894944000, 1747420152884x437771544876149700, 1764963280733x431041418968701760, 1764711530894x480989914892320700, 1746548006831x128230088489826860, 1744743906400x631087870982087000, 1750783674403x491887953737125700, 1753985929691x853149258569598100, 1747415704843x665338483592092500, 1744740154739x566945822952470660, 1754081360962x724252535884739300, 1744391553368x301043576290850300, 1744335958024x226211831616957250, 1763509156539x144450665564595840, 1753135741395x558904608479141570, 1754941249648x796792188496967000, 1761919898226x928695665795906700, 1758147388607x898014240790697700, 1744398484109x785674167096991400, 1744737250347x219277345743008400, 1766011883106x917993758751800300, 1764342295066x618134664283571500, 1759423986281x805514757919405700, 1747165674437x491901038958021200, 1744397288473x909294892772270800, 1747848709032x210920410073364830, 1750423781412x480534435350699700, 1751425811600x127124815802215140, 1743549178851x847080663521240200, 1759153763139x433792388290277000, 1746938798847x931997689495082400, 1757438153395x416809556103947500, 1746631267951x741803061642879500, 1747184079669x994211808429350800, 1746827109704x963221719337950200, 1744736810207x919925185055488400, 1752687366861x422755081931784260, 1748389292320x918627677903932400, 1757355028996x505189727810192200, 1758120880051x675194275556497400, 1754505203290x671062062407191900, 1763672237927x725969385673238800, 1763305551668x997299018011994600, 1763569204895x378265538177280400, 1749742920378x965836759111504900, 1752717497153x537286585580736960, 1760118921086x941497076227920600, 1744319857648x144922844539837200, 1749068120323x412920063824988600, 1757437593796x460281345015416640, 1750784475796x702583457937545900, 1755621956288x571897163769246900, 1762889659042x996969350831174300, 1745528732739x896561533370513300, 1750783679107x801419812763124500, 1747221865162x703532834449508000, 1760458225389x690604949380638100, 1744751205492x235134337285239230, 1747163465846x476237095610093000, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1746467711533x453074785848415400, 1765991015203x350068785849064760, 1747170561218x640297169073643000, 1757369121056x350487849823425600, 1748365021326x105262688542451250, 1753909381745x872991521395046100, 1749173974503x736079030141835600, 1754624056001x759184470890143000, 1750785338983x949958887494882000, 1753465897836x101289632151690960, 1763255155587x707008769292458900, 1750436264420x989591292213482400, 1754927931120x470668069008822300, 1749057953945x756346430245684600, 1745273541628x945470626229355500, 1744907031541x119079844893356540, 1746765568691x979794717919274100, 1757720364741x595714121363069200, 1761044854709x307607562836745150, 1746635677548x343522492232585660, 1747216018889x770977089491677400, 1744643921578x315333816253624100, 1747398900475x598159844147748100, 1747827548541x313848517899538500, 1750784029587x963255839088365200, 1746843461447x686795565273950000, 1751749348389x952656707958261400, 1753911193017x504194995643152640, 1765399408996x262641226191956400, 1747864432460x772931238395911000, 1761762406893x958878656538368500, 1751319669665x621437589169731200, 1744175271939x575064790204550460, 1765001972595x338020444395840100, 1758568877707x715638242996164100, 1764781838221x716772635359430500, 1754084205128x675147807630683600, 1768238584049x399775147114029200, 1744157592334x292550965261606100, 1747183179554x540122160625888100, 1746855895334x711816173120128000, 1761762460002x434978052003146300, 1762364811793x796217509980630800, 1747594874125x270237571814453630, 1744260813114x505427712482621440, 1763148950401x545361905340972600, 1759930025997x126109694575208930, 1751402056748x637551618886434600, 1763408145585x201322720695875870, 1754949567759x639105313824555300, 1761930377989x951815782791809400, 1744282156200x727555159743162000, 1753374338412x209529915103450200, 1747185390251x665604546429507900, 1744134674881x127285411168640110, 1751224250248x539537516841198200, 1743547621069x279645472884266780, 1745533127765x291393362647413700, 1744760380914x558772773612561600, 1762957766158x632118084948257900",false,,,,,,,,,,,,,,,,,,impression
ajs-next-1768280154722-7950d415-477e-40f6-81e1-673bb541595d,,2026-01-13 04:55:54.722000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1743547621069x279645472884266780,true,,,,,,,,,,,,,main_list,,,,,impression
ajs-next-1768280498464-c88262f7-8784-4673-b41e-8109a3257ad3,,2026-01-13 05:01:38.464000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,,,,,,,,,,,,,,,visit_website,,,,button_click
ajs-next-1768280682014-8bdb75e9-6453-49f6-be5a-b92307a5a104,,2026-01-13 05:04:42.014000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
ajs-next-1768280780301-1f03423b-e188-4287-a5e0-d03e26145c94,,2026-01-13 05:06:20.301000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
ajs-next-1768280876340-f7847a31-3d42-4500-b7c5-74bfe92dfec9,,2026-01-13 05:07:56.340000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,impression
ajs-next-1768280780791-423be188-f287-45e0-903e-26145c9482ca,,2026-01-13 05:06:20.791000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,impression
ajs-next-1768280875865-3073f784-7a31-4d42-b500-b7c574bfe92d,,2026-01-13 05:07:55.865000+00:00,309d0cf9-f21e-44b0-82de-282d0cc30bd5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
ajs-next-1768295455462-cc72d4ba-c541-4dd5-b78a-bfc7b9dfc9e3,,2026-01-13 09:10:55.462000+00:00,72d4bac5-41cd-4537-8abf-c7b9dfc9e330,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,1765399408996x262641226191956400,,business_profile,profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,profile,business_profile,,,,,,page
ajs-next-1768295452077-014703a6-7d30-420a-9a9b-ce74edbefa5e,,2026-01-13 09:10:52.077000+00:00,4703a67d-30d2-4a5a-9bce-74edbefa5e66,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/longbowman-services-llc-1765399408996x262641226191956400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,1765399408996x262641226191956400,,business_profile,profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,/business_profile/longbowman-services-llc-1765399408996x262641226191956400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,profile,business_profile,,,,,,page
ajs-next-1768295434628-daeab32a-a585-4869-a616-8091357698c3,,2026-01-13 09:10:34.628000+00:00,eab32aa5-85b8-4926-9680-91357698c316,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,1765399408996x262641226191956400,,business_profile,profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,profile,business_profile,,,,,,page
ajs-next-1768295599373-0ba36b4a-4c88-4593-9900-60627f5e702a,,2026-01-13 09:13:19.373000+00:00,a36b4a4c-8855-43d9-8060-627f5e702ac6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,1765399408996x262641226191956400,,business_profile,profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,profile,business_profile,,,,,,page
ajs-next-1768295423165-2753e44c-2535-45b5-abde-51461bea07e2,,2026-01-13 09:10:23.165000+00:00,53e44c25-3545-456b-9e51-461bea07e2b0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,1765399408996x262641226191956400,,business_profile,profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Linux,/business_profile/longbowman-services-llc-1765399408996x262641226191956400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/longbowman-services-llc-1765399408996x262641226191956400,profile,business_profile,,,,,,page
ajs-next-1768303293056-85583056-7546-44c8-9d63-869b8a77ff34,,2026-01-13 11:21:33.056000+00:00,58305675-4684-48dd-a386-9b8a77ff34fe,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/business_profile/solera-national-bank--1746635677548x343522492232585660,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,1746635677548x343522492232585660,,business_profile,profile,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,/business_profile/solera-national-bank--1746635677548x343522492232585660,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solera-national-bank--1746635677548x343522492232585660,profile,business_profile,,,,,,page
ajs-next-1768316471560-7a7194b7-8ef0-4645-830a-21aff737b77b,1766070455303x639821695383855700,2026-01-13 15:01:11.560000+00:00,56f322be-50dc-4d29-91bb-a66d291e9685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250",true,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,impression
ajs-next-1768317362430-f7495f82-d20e-44bd-aee0-ccd664bbfceb,1766070455303x639821695383855700,2026-01-13 15:16:02.430000+00:00,56f322be-50dc-4d29-91bb-a66d291e9685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=technology&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=technology&category=,"1747170561218x640297169073643000, 1749580724532x760028975589297300, 1751402056748x637551618886434600, 1749742920378x965836759111504900, 1744579851707x640487742075829500, 1766070455303x639821695383855700",false,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,impression
ajs-next-1768316477220-a029e8db-e553-4a01-ba7a-a4d70164c99e,1766070455303x639821695383855700,2026-01-13 15:01:17.220000+00:00,56f322be-50dc-4d29-91bb-a66d291e9685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=computer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=computer&category=,,,search,search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=computer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=computer&category=,search,search,,,,,,page
ajs-next-1768316509317-0ebeeea6-65e8-4a22-8cbe-00899a125b52,1766070455303x639821695383855700,2026-01-13 15:01:49.317000+00:00,56f322be-50dc-4d29-91bb-a66d291e9685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=technology&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=technology&category=,,true,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,sidebar,,,,,impression
ajs-next-1768316492419-dad58fdb-5f6d-44d3-b4d9-b511d79fdb27,1766070455303x639821695383855700,2026-01-13 15:01:32.419000+00:00,56f322be-50dc-4d29-91bb-a66d291e9685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=IT&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=IT&category=,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,search,,,,button_click
