userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,location,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,event_type
,2026-09-19 21:45:56.827000+00:00,c99db969-5d5f-4a2a-9ca4-c14c67d610bc,ajs-next-1789854356827-d4c99db9-695d-4f7a-aadc-a4c14c67d610,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,https://www.google.com/,,"Solomon L Carrico, Pipemaker | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,,,,1748389292320x918627677903932400,,,profile,business_profile,/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,https://www.google.com/,,"Solomon L Carrico, Pipemaker | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,profile,business_profile,,page
,2026-09-19 22:28:30.153000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856910153-bebb1f6c-0bf7-42f5-81a3-8eaa2603db9d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,1771436045389x658317953644361100,main_list,true,,,,,,,,,,,impression
,2026-09-19 22:28:54.604000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856934604-4dd8228c-5beb-446a-b098-daee142398ad,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,1757355028996x505189727810192200,,false,,,,,,,,,,more_info_text,button_click
,2026-09-19 22:29:05.672000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856945672-1dd444d3-7e36-44ff-a073-fc70b890c2bc,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,"1757720364741x595714121363069200, 1785949295783x548744299333027400, 1745597587022x519433479989605000, 1758568877707x715638242996164100, 1744319857648x144922844539837200, 1786064042259x692870208226282400, 1750436264420x989591292213482400, 1755271286521x378031808974615550, 1754084205128x675147807630683600, 1746843461447x686795565273950000, 1757355028996x505189727810192200, 1754949567759x639105313824555300, 1781791909727x427924501831676600, 1744335958024x226211831616957250, 1745533127765x291393362647413700",,false,,,,,,,,,,,impression
,2026-09-19 22:28:29.461000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856909461-bf65a478-24d5-4e4f-a7be-bb1f6c0bf762,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,,,search,search,/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,search,search,,page
,2026-09-19 22:28:29.897000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856909897-4f27bebb-1f6c-4bf7-a2f5-81a38eaa2603,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,1771436045389x658317953644361100,main_list,true,,,,,,,,,,,impression
,2026-09-19 22:29:05.055000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856945055-8ca95770-1dd4-44d3-be36-04ff2073fc70,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,sidebar,true,,,,,,,,,,,impression
,2026-09-19 22:28:30.462000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856910462-0bf762f5-81a3-4eaa-a603-db9df2a40fbd,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,"1745533127765x291393362647413700, 1746843461447x686795565273950000, 1744319857648x144922844539837200, 1781791909727x427924501831676600, 1744335958024x226211831616957250, 1757355028996x505189727810192200, 1750436264420x989591292213482400, 1754084205128x675147807630683600, 1754949567759x639105313824555300, 1755271286521x378031808974615550, 1786064042259x692870208226282400, 1758568877707x715638242996164100, 1785949295783x548744299333027400, 1745597587022x519433479989605000, 1757720364741x595714121363069200",,false,,,,,,,,,,,impression
,2026-09-19 22:28:29.592000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856909592-7824d5ce-4f27-4ebb-9f6c-0bf762f581a3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,sidebar,true,,,,,,,,,,,impression
,2026-09-19 22:29:05.367000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856945367-57701dd4-44d3-4e36-84ff-2073fc70b890,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,1744643921578x315333816253624100,main_list,true,,,,,,,,,,,impression
,2026-09-19 22:28:30.205000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856910205-1f6c0bf7-62f5-41a3-8eaa-2603db9df2a4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,"1745533127765x291393362647413700, 1746843461447x686795565273950000, 1744319857648x144922844539837200, 1781791909727x427924501831676600, 1744335958024x226211831616957250, 1757355028996x505189727810192200, 1750436264420x989591292213482400, 1754084205128x675147807630683600, 1754949567759x639105313824555300, 1755271286521x378031808974615550, 1786064042259x692870208226282400, 1758568877707x715638242996164100, 1785949295783x548744299333027400, 1745597587022x519433479989605000, 1757720364741x595714121363069200",,false,,,,,,,,,,,impression
,2026-09-19 22:28:34.057000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856914057-8cb158d4-d477-4dd8-a28c-5bebb46a7098,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,sidebar,true,,,,,,,,,,,impression
,2026-09-19 22:28:29.846000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856909846-d5ce4f27-bebb-4f6c-8bf7-62f581a38eaa,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,sidebar,true,,,,,,,,,,,impression
,2026-09-19 22:29:04.750000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856944750-0e698ca9-5770-4dd4-84d3-7e3604ff2073,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,search,search,,page
,2026-09-19 22:30:37.161000+00:00,874bc6e6-cb93-4eff-b9e0-678bda30e1ea,ajs-next-1789857037161-df874bc6-e6cb-43be-bf39-e0678bda30e1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789358923898x190306996930637250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789358923898x190306996930637250,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789358923898x190306996930637250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789358923898x190306996930637250,how_it_works,how_it_works,,page
,2026-09-19 22:28:34.697000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856914697-d4774dd8-228c-4beb-b46a-7098daee1423,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,"1786064042259x692870208226282400, 1745533127765x291393362647413700, 1757355028996x505189727810192200, 1755271286521x378031808974615550, 1785949295783x548744299333027400, 1758568877707x715638242996164100, 1746843461447x686795565273950000, 1744335958024x226211831616957250, 1745597587022x519433479989605000, 1757720364741x595714121363069200, 1750436264420x989591292213482400, 1754949567759x639105313824555300, 1781791909727x427924501831676600, 1744319857648x144922844539837200, 1754084205128x675147807630683600",,false,,,,,,,,,,,impression
,2026-09-19 22:28:34.388000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856914388-58d4d477-4dd8-428c-9beb-b46a7098daee,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,1770943484557x164806709481949200,main_list,true,,,,,,,,,,,impression
,2026-09-19 22:28:33.754000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856913754-dd288cb1-58d4-4477-8dd8-228c5bebb46a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=arts-media-publishing,search,search,,page
,2026-09-19 22:28:55.633000+00:00,65a47824-d5ce-4f27-bebb-1f6c0bf762f5,ajs-next-1789856935633-aaacba28-1599-4713-9ddc-3377f98dde62,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",/business_profile/grace-galligan-llc-1757355028996x505189727810192200,https://coloradocatholicbusinessdirectory.com/,,Grace Galligan LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grace-galligan-llc-1757355028996x505189727810192200,,,,1757355028996x505189727810192200,,,profile,business_profile,/business_profile/grace-galligan-llc-1757355028996x505189727810192200,https://coloradocatholicbusinessdirectory.com/,,Grace Galligan LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grace-galligan-llc-1757355028996x505189727810192200,profile,business_profile,,page
,2026-09-19 23:00:37.634000+00:00,a5d3e66a-05d5-4c94-a5a5-6b5762fd27cf,ajs-next-1789858837634-1ca5d3e6-6a05-453c-9425-a56b5762fd27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789292939365x307070090804962600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789292939365x307070090804962600,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789292939365x307070090804962600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789292939365x307070090804962600,how_it_works,how_it_works,,page
,2026-09-19 23:55:18.563000+00:00,cf737e2a-df5c-46c6-a117-edccc65baa29,ajs-next-1789862118563-29cf737e-2adf-4c26-86e1-17edccc65baa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789336787750x990911277238548600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789336787750x990911277238548600,[],False,,,,,about_us,about_us,/about_us/1789336787750x990911277238548600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789336787750x990911277238548600,about_us,about_us,,page
,2026-09-20 01:13:57.707000+00:00,3f7910ef-5ee5-45ff-b005-bb931119c7a6,ajs-next-1789866837707-fe3f7910-ef5e-45e5-bfb0-05bb931119c7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789331070274x925522630827495500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789331070274x925522630827495500,[],False,,,,,about_us,about_us,/about_us/1789331070274x925522630827495500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789331070274x925522630827495500,about_us,about_us,,page
,2026-09-20 01:14:00.237000+00:00,9ee67495-6e05-4da6-af6a-a5b574b6864f,ajs-next-1789866840237-279ee674-956e-45ed-a6af-6aa5b574b686,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789352917663x808696606618805800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789352917663x808696606618805800,[],False,,,,,about_us,about_us,/about_us/1789352917663x808696606618805800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789352917663x808696606618805800,about_us,about_us,,page
,2026-09-20 01:16:28.344000+00:00,2515a4f5-eaf2-4fa2-acae-aaf8ac9f1bd1,ajs-next-1789866988344-242515a4-f5ea-42ef-a22c-aeaaf8ac9f1b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/libertas-1788453930345x655956421622406100,,,Libertas | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/libertas-1788453930345x655956421622406100,[],False,,1788453930345x655956421622406100,,,profile,business_profile,/business_profile/libertas-1788453930345x655956421622406100,,,Libertas | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/libertas-1788453930345x655956421622406100,profile,business_profile,,page
,2026-09-20 11:02:58.358000+00:00,a082bde9-fb50-4307-ac92-3e9503834fce,ajs-next-1789902178358-a2a082bd-e9fb-4023-87ec-923e9503834f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789377243598x800071961419882600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789377243598x800071961419882600,[],False,,,,,about_us,about_us,/about_us/1789377243598x800071961419882600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789377243598x800071961419882600,about_us,about_us,,page
,2026-09-20 10:59:19.594000+00:00,1e0b3b2d-019a-4621-b680-4c3d94749ef1,ajs-next-1789901959594-ba1e0b3b-2d01-4a86-a176-804c3d94749e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789372979329x978630642973967100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789372979329x978630642973967100,[],False,,,,,about_us,about_us,/about_us/1789372979329x978630642973967100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789372979329x978630642973967100,about_us,about_us,,page
,2026-09-20 11:02:53.541000+00:00,f7ab4413-2fd5-4e56-b5fd-645e7f76c92b,ajs-next-1789902173541-13f7ab44-132f-455e-9635-fd645e7f76c9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/decided-excellence-1779564452798x328047204556438640,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/decided-excellence-1779564452798x328047204556438640,[],False,,,,,how_it_works,how_it_works,/how_it_works/decided-excellence-1779564452798x328047204556438640,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/decided-excellence-1779564452798x328047204556438640,how_it_works,how_it_works,,page
,2026-09-20 11:05:19.672000+00:00,2a2a0287-c8ca-4150-af15-69946477b94b,ajs-next-1789902319672-142a2a02-87c8-4a21-906f-1569946477b9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789445416894x456424406987810500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789445416894x456424406987810500,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789445416894x456424406987810500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789445416894x456424406987810500,how_it_works,how_it_works,,page
,2026-09-20 11:16:41.320000+00:00,44e61d20-9e58-4309-9452-7dbfab486427,ajs-next-1789903001320-2944e61d-209e-48e3-8914-527dbfab4864,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/brightpath-workforce-strategies--1787928637042x241963821073303700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/brightpath-workforce-strategies--1787928637042x241963821073303700,[],False,,,,,about_us,about_us,/about_us/brightpath-workforce-strategies--1787928637042x241963821073303700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/brightpath-workforce-strategies--1787928637042x241963821073303700,about_us,about_us,,page
,2026-09-20 11:05:20.108000+00:00,eef00ea8-91c5-4fc1-9ba7-b8598be87960,ajs-next-1789902320108-38eef00e-a891-45ff-811b-a7b8598be879,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789417516041x904824181389262600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789417516041x904824181389262600,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789417516041x904824181389262600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789417516041x904824181389262600,how_it_works,how_it_works,,page
,2026-09-20 11:05:48.636000+00:00,f75412c8-cc50-4845-b8bf-69854356fc11,ajs-next-1789902348636-6ff75412-c8cc-40b8-85f8-bf69854356fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789374806490x774407898616170200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789374806490x774407898616170200,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789374806490x774407898616170200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789374806490x774407898616170200,how_it_works,how_it_works,,page
,2026-09-20 11:04:31.043000+00:00,57957603-a595-49bf-8f36-768a209de7a6,ajs-next-1789902271043-ac579576-03a5-4549-bf8f-36768a209de7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789454786305x423523383599442500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789454786305x423523383599442500,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789454786305x423523383599442500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789454786305x423523383599442500,how_it_works,how_it_works,,page
,2026-09-20 11:53:20.367000+00:00,8936c5b4-9537-4164-bb2d-f41303ddfdec,ajs-next-1789905200367-4f8936c5-b495-4781-a47b-2df41303ddfd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789427378137x786148116701427200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789427378137x786148116701427200,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789427378137x786148116701427200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789427378137x786148116701427200,how_it_works,how_it_works,,page
,2026-09-20 11:05:44.506000+00:00,edeffc6c-cdd6-4807-b6b7-c426a736191b,ajs-next-1789902344506-afedeffc-6ccd-4608-8736-b7c426a73619,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789388687681x794654504536339600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789388687681x794654504536339600,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789388687681x794654504536339600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789388687681x794654504536339600,how_it_works,how_it_works,,page
,2026-09-20 11:07:16.217000+00:00,80fb1932-4828-4dfd-99d3-4e1f101857d8,ajs-next-1789902436217-2d80fb19-3248-48ed-bdd9-d34e1f101857,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789418937523x377248935898622000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789418937523x377248935898622000,[],False,,,,,how_it_works,how_it_works,/how_it_works/1789418937523x377248935898622000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789418937523x377248935898622000,how_it_works,how_it_works,,page
,2026-09-20 11:15:32.385000+00:00,fa431bf6-c7e4-4e62-8c65-cdc05eb6708f,ajs-next-1789902932385-7ffa431b-f6c7-446e-a2cc-65cdc05eb670,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789425774713x605178660595817600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789425774713x605178660595817600,[],False,,,,,about_us,about_us,/about_us/1789425774713x605178660595817600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789425774713x605178660595817600,about_us,about_us,,page
