category,messageId,originalTimestamp,anonymousId,userId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,city,search_text,location,parish,button_name,event_type
terms,ajs-next-1790047901839-d2e672d2-a422-4459-8b6a-0967828335ed,2026-09-22 03:31:41.839000+00:00,e672d2a4-2244-49cb-aa09-67828335edc7,,terms_of_service,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/homer-reed-ltd-1777042895042x187867473484191420,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/homer-reed-ltd-1777042895042x187867473484191420,[],False,,/terms_of_service/homer-reed-ltd-1777042895042x187867473484191420,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/homer-reed-ltd-1777042895042x187867473484191420,,terms,terms_of_service,,,,,,,page
how_it_works,ajs-next-1790048722190-a8ffcb5b-89e6-4d13-9c06-5fdecb768eed,2026-09-22 03:45:22.190000+00:00,ffcb5b89-e64d-435c-865f-decb768eed0d,,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/rinnovate-design-+-build--1768581853937x610498789092930300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/rinnovate-design-+-build--1768581853937x610498789092930300,[],False,,/how_it_works/rinnovate-design-+-build--1768581853937x610498789092930300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/rinnovate-design-+-build--1768581853937x610498789092930300,,how_it_works,how_it_works,,,,,,,page
about_us,ajs-next-1790049334435-d6dbc69c-73a9-4495-a172-ad317fdc9a70,2026-09-22 03:55:34.435000+00:00,dbc69c73-a964-45a1-b2ad-317fdc9a701e,,about_us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,[],False,,/about_us/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,,about_us,about_us,,,,,,,page
how_it_works,ajs-next-1790051068564-c7bb57ac-19ef-4d55-b0fa-2aaa73676847,2026-09-22 04:24:28.564000+00:00,bb57ac19-ef3d-4530-ba2a-aa73676847db,,how_it_works,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/hubertus-law-1776210729408x448410210135887360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/hubertus-law-1776210729408x448410210135887360,[],False,,/how_it_works/hubertus-law-1776210729408x448410210135887360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/hubertus-law-1776210729408x448410210135887360,,how_it_works,how_it_works,,,,,,,page
terms,ajs-next-1790051370695-954f8033-98f3-47fe-a8aa-ba0619e6a09c,2026-09-22 04:29:30.695000+00:00,4f803398-f317-4e28-aaba-0619e6a09cfa,,terms_of_service,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/complete-appliance-repair-inc--1777042863057x294476376362385400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/complete-appliance-repair-inc--1777042863057x294476376362385400,[],False,,/terms_of_service/complete-appliance-repair-inc--1777042863057x294476376362385400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/complete-appliance-repair-inc--1777042863057x294476376362385400,,terms,terms_of_service,,,,,,,page
how_it_works,ajs-next-1790052174271-8f1393ed-f5b4-418c-8965-a427a6b3a403,2026-09-22 04:42:54.271000+00:00,1393edf5-b4a1-4c49-a5a4-27a6b3a4032f,,how_it_works,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/donnelly-construction--1771021914207x198452557005754900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/donnelly-construction--1771021914207x198452557005754900,[],False,,/how_it_works/donnelly-construction--1771021914207x198452557005754900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/donnelly-construction--1771021914207x198452557005754900,,how_it_works,how_it_works,,,,,,,page
about_us,ajs-next-1790052691589-fe700c05-2582-4cf3-9b1c-51b85e07f41b,2026-09-22 04:51:31.589000+00:00,700c0525-82ec-439b-9c51-b85e07f41b29,,about_us,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/rocky-mountain-financial-solutions-1777405836126x277715594249416060,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/rocky-mountain-financial-solutions-1777405836126x277715594249416060,[],False,,/about_us/rocky-mountain-financial-solutions-1777405836126x277715594249416060,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/rocky-mountain-financial-solutions-1777405836126x277715594249416060,,about_us,about_us,,,,,,,page
terms,ajs-next-1790053274071-91b0d8dd-402c-4f80-a648-d581574ce61a,2026-09-22 05:01:14.071000+00:00,b0d8dd40-2cdf-4066-88d5-81574ce61a02,,terms_of_service,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)),/terms_of_service/heartland-connect-1770152894907x464897480736850900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/heartland-connect-1770152894907x464897480736850900,[],False,,/terms_of_service/heartland-connect-1770152894907x464897480736850900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/heartland-connect-1770152894907x464897480736850900,,terms,terms_of_service,,,,,,,page
how_it_works,ajs-next-1790054193380-c0b54639-4535-43ca-9b6a-10fa5bcc1db7,2026-09-22 05:16:33.380000+00:00,b5463945-35e3-4a9b-aa10-fa5bcc1db7a8,,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/beauty-by-zoie-1769635123521x385801932800474700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/beauty-by-zoie-1769635123521x385801932800474700,[],False,,/how_it_works/beauty-by-zoie-1769635123521x385801932800474700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/beauty-by-zoie-1769635123521x385801932800474700,,how_it_works,how_it_works,,,,,,,page
about_us,ajs-next-1790054690325-b9c5bc43-ac18-4c7f-a3cd-f14f616d3c15,2026-09-22 05:24:50.325000+00:00,c5bc43ac-187c-4f23-8df1-4f616d3c156c,,about_us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/1789417390165x922066200814697900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789417390165x922066200814697900,[],False,,/about_us/1789417390165x922066200814697900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1789417390165x922066200814697900,,about_us,about_us,,,,,,,page
