anonymousId,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,category,city,search_text,location,parish,name,path,referrer,search,title,url,category_properties,name_properties,button_name,event_type
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830275299-a23ba6e5-8d85-4308-b823-dcf9c961be87,2026-01-07 23:57:55.299000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=garage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=garage&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,search,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830050546-a38c8003-39a2-4449-83da-e1f30c6375cd,2026-01-07 23:54:10.546000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,search,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=,search,search,,page
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830257721-690fa294-08c9-4e01-a8f0-a23ba6e58d85,2026-01-07 23:57:37.721000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=garage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=garage&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,true,,,,sidebar,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830073744-ad112685-0bd6-47a2-92ff-f0aaba00daf2,2026-01-07 23:54:33.744000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,sidebar,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830143158-9d181036-a56a-4b90-b114-4b22e2d895e0,2026-01-07 23:55:43.158000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,main_list,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830078873-79730c9c-71ff-4bb8-8cd9-141b7c455db7,2026-01-07 23:54:38.873000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,Health & Wellness,,Salon,main_search,,,,,,,,,,,search
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830079806-0c9c71ff-4bb8-4cd9-941b-7c455db72808,2026-01-07 23:54:39.806000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,,,,,search,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830088500-280871b6-64d2-412a-8919-114cf00e9482,2026-01-07 23:54:48.500000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,Health & Wellness,,,main_search,,,,,,,,,,,search
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830039800-80bdb665-9762-4f13-8485-0703f65ffc5f,2026-01-07 23:53:59.800000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,sidebar,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830040110-b6659762-df13-4485-8703-f65ffc5f311d,2026-01-07 23:54:00.110000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,1744335958024x226211831616957250,true,,,,main_list,,,,,,,,,,,impression
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830258330-08c90e01-e8f0-423b-a6e5-8d8533083823,2026-01-07 23:57:38.330000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=garage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=garage&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830126611-e4e24046-d63d-47e0-b402-9d181036a56a,2026-01-07 23:55:26.611000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,sidebar,,,,,,,,,,,impression
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830252029-db02f950-ea67-4bd8-a5d0-28afbfeecc7b,2026-01-07 23:57:32.029000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830143474-1036a56a-2b90-4114-8b22-e2d895e0a300,2026-01-07 23:55:43.474000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830088191-5db72808-71b6-44d2-a12a-8919114cf00e,2026-01-07 23:54:48.191000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,,,,,search,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830055600-e1cbb8f0-b4c7-4d16-89fd-fe153758cfd5,2026-01-07 23:54:15.600000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,index,,,,,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830088817-71b664d2-e12a-4919-914c-f00e9482f436,2026-01-07 23:54:48.817000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,search,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,search,search,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830074271-0bd6e7a2-92ff-40aa-ba00-daf2153f9364,2026-01-07 23:54:34.271000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,,,,,search,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830075277-f0aaba00-daf2-453f-9364-79730c9c71ff,2026-01-07 23:54:35.277000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,,,,,search,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830118016-114cf00e-9482-4436-89f6-df64cf5ab284,2026-01-07 23:55:18.016000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,1753909381745x872991521395046100,false,,,,,,,,,,,,,,more_info_text,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830126920-4046d63d-c7e0-4402-9d18-1036a56a2b90,2026-01-07 23:55:26.920000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,main_list,,,,,,,,,,,impression
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830256183-ea671bd8-a5d0-48af-bfee-cc7bfbd7ac4c,2026-01-07 23:57:36.183000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,garage,,,,,,,,,,,,search
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830073434-4f36ad11-2685-4bd6-a7a2-92fff0aaba00,2026-01-07 23:54:33.434000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,search,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,search,search,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830089294-64d2e12a-8919-414c-b00e-9482f436c9f6,2026-01-07 23:54:49.294000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,sidebar,,,,,,,,,,,impression
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830276251-33083823-dcf9-4961-be87-fd147d06fa0e,2026-01-07 23:57:56.251000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,true,,,,sidebar,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830051499-044983da-e1f3-4c63-b5cd-d0e2dc96899a,2026-01-07 23:54:11.499000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,1761762460002x434978052003146300,false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830062579-02a81067-86ff-437b-8743-abfa4f36ad11,2026-01-07 23:54:22.579000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,search,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=,search,search,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830074059-26850bd6-e7a2-42ff-b0aa-ba00daf2153f,2026-01-07 23:54:34.059000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,main_list,,,,,,,,,,,impression
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830255878-f950ea67-1bd8-45d0-a8af-bfeecc7bfbd7,2026-01-07 23:57:35.878000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,search,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830074374-e7a292ff-f0aa-4a00-9af2-153f93647973,2026-01-07 23:54:34.374000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830076935-153f9364-7973-4c9c-b1ff-4bb80cd9141b,2026-01-07 23:54:36.935000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,Health & Wellness,,Salon,main_search,,,,,,,,,,,search
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830051176-39a20449-83da-41f3-8c63-75cdd0e2dc96,2026-01-07 23:54:11.176000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,1752717497153x537286585580736960,true,,,,main_list,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830142850-74029d18-1036-456a-ab90-f1144b22e2d8,2026-01-07 23:55:42.850000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=Health%20%26%20Wellness,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,sidebar,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,,ajs-next-1767830062891-106786ff-737b-4743-abfa-4f36ad112685,2026-01-07 23:54:22.891000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Salon&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Salon&category=,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,true,,,,sidebar,,,,,,,,,,,impression
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830275912-8d853308-3823-4cf9-8961-be87fd147d06,2026-01-07 23:57:55.912000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,search,,,,,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,page
627dab7b-db02-4950-aa67-1bd8a5d028af,,ajs-next-1767830276856-dcf9c961-be87-4d14-bd06-fa0e0c215e73,2026-01-07 23:57:56.856000+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,"1747398900475x598159844147748100, 1744335958024x226211831616957250, 1754927931120x470668069008822300, 1763255155587x707008769292458900, 1744579851707x640487742075829500, 1750783674403x491887953737125700, 1744748222708x779656090283929300, 1759423986281x805514757919405700, 1746855895334x711816173120128000, 1759930025997x126109694575208930, 1753911193017x504194995643152640, 1755621956288x571897163769246900, 1747864432460x772931238395911000, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1763408145585x201322720695875870, 1751319669665x621437589169731200, 1759153763139x433792388290277000, 1763148950401x545361905340972600, 1749742920378x965836759111504900, 1745273541628x945470626229355500, 1747216018889x770977089491677400, 1755533063776x956164571796881400, 1744398484109x785674167096991400",false,,,,,,,,,,,,,,,impression
