category,name,userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,button_name,city,search_text,location,parish,event_type
,,,2026-03-12 15:15:32.387000+00:00,a704de92-ef03-4660-b8e3-27406dc7d0e0,ajs-next-1773328532387-de92ef03-7660-48e3-a740-6dc7d0e0a729,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:17:35.102000+00:00,15507e13-f13c-44b1-8045-cd791021023d,ajs-next-1773328655102-e815507e-13f1-4c04-b1c0-45cd79102102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
profile,business_profile,,2026-03-12 15:17:39.308000+00:00,7dbfbe42-2ca3-451f-b403-443f1a64fd79,ajs-next-1773328659308-317dbfbe-422c-4305-9fb4-03443f1a64fd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:18:03.398000+00:00,5a696a85-1624-4538-92cd-3fa84ec94057,ajs-next-1773328683398-6a851624-3538-42cd-bfa8-4ec94057706b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743547621069x279645472884266780, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1750436264420x989591292213482400",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
profile,business_profile,,2026-03-12 15:19:14.816000+00:00,94a74c0d-46d2-4884-a8ee-974d9f5a72ac,ajs-next-1773328754816-d72aa0c4-1e39-4fcf-bddf-74353c93a5f7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:17:54.250000+00:00,031461f5-c76b-4874-8812-3febfbcd1030,ajs-next-1773328674250-c76b8874-4812-4feb-bbcd-103030943229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1743549178851x847080663521240200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:20:01.174000+00:00,2dcd432e-075f-401f-9d53-4f15672200ff,ajs-next-1773328801174-075fe01f-1d53-4f15-a722-00ff7ac1b8c5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:17:35.127000+00:00,15507e13-f13c-44b1-8045-cd791021023d,ajs-next-1773328655127-7e13f13c-04b1-4045-8d79-1021023d7130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:20:00.865000+00:00,2dcd432e-075f-401f-9d53-4f15672200ff,ajs-next-1773328800865-ec2dcd43-2e07-4fe0-9f1d-534f15672200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:18:39.129000+00:00,672312cf-46ce-4cd4-b9f9-b680c6153528,ajs-next-1773328719129-41672312-cf46-4ebc-94b9-f9b680c61535,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:20:00.884000+00:00,2dcd432e-075f-401f-9d53-4f15672200ff,ajs-next-1773328800884-432e075f-e01f-4d53-8f15-672200ff7ac1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:21:03.298000+00:00,087ade07-721c-4dc5-82d5-06c84cf4bef8,ajs-next-1773328863298-721cadc5-02d5-46c8-8cf4-bef8610c3abc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744335958024x226211831616957250",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:17:36.364000+00:00,15507e13-f13c-44b1-8045-cd791021023d,ajs-next-1773328656364-f13c04b1-c045-4d79-9021-023d71308f8d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:18:36.695000+00:00,030f5cf9-70c1-48b6-96d6-eb12d428e1c3,ajs-next-1773328716695-5cf970c1-98b6-46d6-ab12-d428e1c37a40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:21:01.335000+00:00,087ade07-721c-4dc5-82d5-06c84cf4bef8,ajs-next-1773328861335-de07721c-adc5-42d5-86c8-4cf4bef8610c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744335958024x226211831616957250",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:19:15.348000+00:00,94a74c0d-46d2-4884-a8ee-974d9f5a72ac,ajs-next-1773328755348-46d2b884-e8ee-474d-9f5a-72ac42e51dda,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
profile,business_profile,,2026-03-12 15:20:39.190000+00:00,04e90b95-03bb-4a6c-bb1f-2fca32dd5d05,ajs-next-1773328839190-c504e90b-9503-4b6a-ac7b-1f2fca32dd5d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
profile,business_profile,,2026-03-12 15:24:10.772000+00:00,d58ebd5e-21c1-405d-89df-967ea97dc168,ajs-next-1773329050772-4e2236a8-9f62-46e3-a971-c781d465fbaa,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,1750436264420x989591292213482400,profile,business_profile,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,page
profile,business_profile,,2026-03-12 15:19:14.864000+00:00,94a74c0d-46d2-4884-a8ee-974d9f5a72ac,ajs-next-1773328754864-462ab973-42c7-44b6-964b-1d86c15cf691,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:23:59.759000+00:00,d58ebd5e-21c1-405d-89df-967ea97dc168,ajs-next-1773329039759-fcd58ebd-5e21-4130-9d49-df967ea97dc1,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,page
,,,2026-03-12 15:23:59.771000+00:00,d58ebd5e-21c1-405d-89df-967ea97dc168,ajs-next-1773329039771-bd5e21c1-305d-49df-967e-a97dc1685bba,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753374338412x209529915103450200, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1770943484557x164806709481949200",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,true,,,,,,impression
,,,2026-03-12 15:26:00.434000+00:00,6b29db1b-9328-4ad8-a56c-f0f7b24c3967,ajs-next-1773329160434-db1b9328-0ad8-456c-b0f7-b24c3967a430,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:27:03.446000+00:00,78f521e7-a55f-4b06-b274-b3ba57e57591,ajs-next-1773329223446-aa78f521-e7a5-4fbb-8672-74b3ba57e575,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 17:29:04.052000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336544052-b1b58c1a-309c-4e3a-99ef-ea9d1812c088,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,map_maker,,,,,button_click
,,,2026-03-12 17:29:49.578000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336589578-b089f4b6-2352-450e-af18-0a0769928722,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,map_maker,,,,,button_click
,,,2026-03-12 18:06:09.255000+00:00,03f0370d-4fe1-4f04-be39-fe04fae2d105,ajs-next-1773338769255-1f04fe39-fe04-4ae2-9105-3b2b6f207daa,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,search,,,,,button_click
search,search,,2026-03-12 17:28:53.473000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336533473-8777864c-a463-4236-b802-1d71b1b58c1a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,search,search,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,page
,,,2026-03-12 17:29:00.441000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336540441-1d71b1b5-8c1a-409c-ae3a-59efea9d1812,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,map_maker,,,,,button_click
Other,,,2026-03-12 18:06:38.353000+00:00,03f0370d-4fe1-4f04-be39-fe04fae2d105,ajs-next-1773338798354-a784bf17-a177-4b79-ac74-75b7f2f803b8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Blanchard%20&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Blanchard%20&category=Other,,,,,,,,,,,,,,,Blanchard Financial Services ,main_search,,search
,,,2026-03-12 17:29:11.137000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336551137-309c6e3a-59ef-4a9d-9812-c0885b45b36b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,map_maker,,,,,button_click
,,,2026-03-12 17:29:23.386000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336563386-1812c088-5b45-436b-b089-f4b62352c50e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,map_maker,,,,,button_click
,,,2026-03-12 17:28:54.460000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336534460-1236b802-1d71-41b5-8c1a-309c6e3a59ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,"1749057953945x756346430245684600, 1761762460002x434978052003146300, 1746938798847x931997689495082400, 1744157592334x292550965261606100, 1764893879099x465248075524681500, 1749173974503x736079030141835600, 1764781838221x716772635359430500, 1751224250248x539537516841198200, 1745528732739x896561533370513300, 1747185390251x665604546429507900, 1772482882558x843076024552954900, 1747415704843x665338483592092500, 1744740154739x566945822952470660, 1771433486472x495156137805681660, 1746631267951x741803061642879500, 1746765568691x979794717919274100, 1761930377989x951815782791809400, 1753909381745x872991521395046100, 1762957766158x632118084948257900, 1747420152884x437771544876149700",,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,false,,,,,,impression
,,,2026-03-12 17:29:12.495000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336552495-6e3a59ef-ea9d-4812-8088-5b45b36bb089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,map_maker,,,,,button_click
index,index,,2026-03-12 17:28:16.516000+00:00,fec9bc63-e085-4903-b441-8b6a9be916f7,ajs-next-1773336496516-2507ab22-cc3f-4272-85b6-863b4c266d79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/,https://www.bing.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.bing.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,page
,,,2026-03-12 18:05:51.270000+00:00,03f0370d-4fe1-4f04-be39-fe04fae2d105,ajs-next-1773338751270-4fe11f04-fe39-4e04-bae2-d1053b2b6f20,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1770943484557x164806709481949200",,,,,,true,,,,,,impression
