anonymousId,messageId,userId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,location,city,search_text,parish,event_type
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010552703-b7a42fcc-8935-4423-800c-7b278ba2b0d6,,2026-06-21 02:55:52.703000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,search,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007951523-fb57a0c7-f05f-474d-a945-677cd2d77931,,2026-06-21 02:12:31.522000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008022348-bde332ee-5403-4544-83d6-885516d34938,,2026-06-21 02:13:42.348000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,map_maker,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008075268-d89de180-4676-49e7-906a-747b1d9eb3dc,,2026-06-21 02:14:35.268000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010442104-207b2d6e-48ae-4e69-a710-5d907c8a2db5,,2026-06-21 02:54:02.104000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1747184079669x994211808429350800,,profile,business_profile,/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,profile,business_profile,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008051572-52e4feab-fae6-4e6d-97fb-e0cf69596c35,,2026-06-21 02:14:11.572000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/rapid-dry-restoration--1750783674403x491887953737125700,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1750783674403x491887953737125700,,,,,,,,,,,visit_website,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010270276-0bb5d020-e3c7-464d-91f5-e4cfd23aa6c9,,2026-06-21 02:51:10.276000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,true,,,,,,,,,,,sidebar,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010270610-564d91f5-e4cf-423a-a6c9-febfe5e06f3f,,2026-06-21 02:51:10.610000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1781830336957x808577548450478500,true,,,,,,,,,,,main_list,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007842478-b37f58cd-7b77-478f-a752-1cda1aaf3041,,2026-06-21 02:10:42.477000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,search,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008076280-09e7506a-747b-4d9e-b3dc-cc875dcfcbd9,,2026-06-21 02:14:36.280000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1764963280733x431041418968701760, 1772982809798x739419868972941400, 1751319669665x621437589169731200, 1766011883106x917993758751800300, 1752717497153x537286585580736960, 1751749348389x952656707958261400, 1754505203290x671062062407191900, 1763509156539x144450665564595840, 1779223019066x495549806274790700, 1744319857648x144922844539837200, 1750436264420x989591292213482400, 1776102250538x198432379819539760, 1744398484109x785674167096991400, 1747827548541x313848517899538500, 1771436045389x658317953644361100, 1746765568691x979794717919274100, 1744260813114x505427712482621440, 1762364811793x796217509980630800, 1765001972595x338020444395840100, 1753465897836x101289632151690960, 1763672237927x725969385673238800, 1751425811600x127124815802215140, 1757720364741x595714121363069200, 1746631267951x741803061642879500, 1776360294100x840938158936498600, 1760458225389x690604949380638100, 1744282156200x727555159743162000, 1748581534531x956271769254002200, 1751402056748x637551618886434600, 1745597587022x519433479989605000, 1746548006831x128230088489826860, 1744736810207x919925185055488400, 1749742920378x965836759111504900, 1747165674437x491901038958021200, 1750783674403x491887953737125700, 1753911193017x504194995643152640, 1747420152884x437771544876149700, 1777042895042x187867473484191420, 1759423986281x805514757919405700, 1758312173588x895819358343598700, 1744737250347x219277345743008400, 1746855895334x711816173120128000, 1744579851707x640487742075829500, 1777321143190x321072500270616060, 1744907031541x119079844893356540, 1746843461447x686795565273950000, 1744175271939x575064790204550460, 1743547621069x279645472884266780, 1775244057768x699511577684581800, 1769635123521x385801932800474700, 1764342295066x618134664283571500, 1770943484557x164806709481949200, 1776360466250x658348247885801300, 1744760380914x558772773612561600, 1747415704843x665338483592092500, 1749068120323x412920063824988600, 1747398900475x598159844147748100, 1745533127765x291393362647413700, 1754941249648x796792188496967000, 1744391553368x301043576290850300, 1761762406893x958878656538368500, 1777052217878x935579896985562900, 1753374338412x209529915103450200, 1750784029587x963255839088365200, 1761919898226x928695665795906700, 1760118921086x941497076227920600, 1747221865162x703532834449508000, 1768426055630x579798080961828200, 1752687366861x422755081931784260, 1755271286521x378031808974615550, 1771433486472x495156137805681660, 1754084205128x675147807630683600, 1757437593796x460281345015416640, 1744397288473x909294892772270800, 1749580724532x760028975589297300, 1771538218470x758525499484679000, 1754927931120x470668069008822300, 1776373432940x530737443814194940, 1751224250248x539537516841198200, 1755621956288x571897163769246900, 1779207002005x542183775914824900, 1745273541628x945470626229355500, 1768844277981x664142917381285000, 1750785338983x949958887494882000, 1775058462201x523059865418210800, 1774573166178x561429420668618400, 1777405836126x277715594249416060, 1768581853937x610498789092930300, 1771545376609x752763268373144000, 1755533063776x956164571796881400, 1781791909727x427924501831676600, 1749057953945x756346430245684600, 1746467711533x453074785848415400, 1781734682517x295026001124971000, 1772482882558x843076024552954900, 1761930377989x951815782791809400, 1757438153395x416809556103947500, 1779564452798x328047204556438640, 1762271200864x775090106640580500, 1757355028996x505189727810192200, 1758120880051x675194275556497400, 1749173974503x736079030141835600, 1779898672007x583448227567234600, 1750783679107x801419812763124500, 1762889659042x996969350831174300, 1777042863057x294476376362385400, 1748365021326x105262688542451250, 1746635677548x343522492232585660, 1763148950401x545361905340972600, 1763408145585x201322720695875870, 1778185404695x597979725335827200, 1776552489781x780158200693874000, 1754081360962x724252535884739300, 1747848709032x210920410073364830, 1744751205492x235134337285239230, 1751744301621x758526182685981300, 1744740154739x566945822952470660, 1745528732739x896561533370513300, 1765991015203x350068785849064760, 1759930025997x126109694575208930, 1757369121056x350487849823425600, 1768238584049x399775147114029200, 1770152894907x464897480736850900, 1754624056001x759184470890143000, 1759153763139x433792388290277000, 1747594874125x270237571814453630, 1747864432460x772931238395911000, 1776210729408x448410210135887360, 1762957766158x632118084948257900, 1747170561218x640297169073643000, 1747185390251x665604546429507900, 1768427614253x929508274229176300, 1778709723276x637265650543127800, 1758147388607x898014240790697700, 1753985929691x853149258569598100, 1743549178851x847080663521240200, 1747183179554x540122160625888100, 1747163465846x476237095610093000, 1753135741395x558904608479141570, 1779371355755x238144527494011940, 1746827109704x963221719337950200, 1764781838221x716772635359430500, 1744643921578x315333816253624100, 1747184079669x994211808429350800, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1761762460002x434978052003146300, 1771021914207x198452557005754900, 1750784475796x702583457937545900, 1763255155587x707008769292458900, 1763305551668x997299018011994600, 1752182630575x854371423894944000, 1771003581692x955050931630977700, 1766070455303x639821695383855700, 1768584016102x834619843946063900, 1765399408996x262641226191956400, 1747216018889x770977089491677400, 1764893879099x465248075524681500, 1744748222708x779656090283929300, 1769719058268x843927058977011000, 1777921226784x512595595894430850, 1758568877707x715638242996164100, 1764711530894x480989914892320700, 1754949567759x639105313824555300, 1778678470875x691076180629588500, 1744743906400x631087870982087000, 1763569204895x378265538177280400, 1770755356265x111382421474427680, 1753909381745x872991521395046100, 1761044854709x307607562836745150, 1771517879190x523242735258870900, 1746938798847x931997689495082400, 1744134674881x127285411168640110, 1744157592334x292550965261606100, 1781830336957x808577548450478500, 1750423781412x480534435350699700, 1748389292320x918627677903932400",false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008226367-2bd69ece-9b42-4022-a41b-b72d1d03d982,,2026-06-21 02:17:06.367000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1776360294100x840938158936498600, 1761762460002x434978052003146300, 1781830336957x808577548450478500, 1753911193017x504194995643152640, 1763569204895x378265538177280400, 1761762406893x958878656538368500, 1778185404695x597979725335827200, 1744175271939x575064790204550460, 1744760380914x558772773612561600, 1744907031541x119079844893356540, 1751749348389x952656707958261400, 1779564452798x328047204556438640, 1758147388607x898014240790697700, 1768581853937x610498789092930300, 1745273541628x945470626229355500, 1768844277981x664142917381285000, 1769635123521x385801932800474700, 1747185390251x665604546429507900, 1745528732739x896561533370513300, 1746938798847x931997689495082400, 1751425811600x127124815802215140, 1753909381745x872991521395046100, 1747221865162x703532834449508000, 1746843461447x686795565273950000, 1781791909727x427924501831676600, 1751402056748x637551618886434600, 1768426055630x579798080961828200, 1744751205492x235134337285239230, 1747415704843x665338483592092500, 1744282156200x727555159743162000, 1765399408996x262641226191956400, 1764893879099x465248075524681500, 1747594874125x270237571814453630, 1744157592334x292550965261606100, 1757437593796x460281345015416640, 1768427614253x929508274229176300, 1754084205128x675147807630683600, 1765001972595x338020444395840100, 1759423986281x805514757919405700, 1771003581692x955050931630977700, 1749580724532x760028975589297300, 1753135741395x558904608479141570, 1750783674403x491887953737125700, 1774573166178x561429420668618400, 1744736810207x919925185055488400, 1757355028996x505189727810192200, 1760118921086x941497076227920600, 1747165674437x491901038958021200, 1748365021326x105262688542451250, 1750785338983x949958887494882000, 1772982809798x739419868972941400, 1745597587022x519433479989605000, 1757720364741x595714121363069200, 1746855895334x711816173120128000, 1765991015203x350068785849064760, 1758568877707x715638242996164100, 1746467711533x453074785848415400, 1762364811793x796217509980630800, 1762957766158x632118084948257900, 1777321143190x321072500270616060, 1754927931120x470668069008822300, 1777405836126x277715594249416060, 1771545376609x752763268373144000, 1766011883106x917993758751800300, 1768238584049x399775147114029200, 1752182630575x854371423894944000, 1778709723276x637265650543127800, 1751224250248x539537516841198200, 1744260813114x505427712482621440, 1781734682517x295026001124971000, 1744643921578x315333816253624100, 1777052217878x935579896985562900, 1752687366861x422755081931784260, 1770943484557x164806709481949200, 1771517879190x523242735258870900, 1764963280733x431041418968701760, 1750436264420x989591292213482400, 1749057953945x756346430245684600, 1761044854709x307607562836745150, 1744737250347x219277345743008400, 1746548006831x128230088489826860, 1750784029587x963255839088365200, 1750783679107x801419812763124500, 1757369121056x350487849823425600, 1744748222708x779656090283929300, 1764342295066x618134664283571500, 1776552489781x780158200693874000, 1743547621069x279645472884266780, 1754949567759x639105313824555300, 1776373432940x530737443814194940, 1761919898226x928695665795906700, 1755621956288x571897163769246900, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1755271286521x378031808974615550, 1762889659042x996969350831174300, 1763408145585x201322720695875870, 1757438153395x416809556103947500, 1753465897836x101289632151690960, 1777921226784x512595595894430850, 1768584016102x834619843946063900, 1776210729408x448410210135887360, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1779207002005x542183775914824900, 1777042863057x294476376362385400, 1749068120323x412920063824988600, 1747827548541x313848517899538500, 1758120880051x675194275556497400, 1779371355755x238144527494011940, 1771021914207x198452557005754900, 1754505203290x671062062407191900, 1763672237927x725969385673238800, 1747216018889x770977089491677400, 1750784475796x702583457937545900, 1777042895042x187867473484191420, 1776102250538x198432379819539760, 1763509156539x144450665564595840, 1762271200864x775090106640580500, 1744134674881x127285411168640110, 1776360466250x658348247885801300, 1753985929691x853149258569598100, 1751744301621x758526182685981300, 1746827109704x963221719337950200, 1749742920378x965836759111504900, 1744740154739x566945822952470660, 1763255155587x707008769292458900, 1747170561218x640297169073643000, 1750423781412x480534435350699700, 1744743906400x631087870982087000, 1748581534531x956271769254002200, 1753374338412x209529915103450200, 1744391553368x301043576290850300, 1770152894907x464897480736850900, 1747420152884x437771544876149700, 1779898672007x583448227567234600, 1759153763139x433792388290277000, 1747864432460x772931238395911000, 1747848709032x210920410073364830, 1744579851707x640487742075829500, 1766070455303x639821695383855700, 1775058462201x523059865418210800, 1745533127765x291393362647413700, 1775244057768x699511577684581800, 1747184079669x994211808429350800, 1772482882558x843076024552954900, 1747163465846x476237095610093000, 1771538218470x758525499484679000, 1751319669665x621437589169731200, 1744397288473x909294892772270800, 1749173974503x736079030141835600, 1752717497153x537286585580736960, 1748389292320x918627677903932400, 1744398484109x785674167096991400, 1747183179554x540122160625888100, 1760458225389x690604949380638100, 1746635677548x343522492232585660, 1759930025997x126109694575208930, 1746631267951x741803061642879500, 1755533063776x956164571796881400, 1744319857648x144922844539837200, 1764711530894x480989914892320700, 1769719058268x843927058977011000, 1770755356265x111382421474427680, 1763148950401x545361905340972600, 1764781838221x716772635359430500, 1761930377989x951815782791809400, 1771433486472x495156137805681660, 1758312173588x895819358343598700, 1754081360962x724252535884739300, 1763305551668x997299018011994600, 1754624056001x759184470890143000, 1746765568691x979794717919274100, 1747398900475x598159844147748100, 1779223019066x495549806274790700, 1778678470875x691076180629588500, 1754941249648x796792188496967000",false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010270597-e3c7564d-91f5-44cf-923a-a6c9febfe5e0,,2026-06-21 02:51:10.597000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1781830336957x808577548450478500,true,,,,,,,,,,,main_list,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010328308-929f7f9d-579b-4db1-8f42-60b861ac91a7,,2026-06-21 02:52:08.308000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1752717497153x537286585580736960,true,,,,,,,,,,,main_list,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010327693-496b7bc7-929f-4f9d-979b-adb14f4260b8,,2026-06-21 02:52:07.693000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007846916-804632dc-a6d9-4074-ae70-eef8525cb092,,2026-06-21 02:10:46.916000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Plumber&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Plumber&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007910356-4c1471ed-df26-450d-9cd2-8e4961b8035a,,2026-06-21 02:11:50.356000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010291156-d23aa6c9-febf-45e0-af3f-18f7b696ecc5,,2026-06-21 02:51:31.156000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,search,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010470631-681013b2-9f9f-4485-8bc8-99e425f5ccb6,,2026-06-21 02:54:30.631000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1744282156200x727555159743162000,,profile,business_profile,/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,profile,business_profile,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010551050-6334be3d-93bb-4948-a7a2-bbd065b9b7a4,,2026-06-21 02:55:51.050000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007971526-3d17efef-dea0-4f3c-96db-6764dfbebde3,,2026-06-21 02:12:51.526000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008231229-9ece9b42-7022-441b-b72d-1d03d9826fbb,,2026-06-21 02:17:11.229000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,search,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007955013-a945677c-d2d7-4931-ae30-e0b1b6bbe0ed,,2026-06-21 02:12:35.013000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,logo,navbar,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008232811-1d03d982-6fbb-430c-90a2-3fbc2c55ab2e,,2026-06-21 02:17:12.810000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1775058462201x523059865418210800, 1768427614253x929508274229176300, 1744175271939x575064790204550460, 1763569204895x378265538177280400, 1753465897836x101289632151690960, 1750423781412x480534435350699700, 1747184079669x994211808429350800, 1777321143190x321072500270616060, 1744260813114x505427712482621440, 1744282156200x727555159743162000, 1776210729408x448410210135887360, 1751224250248x539537516841198200",false,,,,,,,,,,,,,,,impression
