messageId,anonymousId,userId,originalTimestamp,name,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,city,search_text,parish,button_name,event_type
ajs-next-1790187914271-554482c8-27d4-45e6-9ddc-8217016d5c5f,4482c827-d435-461d-9c82-17016d5c5fbb,,2026-09-23 18:25:14.271000+00:00,terms_of_service,terms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/matt-mansfield---remax-professionals-1744398484109x785674167096991400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/matt-mansfield---remax-professionals-1744398484109x785674167096991400,[],False,,/terms_of_service/matt-mansfield---remax-professionals-1744398484109x785674167096991400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/matt-mansfield---remax-professionals-1744398484109x785674167096991400,terms,terms_of_service,,,,,,,,page
ajs-next-1790188521985-27dbaa05-6af0-4c7c-8eaa-00e84b34dde7,dbaa056a-f06c-4c0e-aa00-e84b34dde7ce,,2026-09-23 18:35:21.985000+00:00,about_us,about_us,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/roban-design-llc---civil-engineering-1771545376609x752763268373144000,[],False,,/about_us/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/roban-design-llc---civil-engineering-1771545376609x752763268373144000,about_us,about_us,,,,,,,,page
ajs-next-1790195041811-31ffa872-fcc7-4899-973a-074a56893850,ffa872fc-c718-4957-ba07-4a568938504a,,2026-09-23 20:24:01.811000+00:00,business_profile,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/last-stump-standing--1787771918330x262136640937463680,,,Last Stump Standing | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/last-stump-standing--1787771918330x262136640937463680,[],False,,/business_profile/last-stump-standing--1787771918330x262136640937463680,,,Last Stump Standing | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/last-stump-standing--1787771918330x262136640937463680,profile,business_profile,1787771918330x262136640937463680,,,,,,,page
ajs-next-1790201869571-0ba6e9f0-a043-455b-8ded-52909bfba2e5,a6e9f0a0-4335-4b8d-ad52-909bfba2e533,,2026-09-23 22:17:49.571000+00:00,about_us,about_us,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/low-cost-mortgage-loans-1778185404695x597979725335827200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/low-cost-mortgage-loans-1778185404695x597979725335827200,[],False,,/about_us/low-cost-mortgage-loans-1778185404695x597979725335827200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/low-cost-mortgage-loans-1778185404695x597979725335827200,about_us,about_us,,,,,,,,page
ajs-next-1790201875104-fcea6c52-797f-44bf-a3c4-1544f5bdd026,ea6c5279-7f14-4fe3-8415-44f5bdd02664,,2026-09-23 22:17:55.104000+00:00,business_profile,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/ontocoaching-1777052217878x935579896985562900,,,OntoCoaching | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ontocoaching-1777052217878x935579896985562900,[],False,,/business_profile/ontocoaching-1777052217878x935579896985562900,,,OntoCoaching | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ontocoaching-1777052217878x935579896985562900,profile,business_profile,1777052217878x935579896985562900,,,,,,,page
ajs-next-1790204311304-6b5e7e66-02d2-4971-8866-f59d2d27f9f3,5e7e6602-d259-4188-a6f5-9d2d27f9f30f,,2026-09-23 22:58:31.304000+00:00,about_us,about_us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/rinnovate-design-+-build--1768581853937x610498789092930300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/rinnovate-design-+-build--1768581853937x610498789092930300,[],False,,/about_us/rinnovate-design-+-build--1768581853937x610498789092930300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/rinnovate-design-+-build--1768581853937x610498789092930300,about_us,about_us,,,,,,,,page
ajs-next-1790217961327-c717c555-0e53-4175-928d-e6f3681a7de1,17c5550e-5351-4512-8de6-f3681a7de176,,2026-09-24 02:46:01.327000+00:00,terms_of_service,terms,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/optimum-field-service-solutions-1778709723276x637265650543127800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/optimum-field-service-solutions-1778709723276x637265650543127800,[],False,,/terms_of_service/optimum-field-service-solutions-1778709723276x637265650543127800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/optimum-field-service-solutions-1778709723276x637265650543127800,terms,terms_of_service,,,,,,,,page
ajs-next-1790221931878-e0547589-aa00-4367-a435-0ea4b7abd849,3873717a-e054-4589-aa00-a36724350ea4,,2026-09-24 03:52:11.878000+00:00,,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/136.0.0.0 Safari/537.36",/search,,?category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=Other,[],False,,,,,,,,,,sidebar,true,,,,,impression
ajs-next-1790225086805-bbb27d9b-ae30-4240-808f-60df7fed6183,b27d9bae-3032-4040-8f60-df7fed6183ab,,2026-09-24 04:44:46.805000+00:00,terms_of_service,terms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/aspire-building-services-1768844277981x664142917381285000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/aspire-building-services-1768844277981x664142917381285000,[],False,,/terms_of_service/aspire-building-services-1768844277981x664142917381285000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/aspire-building-services-1768844277981x664142917381285000,terms,terms_of_service,,,,,,,,page
ajs-next-1790227414072-3c1106c3-d4a5-45e4-87ed-53635f15c793,1106c3d4-a595-44c7-ad53-635f15c79315,,2026-09-24 05:23:34.072000+00:00,how_it_works,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/catholic-charities--1785541764222x907401192484364800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/catholic-charities--1785541764222x907401192484364800,[],False,,/how_it_works/catholic-charities--1785541764222x907401192484364800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/catholic-charities--1785541764222x907401192484364800,how_it_works,how_it_works,,,,,,,,page
ajs-next-1790232962999-1e8bef8d-1464-45bc-b783-f44ceef59ed2,8bef8d14-6405-4cf7-83f4-4ceef59ed2fb,,2026-09-24 06:56:02.999000+00:00,business_profile,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,Paolucci Financial Services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,[],False,,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,Paolucci Financial Services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,profile,business_profile,1771436045389x658317953644361100,,,,,,,page
ajs-next-1790240486010-32f2341f-ca78-4622-878e-a0634b0378fb,f2341fca-78c6-4207-8ea0-634b0378fb0a,,2026-09-24 09:01:26.010000+00:00,about_us,about_us,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/iq-home-renovations-llc-1779898672007x583448227567234600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/iq-home-renovations-llc-1779898672007x583448227567234600,[],False,,/about_us/iq-home-renovations-llc-1779898672007x583448227567234600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/iq-home-renovations-llc-1779898672007x583448227567234600,about_us,about_us,,,,,,,,page
ajs-next-1790240466016-35f1ce02-0492-4801-9c1c-73c06c6ac7a0,f1ce0204-9208-411c-9c73-c06c6ac7a007,,2026-09-24 09:01:06.016000+00:00,how_it_works,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/endow-1781734682517x295026001124971000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/endow-1781734682517x295026001124971000,[],False,,/how_it_works/endow-1781734682517x295026001124971000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/endow-1781734682517x295026001124971000,how_it_works,how_it_works,,,,,,,,page
ajs-next-1790243843213-2b3137a1-7416-4bac-90fe-a2b904a74ad7,3137a174-167b-4c50-bea2-b904a74ad772,,2026-09-24 09:57:23.213000+00:00,about_us,about_us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/matt-mansfield---remax-professionals-1744398484109x785674167096991400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/matt-mansfield---remax-professionals-1744398484109x785674167096991400,[],False,,/about_us/matt-mansfield---remax-professionals-1744398484109x785674167096991400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/matt-mansfield---remax-professionals-1744398484109x785674167096991400,about_us,about_us,,,,,,,,page
ajs-next-1790244949383-d9bc1670-a4eb-444a-848f-d2d8edb90844,bc1670a4-ebd4-4a84-8fd2-d8edb90844ed,,2026-09-24 10:15:49.383000+00:00,business_profile,profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,,,Simple Reverse a Division of Luminate Bank- Reverse Mortgage | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,[],False,,/business_profile/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,,,Simple Reverse a Division of Luminate Bank- Reverse Mortgage | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,profile,business_profile,1784643082658x121064733756065300,,,,,,,page
ajs-next-1790245685634-8eed3f38-77c9-4c50-9c70-e198b3b6f8e1,ed3f3877-c98c-405c-b0e1-98b3b6f8e1e1,,2026-09-24 10:28:05.634000+00:00,how_it_works,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/virtueworks-llc-1777921226784x512595595894430850,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/virtueworks-llc-1777921226784x512595595894430850,[],False,,/how_it_works/virtueworks-llc-1777921226784x512595595894430850,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/virtueworks-llc-1777921226784x512595595894430850,how_it_works,how_it_works,,,,,,,,page
ajs-next-1790247737995-ed5cc59f-da55-4c16-adcf-dda45269099c,5cc59fda-550c-462d-8fdd-a45269099ca4,,2026-09-24 11:02:17.995000+00:00,terms_of_service,terms,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/peak-health-center-1772482882558x843076024552954900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/peak-health-center-1772482882558x843076024552954900,[],False,,/terms_of_service/peak-health-center-1772482882558x843076024552954900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/peak-health-center-1772482882558x843076024552954900,terms,terms_of_service,,,,,,,,page
ajs-next-1790249509896-05814d69-84be-413b-be2e-b2bd732052f0,814d6984-be21-4b7e-aeb2-bd732052f0cf,,2026-09-24 11:31:49.896000+00:00,about_us,about_us,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/about_us/vantage-virtual-solutions-1777321143190x321072500270616060,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/vantage-virtual-solutions-1777321143190x321072500270616060,[],False,,/about_us/vantage-virtual-solutions-1777321143190x321072500270616060,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/vantage-virtual-solutions-1777321143190x321072500270616060,about_us,about_us,,,,,,,,page
ajs-next-1790252062051-a1325126-7246-43de-88b4-b14a5a4d0a64,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:14:22.051000+00:00,index,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
ajs-next-1790252071457-5712bc8c-0a47-4fd3-bc06-2f7976e9ffbd,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:14:31.457000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,,,,,,,,,,,,sidebar,true,,,,,impression
ajs-next-1790252120267-ff200f36-da11-4304-962e-880e64648cc2,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:20.267000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,,main_search,,,Roofing ,,,search
ajs-next-1790252071154-f0015712-bc8c-4a47-8fd3-3c062f7976e9,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:14:31.154000+00:00,search,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,,,,/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,search,search,,,,,,,,page
ajs-next-1790252072065-0a474fd3-3c06-4f79-b6e9-ffbd598fe1f0,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:14:32.065000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,,,,,,,,,,,"1777042863057x294476376362385400, 1750783679107x801419812763124500, 1759153763139x433792388290277000, 1744748222708x779656090283929300, 1754505203290x671062062407191900, 1751425811600x127124815802215140, 1747398900475x598159844147748100, 1775058462201x523059865418210800, 1776552489781x780158200693874000, 1787771918330x262136640937463680, 1747216018889x770977089491677400, 1768238584049x399775147114029200, 1750783674403x491887953737125700, 1747183179554x540122160625888100, 1754927931120x470668069008822300, 1787674747971x950537435920410400, 1755621956288x571897163769246900",,false,,,,,impression
ajs-next-1790252118627-e1f04347-e2c3-4f20-8f36-da11d304162e,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:18.627000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,"1749742920378x965836759111504900, 1744579851707x640487742075829500, 1763408145585x201322720695875870",,false,,,,,impression
ajs-next-1790252128710-29c87599-a0c5-47e7-9511-f0d6285781ba,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:28.710000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,"1779898672007x583448227567234600, 1744579851707x640487742075829500, 1768844277981x664142917381285000, 1758147388607x898014240790697700, 1763255155587x707008769292458900, 1744760380914x558772773612561600, 1746467711533x453074785848415400, 1763148950401x545361905340972600, 1762889659042x996969350831174300, 1749742920378x965836759111504900, 1768581853937x610498789092930300, 1771545376609x752763268373144000, 1763408145585x201322720695875870, 1745273541628x945470626229355500, 1785246262777x370343103907722500, 1783603380895x646194509208660700, 1771021914207x198452557005754900, 1755533063776x956164571796881400",,false,,,,,impression
ajs-next-1790252118015-76e9ffbd-598f-41f0-8347-e2c3ff200f36,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:18.015000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,,sidebar,true,,,,,impression
ajs-next-1790252117382-3c062f79-76e9-4fbd-998f-e1f04347e2c3,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:17.382000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,,,,,,,,,,,,main_search,,,Roofing ,,,search
ajs-next-1790252062570-267246e3-de08-44b1-8a5a-4d0a64a01186,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:14:22.570000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1770943484557x164806709481949200, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1771436045389x658317953644361100",,true,,,,,impression
ajs-next-1790252174970-7599a0c5-e7e7-4511-b0d6-285781ba372e,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:16:14.970000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,1744579851707x640487742075829500,,false,,,,more_info_text,button_click
ajs-next-1790252175952-488ab3c9-5e21-487c-96e5-145d0d236270,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:16:15.952000+00:00,business_profile,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,"Roof Technologies, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,page
ajs-next-1790252071761-bc8c0a47-4fd3-4c06-af79-76e9ffbd598f,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:14:31.761000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,,,,,,,,,,,1771436045389x658317953644361100,main_list,true,,,,,impression
ajs-next-1790252118861-4347e2c3-ff20-4f36-9a11-d304162e880e,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:18.861000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,,,,,,,,,main_search,,,Roofing ,,,search
ajs-next-1790252128401-499f29c8-7599-40c5-a7e7-9511f0d62857,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:28.401000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,1770943484557x164806709481949200,main_list,true,,,,,impression
ajs-next-1790252117702-2f7976e9-ffbd-498f-a1f0-4347e2c3ff20,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:17.702000+00:00,search,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=Roofing%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Roofing%20&category=,search,search,,,,,,,,page
ajs-next-1790252117074-4fd33c06-2f79-46e9-bfbd-598fe1f04347,32512672-46e3-4e08-b4b1-4a5a4d0a64a0,,2026-09-24 12:15:17.074000+00:00,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.1 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=home-local-services,,,,,,,,,,,,,,,,,search,button_click
