userId,messageId,name,originalTimestamp,category,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,sponsored_listing,location,search_text,city,parish,event_type
,ajs-next-1773691938381-e2a771dc-dc1e-47da-b04c-514a8824bc59,,2026-03-16 20:12:18.381000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692055441-80ffbb54-9689-42b8-a187-0381ff465117,,2026-03-16 20:14:15.441000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692334160-59049bb9-fe3e-4e03-af09-34db4070d876,,2026-03-16 20:18:54.159000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,,true,main_list,,,,impression
,ajs-next-1773691701408-6add76a7-a92a-4066-b365-3377956a1f3e,search,2026-03-16 20:08:21.408000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,search,search,,,,,,,page
,ajs-next-1773692111301-f2b8a187-0381-4f46-9117-d553f26ca6f9,,2026-03-16 20:15:11.301000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773691933021-529be2a7-71dc-4c1e-b7da-b04c514a8824,,2026-03-16 20:12:13.021000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692077832-5d844e2b-23ca-48b4-b295-4502cdda9e9f,business_profile,2026-03-16 20:14:37.832000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/grit-auctions-1764342295066x618134664283571500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grit-auctions-1764342295066x618134664283571500,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/grit-auctions-1764342295066x618134664283571500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grit-auctions-1764342295066x618134664283571500,1764342295066x618134664283571500,profile,business_profile,,,,,,,page
,ajs-next-1773692237509-420d4981-c5d0-4ed9-9eeb-caf6c8d674a7,search,2026-03-16 20:17:17.509000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,page
,ajs-next-1773692302894-b8bf2779-526c-40fc-8f7a-d90af4b28fa6,,2026-03-16 20:18:22.894000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=OG%20Health&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=OG%20Health&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,main_search,Aspire,,,search
,ajs-next-1773692320133-217c166f-0ffa-43dd-9d71-82910f7a7f30,business_profile,2026-03-16 20:18:40.133000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/aspire-building-services-1768844277981x664142917381285000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services-1768844277981x664142917381285000,1768844277981x664142917381285000,profile,business_profile,,,,,,,page
,ajs-next-1773694360924-5d0cc3f5-55e3-4790-a406-4e8fd3e1bc5c,business_profile,2026-03-16 20:52:40.924000+00:00,profile,0cc3f555-e307-40e4-864e-8fd3e1bc5c4a,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/palazzo-sourdough-1772982809798x739419868972941400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/palazzo-sourdough-1772982809798x739419868972941400,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/business_profile/palazzo-sourdough-1772982809798x739419868972941400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/palazzo-sourdough-1772982809798x739419868972941400,1772982809798x739419868972941400,profile,business_profile,,,,,,,page
,ajs-next-1773691958567-b04c514a-8824-4c59-99a7-567a80ffbb54,,2026-03-16 20:12:38.567000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692150978-eb2bfb06-ef26-41a8-891f-9c15d624d173,,2026-03-16 20:15:50.978000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692291354-784c770b-81fd-480b-9aaf-f03857b13446,,2026-03-16 20:18:11.354000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692304141-8f7ad90a-f4b2-4fa6-9108-d3137ff55c71,,2026-03-16 20:18:24.141000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1770943484557x164806709481949200, 1768844277981x664142917381285000",,,,false,,,,,impression
,ajs-next-1773692332379-3558e3b8-5904-4bb9-be3e-0e032f0934db,search,2026-03-16 20:18:52.379000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=Aspire&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Aspire&category=,,search,search,,,,,,,page
,ajs-next-1773691730689-1a099f34-745b-4091-9598-783d72caee27,,2026-03-16 20:08:50.689000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1764781838221x716772635359430500, 1746938798847x931997689495082400, 1761919898226x928695665795906700, 1754081360962x724252535884739300, 1758147388607x898014240790697700, 1747183179554x540122160625888100, 1763672237927x725969385673238800, 1744335958024x226211831616957250, 1746548006831x128230088489826860, 1751319669665x621437589169731200, 1747216018889x770977089491677400, 1754624056001x759184470890143000, 1753909381745x872991521395046100, 1744391553368x301043576290850300, 1760118921086x941497076227920600, 1764963280733x431041418968701760, 1750423781412x480534435350699700, 1744748222708x779656090283929300, 1754941249648x796792188496967000, 1768581853937x610498789092930300, 1771003581692x955050931630977700, 1757369121056x350487849823425600, 1768427614253x929508274229176300, 1753465897836x101289632151690960, 1748389292320x918627677903932400, 1749068120323x412920063824988600, 1748581534531x956271769254002200, 1744643921578x315333816253624100, 1751744301621x758526182685981300, 1744907031541x119079844893356540, 1743547621069x279645472884266780, 1744760380914x558772773612561600, 1762889659042x996969350831174300, 1766070455303x639821695383855700, 1744157592334x292550965261606100, 1754949567759x639105313824555300, 1764711530894x480989914892320700, 1768584016102x834619843946063900, 1755271286521x378031808974615550, 1744134674881x127285411168640110, 1754084205128x675147807630683600, 1761762460002x434978052003146300, 1771545376609x752763268373144000, 1753374338412x209529915103450200, 1746631267951x741803061642879500, 1750783679107x801419812763124500, 1771517879190x523242735258870900, 1747221865162x703532834449508000, 1750436264420x989591292213482400, 1749057953945x756346430245684600, 1745597587022x519433479989605000, 1747170561218x640297169073643000, 1752717497153x537286585580736960, 1772982809798x739419868972941400, 1752687366861x422755081931784260, 1744397288473x909294892772270800, 1763408145585x201322720695875870, 1745533127765x291393362647413700, 1763305551668x997299018011994600, 1771538218470x758525499484679000, 1759153763139x433792388290277000, 1763148950401x545361905340972600, 1757720364741x595714121363069200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752182630575x854371423894944000, 1771436045389x658317953644361100, 1748365021326x105262688542451250, 1746855895334x711816173120128000, 1747165674437x491901038958021200, 1755621956288x571897163769246900, 1744319857648x144922844539837200, 1757438153395x416809556103947500, 1754505203290x671062062407191900, 1753911193017x504194995643152640, 1747398900475x598159844147748100, 1744579851707x640487742075829500, 1750784475796x702583457937545900, 1747185390251x665604546429507900, 1765001972595x338020444395840100, 1766011883106x917993758751800300, 1749742920378x965836759111504900, 1761930377989x951815782791809400, 1761762406893x958878656538368500, 1768844277981x664142917381285000, 1749580724532x760028975589297300, 1772482882558x843076024552954900, 1753985929691x853149258569598100, 1762364811793x796217509980630800, 1758312173588x895819358343598700, 1744737250347x219277345743008400, 1750785338983x949958887494882000, 1747420152884x437771544876149700, 1747864432460x772931238395911000, 1763255155587x707008769292458900, 1746827109704x963221719337950200, 1768238584049x399775147114029200, 1749173974503x736079030141835600, 1762271200864x775090106640580500, 1768426055630x579798080961828200, 1762957766158x632118084948257900, 1757355028996x505189727810192200, 1764342295066x618134664283571500, 1750784029587x963255839088365200, 1750783674403x491887953737125700, 1764893879099x465248075524681500, 1747163465846x476237095610093000, 1745528732739x896561533370513300, 1743549178851x847080663521240200, 1759423986281x805514757919405700, 1760458225389x690604949380638100, 1744740154739x566945822952470660, 1759930025997x126109694575208930, 1761044854709x307607562836745150, 1770755356265x111382421474427680, 1757437593796x460281345015416640, 1744736810207x919925185055488400, 1753135741395x558904608479141570, 1747827548541x313848517899538500, 1747594874125x270237571814453630, 1751425811600x127124815802215140, 1769635123521x385801932800474700, 1758568877707x715638242996164100, 1744260813114x505427712482621440, 1746635677548x343522492232585660, 1747415704843x665338483592092500, 1744743906400x631087870982087000, 1770152894907x464897480736850900, 1751224250248x539537516841198200, 1746467711533x453074785848415400, 1754927931120x470668069008822300, 1744751205492x235134337285239230, 1763509156539x144450665564595840, 1771021914207x198452557005754900, 1758120880051x675194275556497400, 1747184079669x994211808429350800, 1746765568691x979794717919274100, 1744282156200x727555159743162000, 1765399408996x262641226191956400, 1763569204895x378265538177280400, 1751402056748x637551618886434600, 1744175271939x575064790204550460, 1769719058268x843927058977011000, 1747848709032x210920410073364830, 1751749348389x952656707958261400, 1771433486472x495156137805681660, 1744398484109x785674167096991400, 1765991015203x350068785849064760, 1745273541628x945470626229355500, 1746843461447x686795565273950000, 1755533063776x956164571796881400",,,,false,,,,,impression
,ajs-next-1773692156216-9c15d624-d173-49f6-9dae-942c3bb85a20,search,2026-03-16 20:15:56.216000+00:00,search,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=dryer%20vent&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=dryer%20vent&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=dryer%20vent&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=dryer%20vent&category=,,search,search,,,,,,,page
,ajs-next-1773692272206-466b5913-b389-44ef-892a-5155e9854cc3,,2026-03-16 20:17:52.206000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/og-health-1771433486472x495156137805681660,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1771433486472x495156137805681660,,,visit_website,,,,,,button_click
,ajs-next-1773692050518-567a80ff-bb54-4689-b2b8-a1870381ff46,,2026-03-16 20:14:10.518000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692123697-ff465117-d553-426c-a6f9-d1424ad686f3,,2026-03-16 20:15:23.697000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692128262-5117d553-f26c-46f9-9142-4ad686f3762f,,2026-03-16 20:15:28.262000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773691912245-744184ad-5bab-429b-a2a7-71dcdc1e37da,,2026-03-16 20:11:52.245000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1753982403438x535213824960417500,,,,true,main_list,,,,impression
,ajs-next-1773692151280-fb06ef26-d1a8-491f-9c15-d624d17319f6,,2026-03-16 20:15:51.280000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,,true,main_list,,,,impression
,ajs-next-1773692161575-36c12ee4-f883-4da4-ac2f-44625e0b8571,business_profile,2026-03-16 20:16:01.575000+00:00,profile,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1754505203290x671062062407191900,1754505203290x671062062407191900,profile,business_profile,,,,,,,page
,ajs-next-1773692207095-81215375-2bd5-4edb-ba6f-5bc98abaced5,,2026-03-16 20:16:47.095000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692242181-caf6c8d6-74a7-4956-ac95-27fb1c469b51,,2026-03-16 20:17:22.181000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,main_search,OG Health,,,search
,ajs-next-1773691730074-cdbecb99-1a09-4f34-b45b-e091d598783d,,2026-03-16 20:08:50.074000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,true,sidebar,,,,impression
,ajs-next-1773692155904-891f9c15-d624-4173-99f6-9dae942c3bb8,,2026-03-16 20:15:55.904000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,main_search,dryer vent,,,search
,ajs-next-1773691961811-514a8824-bc59-49a7-967a-80ffbb549689,,2026-03-16 20:12:41.811000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,ajs-next-1773692241873-5eebcaf6-c8d6-44a7-b956-ac9527fb1c46,,2026-03-16 20:17:21.873000+00:00,,a6be65ef-1734-427c-a5b1-30434f4dd976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,search,,,,,,button_click
