messageId,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,location,button_name,search_text,city,parish,properties,traits,input_value,input_num,input_name,event_type
ajs-next-1769010052557-a5f80b84-004e-4de7-9e5d-9ca189201976,1768844277981x664142917381285000,2026-01-21 15:40:52.557000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009968357-297cd7a3-7596-4e30-b73f-fb7bf12b6f75,1768844277981x664142917381285000,2026-01-21 15:39:28.357000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1755271286521x378031808974615550, 1764893879099x465248075524681500, 1748581534531x956271769254002200, 1750423781412x480534435350699700, 1754084205128x675147807630683600, 1766070455303x639821695383855700, 1747420152884x437771544876149700, 1744643921578x315333816253624100, 1751224250248x539537516841198200, 1761762406893x958878656538368500, 1754949567759x639105313824555300, 1744175271939x575064790204550460, 1763509156539x144450665564595840, 1751744301621x758526182685981300, 1762364811793x796217509980630800, 1743549178851x847080663521240200, 1758147388607x898014240790697700, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1751402056748x637551618886434600, 1763255155587x707008769292458900, 1757355028996x505189727810192200, 1745528732739x896561533370513300, 1746855895334x711816173120128000, 1746548006831x128230088489826860, 1752717497153x537286585580736960, 1744134674881x127285411168640110, 1755621956288x571897163769246900, 1749580724532x760028975589297300, 1747185390251x665604546429507900, 1748389292320x918627677903932400, 1749068120323x412920063824988600, 1744579851707x640487742075829500, 1745273541628x945470626229355500, 1761930377989x951815782791809400, 1753982403438x535213824960417500, 1744391553368x301043576290850300, 1761044854709x307607562836745150, 1749173974503x736079030141835600, 1743547621069x279645472884266780, 1754081360962x724252535884739300, 1747183179554x540122160625888100, 1768581853937x610498789092930300, 1761762460002x434978052003146300, 1746631267951x741803061642879500, 1763148950401x545361905340972600, 1750785338983x949958887494882000, 1747165674437x491901038958021200, 1744282156200x727555159743162000, 1754941249648x796792188496967000, 1758120880051x675194275556497400, 1757720364741x595714121363069200, 1757437593796x460281345015416640, 1752687366861x422755081931784260, 1747216018889x770977089491677400, 1758568877707x715638242996164100, 1750784029587x963255839088365200, 1760118921086x941497076227920600, 1744760380914x558772773612561600, 1762889659042x996969350831174300, 1765991015203x350068785849064760, 1757369121056x350487849823425600, 1747221865162x703532834449508000, 1759423986281x805514757919405700, 1753135741395x558904608479141570, 1744397288473x909294892772270800, 1763305551668x997299018011994600, 1744260813114x505427712482621440, 1744157592334x292550965261606100, 1744335958024x226211831616957250, 1747848709032x210920410073364830, 1762271200864x775090106640580500, 1753374338412x209529915103450200, 1744737250347x219277345743008400, 1765399408996x262641226191956400, 1747827548541x313848517899538500, 1745597587022x519433479989605000, 1750436264420x989591292213482400, 1753985929691x853149258569598100, 1763569204895x378265538177280400, 1744736810207x919925185055488400, 1749057953945x756346430245684600, 1753465897836x101289632151690960, 1747864432460x772931238395911000, 1764781838221x716772635359430500, 1747163465846x476237095610093000, 1768427614253x929508274229176300, 1747184079669x994211808429350800, 1749742920378x965836759111504900, 1744743906400x631087870982087000, 1750783674403x491887953737125700, 1750783679107x801419812763124500, 1764963280733x431041418968701760, 1762957766158x632118084948257900, 1750784475796x702583457937545900, 1751749348389x952656707958261400, 1754927931120x470668069008822300, 1744398484109x785674167096991400, 1765001972595x338020444395840100, 1766011883106x917993758751800300, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1768238584049x399775147114029200, 1758312173588x895819358343598700, 1764342295066x618134664283571500, 1768584016102x834619843946063900, 1764711530894x480989914892320700, 1745533127765x291393362647413700, 1768426055630x579798080961828200, 1747594874125x270237571814453630, 1757438153395x416809556103947500, 1746827109704x963221719337950200, 1751425811600x127124815802215140, 1744907031541x119079844893356540, 1744319857648x144922844539837200, 1755533063776x956164571796881400, 1759153763139x433792388290277000, 1747415704843x665338483592092500, 1768844277981x664142917381285000, 1746467711533x453074785848415400, 1761919898226x928695665795906700, 1744748222708x779656090283929300, 1763672237927x725969385673238800, 1744740154739x566945822952470660, 1746843461447x686795565273950000, 1751319669665x621437589169731200, 1753909381745x872991521395046100, 1759930025997x126109694575208930, 1753911193017x504194995643152640, 1747170561218x640297169073643000, 1754624056001x759184470890143000, 1763408145585x201322720695875870, 1746635677548x343522492232585660, 1746938798847x931997689495082400, 1747398900475x598159844147748100, 1746765568691x979794717919274100, 1760458225389x690604949380638100",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1769010023094-fb7bf12b-6f75-4b0d-ab1b-88b00087412c,1768844277981x664142917381285000,2026-01-21 15:40:23.094000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010012328-de30b73f-fb7b-412b-af75-6b0dab1b88b0,1768844277981x664142917381285000,2026-01-21 15:40:12.328000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010040485-88b00087-412c-45f8-8b84-004e3de71e5d,1768844277981x664142917381285000,2026-01-21 15:40:40.485000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010027019-f12b6f75-6b0d-4b1b-88b0-0087412ca5f8,1768844277981x664142917381285000,2026-01-21 15:40:27.019000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009962746-986010dc-9918-4407-9dd6-a3fe4108c68c,1768844277981x664142917381285000,2026-01-21 15:39:22.745000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/business_profile/aspire-building-services,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/aspire-building-services,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,navbar,logo,,,,,,,,,button_click
ajs-next-1769010044360-0087412c-a5f8-4b84-804e-3de71e5d9ca1,1768844277981x664142917381285000,2026-01-21 15:40:44.360000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009965190-485d573f-17ca-410e-a940-219f2a072503,1768844277981x664142917381285000,2026-01-21 15:39:25.190000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,"1743547621069x279645472884266780, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1769010031041-6f756b0d-ab1b-48b0-8087-412ca5f80b84,1768844277981x664142917381285000,2026-01-21 15:40:31.041000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009967730-a04558c1-297c-47a3-b596-de30b73ffb7b,1768844277981x664142917381285000,2026-01-21 15:39:27.730000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,true,,,,,,,,,,sidebar,,,,,,,,,,impression
ajs-next-1769009968047-58c1297c-d7a3-4596-9e30-b73ffb7bf12b,1768844277981x664142917381285000,2026-01-21 15:39:28.047000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,1744579851707x640487742075829500,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1769010070894-3de71e5d-9ca1-4920-9976-f9a24eb5bab9,1768844277981x664142917381285000,2026-01-21 15:41:10.894000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009964729-6df2485d-573f-47ca-a10e-2940219f2a07,1768844277981x664142917381285000,2026-01-21 15:39:24.729000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
ajs-next-1769010038405-ab1b88b0-0087-412c-a5f8-0b84004e3de7,1768844277981x664142917381285000,2026-01-21 15:40:38.405000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010056705-0b84004e-3de7-4e5d-9ca1-89201976f9a2,1768844277981x664142917381285000,2026-01-21 15:40:56.705000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009978991-d7a37596-de30-473f-bb7b-f12b6f756b0d,1768844277981x664142917381285000,2026-01-21 15:39:38.991000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010004929-7596de30-b73f-4b7b-b12b-6f756b0dab1b,1768844277981x664142917381285000,2026-01-21 15:40:04.929000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010017894-b73ffb7b-f12b-4f75-ab0d-ab1b88b00087,1768844277981x664142917381285000,2026-01-21 15:40:17.894000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010035590-6b0dab1b-88b0-4087-812c-a5f80b84004e,1768844277981x664142917381285000,2026-01-21 15:40:35.590000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769009967424-ada8a045-58c1-497c-97a3-7596de30b73f,1768844277981x664142917381285000,2026-01-21 15:39:27.424000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,page
ajs-next-1769010066706-004e3de7-1e5d-4ca1-8920-1976f9a24eb5,1768844277981x664142917381285000,2026-01-21 15:41:06.706000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769010048138-412ca5f8-0b84-404e-bde7-1e5d9ca18920,1768844277981x664142917381285000,2026-01-21 15:40:48.138000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,map_maker,,,,,,,,,button_click
ajs-next-1769022991738-d0f7be9f-edbb-49d3-aab5-66c24d20c78b,1760118921086x941497076227920600,2026-01-21 19:16:31.738000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,button_click
ajs-next-1769024244203-61d262eb-7f30-4d08-aeb8-575db97d6475,,2026-01-21 19:37:24.203000+00:00,599363bd-9654-4dfe-a5a8-c7325d3a4b7e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1769022993873-65c418f4-451b-4e43-8030-763eab3e831b,1760118921086x941497076227920600,2026-01-21 19:16:33.873000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,true,,,,,,,,,,sidebar,,,,,,,,,,impression
ajs-next-1769024553145-59bfbd4a-a5f5-4c88-a897-c00b00382ce3,,2026-01-21 19:42:33.145000+00:00,538b621b-1a31-40b9-9cca-6b2afcd89402,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,1753982403438x535213824960417500,,business_profile,profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,,,,,,,,,,,page
ajs-next-1769022993572-d68365c4-18f4-451b-9e43-4030763eab3e,1760118921086x941497076227920600,2026-01-21 19:16:33.572000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,search,search,,,,,,,,,,,page
ajs-next-1769022985514-4ec76b05-d0f7-4e9f-adbb-b9d3eab566c2,1760118921086x941497076227920600,2026-01-21 19:16:25.514000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1769022986255-6b05d0f7-be9f-4dbb-b9d3-eab566c24d20,1760118921086x941497076227920600,2026-01-21 19:16:26.255000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1769022985512-f2d44ec7-6b05-40f7-be9f-edbbb9d3eab5,1760118921086x941497076227920600,2026-01-21 19:16:25.512000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
ajs-next-1769023204808-67db906f-f21c-4e00-8e83-aa5ab14e1c12,1760118921086x941497076227920600,2026-01-21 19:20:04.808000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,true,,,,,,,,,,sidebar,,,,,,,,,,impression
