anonymousId,category,name,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,button_name,city,search_text,parish,event_type
b5450886-80d3-4f1d-8476-a983d9f179b1,about_us,about_us,,ajs-next-1772853982052-d9b54508-8680-433f-9d04-76a983d9f179,2026-03-07 03:26:22.051000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772846010711x256418157987018850,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772846010711x256418157987018850,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772846010711x256418157987018850,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772846010711x256418157987018850,about_us,about_us,,,,,,,,page
5c8c9df1-4aef-45d9-bc74-63c1081e2e7c,about_us,about_us,,ajs-next-1772859192800-645c8c9d-f14a-4f15-997c-7463c1081e2e,2026-03-07 04:53:12.800000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772853979853x508657835828295360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772853979853x508657835828295360,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772853979853x508657835828295360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772853979853x508657835828295360,about_us,about_us,,,,,,,,page
cc128952-221c-4795-889a-2ac5ef27ab72,how_it_works,how_it_works,,ajs-next-1772862487884-2ccc1289-5222-4c97-9588-9a2ac5ef27ab,2026-03-07 05:48:07.884000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772851045531x667462352226109600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772851045531x667462352226109600,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772851045531x667462352226109600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772851045531x667462352226109600,how_it_works,how_it_works,,,,,,,,page
bc00c5d8-20c9-4b45-bb57-6ef72b909914,how_it_works,how_it_works,,ajs-next-1772863031769-0cbc00c5-d820-49bb-853b-576ef72b9099,2026-03-07 05:57:11.769000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772425070157x527516441902336400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772425070157x527516441902336400,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772425070157x527516441902336400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772425070157x527516441902336400,how_it_works,how_it_works,,,,,,,,page
c14b23a3-fea0-4ab9-a141-fec6f58bbb13,about_us,about_us,,ajs-next-1772867512474-bbc14b23-a3fe-409a-b9a1-41fec6f58bbb,2026-03-07 07:11:52.474000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772421587825x396660516244033540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772421587825x396660516244033540,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772421587825x396660516244033540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772421587825x396660516244033540,about_us,about_us,,,,,,,,page
fe562184-c5f8-44ec-981c-121d119c1756,how_it_works,how_it_works,,ajs-next-1772869151548-eefe5621-84c5-4874-acd8-1c121d119c17,2026-03-07 07:39:11.548000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772466227193x138379682682756580,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772466227193x138379682682756580,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772466227193x138379682682756580,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772466227193x138379682682756580,how_it_works,how_it_works,,,,,,,,page
c39006ca-7583-480e-b00f-d5d9dc7473b6,about_us,about_us,,ajs-next-1772878721215-50c39006-ca75-4358-8e70-0fd5d9dc7473,2026-03-07 10:18:41.215000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772867509720x177329302203007140,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772867509720x177329302203007140,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772867509720x177329302203007140,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772867509720x177329302203007140,about_us,about_us,,,,,,,,page
d0484e3d-38f1-4c3d-a53c-60ba91b675fb,about_us,about_us,,ajs-next-1772878798031-52d0484e-3d38-418c-bde5-3c60ba91b675,2026-03-07 10:19:58.031000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772422315198x656179412895166800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772422315198x656179412895166800,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772422315198x656179412895166800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772422315198x656179412895166800,about_us,about_us,,,,,,,,page
d07c3f31-7976-424d-9de8-6811394952a5,how_it_works,how_it_works,,ajs-next-1772881918799-49d07c3f-3179-4602-8d1d-e86811394952,2026-03-07 11:11:58.799000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772867509720x177329302203007140,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772867509720x177329302203007140,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772867509720x177329302203007140,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772867509720x177329302203007140,how_it_works,how_it_works,,,,,,,,page
95c27c12-590c-443c-be1f-24f0c37ffa81,,,,ajs-next-1772883081554-7c12590c-343c-4e1f-a4f0-c37ffa81e226,2026-03-07 11:31:21.554000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753374338412x209529915103450200",true,,,,,,impression
95c27c12-590c-443c-be1f-24f0c37ffa81,index,index,,ajs-next-1772883081043-9c95c27c-1259-4c34-bc7e-1f24f0c37ffa,2026-03-07 11:31:21.043000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
2288f91c-e3e8-47d3-883f-16da1ec0b3da,about_us,about_us,,ajs-next-1772885582419-4e2288f9-1ce3-4827-9388-3f16da1ec0b3,2026-03-07 12:13:02.419000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772584981194x217021835553480540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772584981194x217021835553480540,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772584981194x217021835553480540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772584981194x217021835553480540,about_us,about_us,,,,,,,,page
4d2b4fe9-6ae3-452a-b571-a54b39710ddc,about_us,about_us,,ajs-next-1772889862979-754d2b4f-e96a-4325-aa35-71a54b39710d,2026-03-07 13:24:22.979000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772661684349x453173668086363840,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772661684349x453173668086363840,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772661684349x453173668086363840,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772661684349x453173668086363840,about_us,about_us,,,,,,,,page
5aae7600-be56-4499-95fa-fa1f6447d5f6,about_us,about_us,,ajs-next-1772893099765-8a5aae76-00be-46b4-9915-fafa1f6447d5,2026-03-07 14:18:19.765000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772881916149x194225833550874620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772881916149x194225833550874620,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772881916149x194225833550874620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772881916149x194225833550874620,about_us,about_us,,,,,,,,page
af698051-1510-426d-bd94-c0d0ad1d3377,,,,ajs-next-1772895101472-80511510-126d-4d94-80d0-ad1d33778652,2026-03-07 14:51:41.472000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,"1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780",true,,,,,,impression
af698051-1510-426d-bd94-c0d0ad1d3377,index,index,,ajs-next-1772895101463-0aaf6980-5115-4012-ad3d-94c0d0ad1d33,2026-03-07 14:51:41.463000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
af698051-1510-426d-bd94-c0d0ad1d3377,,,,ajs-next-1772895102575-1510126d-3d94-40d0-ad1d-33778652d082,2026-03-07 14:51:42.575000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,"1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780",true,,,,,,impression
d1d43d8c-9c23-45a2-89c8-a79694bbb622,how_it_works,how_it_works,,ajs-next-1772896757077-b9d1d43d-8c9c-43f5-a289-c8a79694bbb6,2026-03-07 15:19:17.077000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772627078717x389495470354398000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772627078717x389495470354398000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/how_it_works/1772627078717x389495470354398000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772627078717x389495470354398000,how_it_works,how_it_works,,,,,,,,page
fc05de74-883f-41d7-9932-da1aa6819865,how_it_works,how_it_works,,ajs-next-1772899755763-88fc05de-7488-4fb1-97d9-32da1aa68198,2026-03-07 16:09:15.763000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772584981194x217021835553480540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772584981194x217021835553480540,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/how_it_works/1772584981194x217021835553480540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772584981194x217021835553480540,how_it_works,how_it_works,,,,,,,,page
e6e9b5be-64e7-4546-b02d-c4a7d9974e5e,how_it_works,how_it_works,,ajs-next-1772899864210-66e6e9b5-be64-47f5-86b0-2dc4a7d9974e,2026-03-07 16:11:04.210000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772611459741x319460173181096450,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772611459741x319460173181096450,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772611459741x319460173181096450,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772611459741x319460173181096450,how_it_works,how_it_works,,,,,,,,page
5f107d03-f76e-4d11-bcc5-0fff0018f864,about_us,about_us,,ajs-next-1772903190196-3e5f107d-03f7-4e3d-91bc-c50fff0018f8,2026-03-07 17:06:30.196000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772645745597x426387090794466400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772645745597x426387090794466400,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772645745597x426387090794466400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772645745597x426387090794466400,about_us,about_us,,,,,,,,page
25827e5d-3db7-4dd4-8021-54b13611f9da,about_us,about_us,,ajs-next-1772904399341-ae25827e-5d3d-478d-9400-2154b13611f9,2026-03-07 17:26:39.341000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772628248012x728785895494765400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772628248012x728785895494765400,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772628248012x728785895494765400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772628248012x728785895494765400,about_us,about_us,,,,,,,,page
b7b98d64-3a0c-4414-820c-b24f42cd27f8,profile,business_profile,,ajs-next-1772908968876-ca825959-1e92-4374-84a0-7340e00348b0,2026-03-07 18:42:48.876000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,1744335958024x226211831616957250,,,,,,,page
b7b98d64-3a0c-4414-820c-b24f42cd27f8,start,start,,ajs-next-1772908938909-8cb7b98d-643a-4c54-94c2-0cb24f42cd27,2026-03-07 18:42:18.905000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,page
b7b98d64-3a0c-4414-820c-b24f42cd27f8,profile,business_profile,,ajs-next-1772908973913-69bdb4e3-0b2c-437a-acfb-eced99933642,2026-03-07 18:42:53.913000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,1743547621069x279645472884266780,,,,,,,page
9ae6e396-b21a-4e86-ac0c-a6840fb12e94,about_us,about_us,,ajs-next-1772909804273-509ae6e3-96b2-4a3e-86ac-0ca6840fb12e,2026-03-07 18:56:44.273000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772594574579x890580841914076200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772594574579x890580841914076200,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772594574579x890580841914076200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772594574579x890580841914076200,about_us,about_us,,,,,,,,page
b7b98d64-3a0c-4414-820c-b24f42cd27f8,profile,business_profile,,ajs-next-1772908962938-d748fe01-374e-4f81-9fb1-f8ff043e6454,2026-03-07 18:42:42.938000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,profile,business_profile,1750436264420x989591292213482400,,,,,,,page
ea6c2927-cd27-4821-940a-16240028e077,about_us,about_us,,ajs-next-1772913720753-f0ea6c29-27cd-47d8-a194-0a16240028e0,2026-03-07 20:02:00.753000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772611459741x319460173181096450,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772611459741x319460173181096450,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772611459741x319460173181096450,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772611459741x319460173181096450,about_us,about_us,,,,,,,,page
ad57d675-54fc-4282-89b3-dc9df93309d3,about_us,about_us,,ajs-next-1772914920626-f9ad57d6-7554-4c02-82c9-b3dc9df93309,2026-03-07 20:22:00.626000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772593797455x171344707577118400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772593797455x171344707577118400,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772593797455x171344707577118400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772593797455x171344707577118400,about_us,about_us,,,,,,,,page
4e3eeaeb-b86b-4884-b570-f35ac591cad7,about_us,about_us,,ajs-next-1772914791871-494e3eea-ebb8-4bb8-8435-70f35ac591ca,2026-03-07 20:19:51.871000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772909802465x205234887764782500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772909802465x205234887764782500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/about_us/1772909802465x205234887764782500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772909802465x205234887764782500,about_us,about_us,,,,,,,,page
b7e7f0de-e2cd-4b0d-8202-d3c8481d50f5,how_it_works,how_it_works,,ajs-next-1772917968557-4ab7e7f0-dee2-4d2b-8dc2-02d3c8481d50,2026-03-07 21:12:48.557000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772909802465x205234887764782500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772909802465x205234887764782500,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772909802465x205234887764782500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772909802465x205234887764782500,how_it_works,how_it_works,,,,,,,,page
97f74a6e-800c-4580-9136-e5501e27f53c,how_it_works,how_it_works,,ajs-next-1772918650824-1b97f74a-6e80-4c55-8011-36e5501e27f5,2026-03-07 21:24:10.823000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772540277596x499290363883267300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772540277596x499290363883267300,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/how_it_works/1772540277596x499290363883267300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772540277596x499290363883267300,how_it_works,how_it_works,,,,,,,,page
83d4025a-87ac-48f9-b343-fe850898395d,,,,ajs-next-1772921654654-025a87ac-18f9-4343-be85-0898395d5b28,2026-03-07 22:14:14.654000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1752717497153x537286585580736960",true,,,,,,impression
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,,,,ajs-next-1772924084781-cae9c798-81e9-4a82-8566-ea3fd3e3aeec,2026-03-07 22:54:44.781000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,1770943484557x164806709481949200,true,main_list,,,,,impression
83d4025a-87ac-48f9-b343-fe850898395d,index,index,,ajs-next-1772921654351-0483d402-5a87-4c18-b973-43fe85089839,2026-03-07 22:14:14.351000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
84bc6b7c-d1b0-43b0-8189-edf76264c1c8,search,search,,ajs-next-1772924092304-c566ea3f-d3e3-4eec-96b3-f0121b7d53d4,2026-03-07 22:54:52.304000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,page
